# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 0 884 36 3910 1067
p 2 0 909 11 7991 1387
p 2 35 874 11 14499 1924
p 2 2 913 5 9385 1663
p 2 31 886 3 16560 2047
p 2 35 883 2 15685 2187
p 2 68 851 1 18773 2279
p 2 78 842 0 14634 2290
p 2 134 786 0 22675 2695
p 2 95 824 1 17366 2468
p 2 109 811 0 21316 2551
p 2 19 901 0 16707 2130
p 2 73 846 1 16947 2330
p 2 17 903 0 12849 2075
p 2 23 897 0 19493 2251
p 2 12 907 1 12068 1998
p 2 6 911 3 11327 1878
p 2 13 905 2 17273 2088
p 2 3 913 4 10076 1735
p 2 0 918 2 6520 1553
p 2 71 838 11 20629 2211
p 2 0 901 19 6220 1342
p 2 0 886 34 5368 1201
p 2 38 873 9 18828 1939
p 2 0 885 35 4409 1202
p 2 0 907 13 3781 1170
p 2 36 862 22 19967 1964
p 2 0 899 21 5219 1233
p 2 0 881 39 5856 1214
p 2 24 882 14 21226 2002
p 2 0 880 40 7414 1283
p 2 0 895 25 7600 1317
p 2 18 869 33 19407 1894
p 2 0 888 32 7758 1319
p 2 0 875 45 8355 1333
p 2 110 793 17 26190 2432
p 2 0 894 26 8356 1351
p 2 0 903 17 8049 1316
p 2 18 866 36 20775 1947
p 2 0 887 33 7853 1297
p 2 0 879 41 8122 1301
p 2 0 903 17 15815 1643
p 2 0 865 55 6691 1240
p 2 0 898 22 5164 1192
p 2 5 877 38 16187 1612
p 2 0 892 28 5876 1217
p 2 0 858 62 6642 1187
p 2 2 888 30 15801 1579
p 2 0 820 100 6798 1180
p 2 0 737 183 4076 947
p 2 8 653 259 14086 1323
p 2 0 470 450 1400 625
p 2 0 249 671 646 386
p 2 2 454 464 8900 913
p 2 0 317 603 923 467
p 2 0 200 720 516 334
p 2 1 452 467 9622 932
p 2 0 334 586 983 483
p 2 0 206 714 539 339
p 2 2 381 537 9809 822
p 2 0 283 637 935 440
p 2 0 159 761 437 298
p 2 4 345 571 9274 781
p 2 0 269 651 848 419
p 2 0 171 749 477 304
p 2 0 315 605 6598 642
p 2 0 231 689 773 376
i 2 920 0 0 2670 2599
p 2 0 22 898 166 156
p 2 0 32 888 170 167
p 2 24 70 826 9515 383
p 2 0 172 748 4529 324
p 2 0 213 707 9781 465
p 2 2 231 687 16600 578
p 2 87 297 536 32085 1247
p 2 31 447 442 33787 1174
p 2 12 513 395 28011 1087
p 2 15 557 348 32233 1213
p 2 5 643 272 28310 1243
p 2 0 563 357 19446 1033
p 2 0 594 326 19791 1041
p 2 0 448 472 1665 602
p 2 0 324 596 779 432
p 2 0 182 738 449 302
p 2 0 158 762 384 275
p 2 0 73 847 255 208
p 2 43 690 187 7302 1253
p 2 5 814 101 7344 1268
p 2 3 877 40 7450 1304
p 2 4 825 91 7976 1302
p 2 1 874 45 7875 1326
p 2 1 844 75 7397 1309
p 2 1 895 24 7636 1304
p 2 0 875 45 7217 1281
p 2 0 897 23 7134 1263
p 2 1 864 55 7706 1300
p 2 0 880 40 7275 1243
p 2 0 859 61 6756 1235
p 2 0 884 36 6893 1246
p 2 0 852 68 6615 1195
p 2 0 897 23 6968 1232
p 2 0 844 76 7022 1194
p 2 0 874 46 6929 1212
p 2 0 866 54 7205 1221
p 2 0 866 54 7641 1261
p 2 0 907 13 7177 1295
p 2 0 901 19 7749 1290
p 2 0 863 57 7135 1212
p 2 0 890 30 7497 1270
p 2 1 847 72 6898 1214
p 2 0 875 45 8129 1277
p 2 0 869 51 6843 1243
p 2 1 887 32 8022 1345
p 2 0 864 56 6745 1280
p 2 0 878 42 6963 1252
p 2 0 846 74 6284 1194
p 2 0 863 57 7249 1234
p 2 0 850 70 5799 1195
p 2 0 846 74 6670 1214
p 2 0 852 68 6494 1216
p 2 0 875 45 6873 1237
p 2 0 844 76 6446 1226
p 2 0 854 66 6831 1201
p 2 0 855 65 6703 1221
p 2 0 815 105 6750 1186
p 2 0 852 68 6581 1220
p 2 0 587 333 1577 737
p 2 0 386 534 859 510
p 2 40 874 6 53545 2345
p 2 213 707 0 72351 3635
p 2 197 723 0 90812 3777
p 2 487 433 0 78125 4476
p 2 381 539 0 98089 4183
p 2 361 559 0 69044 3824
p 2 257 663 0 89055 3815
p 2 376 544 0 71649 4021
p 2 332 588 0 82586 4042
p 2 278 642 0 71408 3658
p 2 243 677 0 71363 3585
p 2 180 740 0 58156 3221
p 2 196 716 8 63557 3152
p 2 0 719 201 9731 1068
p 2 230 679 11 50553 2913
p 2 0 702 218 9812 1040
p 2 163 725 32 42315 2620
p 2 0 769 151 11082 1140
p 2 172 730 18 28134 2409
p 2 0 753 167 11360 1181
p 2 153 734 33 19941 2174
p 2 0 782 138 10907 1216
p 2 11 859 50 14987 1643
p 2 0 776 144 11064 1223
p 2 0 860 60 14532 1454
p 2 0 763 157 10817 1142
p 2 0 862 58 12936 1412
p 2 0 813 107 10873 1139
p 2 0 766 154 11397 1119
p 2 0 793 127 10531 1058
p 2 0 762 158 10840 1027
p 2 0 754 166 10417 1005
p 2 0 733 187 11061 979
p 2 0 679 241 10299 946
p 2 0 768 152 10626 991
p 2 0 683 237 10403 935
p 2 0 692 228 11015 937
p 2 0 659 261 9943 885
p 2 0 713 207 11001 940
p 2 0 552 368 10135 814
p 2 0 694 226 10403 916
p 2 0 541 379 10269 816
p 2 0 686 234 10135 895
p 2 0 566 354 10122 813
p 2 0 541 379 9978 793
p 2 0 665 255 10623 882
p 2 0 751 169 9979 932
p 2 0 499 421 10298 766
p 2 0 577 343 9848 809
p 2 0 450 470 10299 737
p 2 0 542 378 9681 778
p 2 0 550 370 10145 793
p 2 0 543 377 9823 784
p 2 0 526 394 10180 780
p 2 0 614 306 9738 832
p 2 0 486 434 9871 747
p 2 0 531 389 9844 776
p 2 0 548 372 9835 786
i 2 920 0 0 5082 2757
p 2 209 470 241 15348 1827
p 2 154 659 107 16396 2287
p 2 206 616 98 24595 2780
p 2 242 568 110 38724 3036
p 2 162 743 15 43180 3139
p 2 432 488 0 39763 3921
p 2 203 715 2 40844 3420
p 2 313 607 0 35273 3569
p 2 139 775 6 33791 3090
p 2 230 686 4 36365 3436
p 2 285 635 0 45378 3747
p 2 330 590 0 54002 4024
p 2 659 261 0 41871 4460
p 2 532 388 0 59191 4727
i 2 920 0 0 51384 4658
i 2 920 0 0 44357 4594
i 2 920 0 0 47539 4688
i 2 920 0 0 50103 4506
p 2 475 427 18 55862 4238
p 2 243 669 8 50244 3430
p 2 202 711 7 47831 3382
p 2 384 526 10 58159 4095
p 2 374 546 0 56438 4045
i 2 920 0 0 45620 4618
i 2 920 0 0 37698 4536
p 2 338 581 1 44242 3801
p 2 597 323 0 39100 4544
p 2 299 621 0 44681 3960
p 2 292 628 0 38568 3662
p 2 103 802 15 15041 2510
p 2 349 571 0 32374 3523
p 2 77 832 11 13268 2080
p 2 225 687 8 35423 3178
p 2 73 756 91 16249 2021
p 2 235 668 17 41560 3123
p 2 140 715 65 22302 2491
p 2 241 672 7 40613 3335
p 2 136 771 13 33211 2868
p 2 105 788 27 17653 2415
p 2 151 762 7 30251 2747
p 2 27 852 41 9722 1948
p 2 75 817 28 25788 2289
p 2 29 853 38 9645 1860
p 2 63 825 32 23775 2189
p 2 42 845 33 9835 1869
p 2 59 832 29 26212 2216
p 2 29 856 35 9043 1908
p 2 43 852 25 26837 2225
p 2 31 869 20 9040 1994
p 2 36 869 15 21833 2239
p 2 31 879 10 10561 2081
p 2 20 882 18 19195 2131
p 2 13 902 5 9572 1968
p 2 16 890 14 16579 2058
p 2 28 879 13 11290 2038
p 2 19 890 11 19268 2123
p 2 15 898 7 10735 1907
p 2 19 873 28 20990 1995
p 2 15 887 18 10272 1801
p 2 19 868 33 19575 1893
p 2 12 890 18 11241 1774
p 2 18 879 23 21371 1919
p 2 27 885 8 13670 1896
p 2 34 862 24 23504 2060
p 2 40 858 22 13637 1959
p 2 22 878 20 25205 2070
p 2 12 887 21 12577 1887
p 2 33 875 12 26374 2161
p 2 13 896 11 11665 1902
p 2 55 859 6 32802 2290
p 2 11 902 7 12203 1892
p 2 58 856 6 30268 2307
p 2 5 881 34 11234 1765
p 2 44 876 0 31312 2322
p 2 8 842 70 12990 1761
p 2 22 898 0 33663 2228
p 2 9 854 57 13766 1748
p 2 147 773 0 35218 2670
p 2 11 829 80 11837 1643
p 2 62 855 3 35513 2379
p 2 13 767 140 11033 1541
p 2 43 874 3 34588 2341
p 2 8 772 140 9316 1447
p 2 135 783 2 37222 2666
p 2 9 743 168 7868 1352
p 2 91 827 2 34197 2421
p 2 4 793 123 6929 1338
p 2 85 831 4 33201 2389
p 2 5 740 175 5260 1198
p 2 72 836 12 32920 2365
p 2 3 808 109 6136 1318
p 2 23 885 12 30090 2139
p 2 3 820 97 4301 1236
p 2 54 863 3 32008 2322
p 2 2 803 115 4420 1220
p 2 37 867 16 33590 2276
p 2 0 821 99 3794 1272
p 2 7 905 8 26635 1929
p 2 0 834 86 3692 1271
p 2 13 889 18 24931 1942
p 2 4 811 105 3257 1244
p 2 147 770 3 26890 2408
p 2 66 809 45 6322 1715
p 2 23 892 5 27537 2191
p 2 20 866 34 6732 1710
p 2 53 865 2 30193 2365
p 2 13 855 52 6830 1695
p 2 36 884 0 30746 2314
p 2 11 828 81 6969 1585
p 2 15 904 1 29935 2269
p 2 6 861 53 8178 1645
p 2 18 902 0 30095 2217
p 2 7 841 72 8179 1534
p 2 12 908 0 29403 2170
p 2 7 841 72 8153 1545
p 2 13 905 2 29337 2172
p 2 1 853 66 10514 1546
p 2 7 911 2 29281 2080
p 2 5 835 80 11355 1580
p 2 7 906 7 28796 2085
p 2 6 858 56 10504 1601
p 2 9 906 5 29220 2134
p 2 4 856 60 10118 1544
p 2 10 900 10 29295 2108
p 2 6 867 47 10679 1628
p 2 7 908 5 30268 2111
p 2 7 864 49 11630 1627
p 2 10 904 6 30825 2130
p 2 3 860 57 11565 1559
i 2 920 0 0 62416 4765
p 2 12 900 8 26162 1879
p 2 11 897 12 27971 1917
p 2 26 881 13 29636 2044
p 2 7 901 12 27805 1950
p 2 16 893 11 23840 1714
p 2 23 884 13 29531 1941
p 2 5 903 12 29143 1877
p 2 1 913 6 26431 1699
p 2 19 892 9 33118 2024
p 2 34 881 5 34037 2128
p 2 9 903 8 31125 1912
p 2 13 896 11 31788 1974
p 2 34 883 3 32604 2109
p 2 8 904 8 28944 1900
p 2 22 894 4 32885 2090
p 2 15 899 6 30557 1970
p 2 16 899 5 29984 1982
p 2 16 899 5 26319 1869
p 2 7 900 13 25951 1744
p 2 19 895 6 28335 1920
p 2 6 897 17 27974 1861
p 2 10 905 5 27841 1899
p 2 24 890 6 28763 1960
p 2 7 907 6 25828 1719
p 2 33 880 7 30272 2048
p 2 2 908 10 25472 1795
p 2 4 899 17 25741 1748
p 2 3 901 16 21852 1654
p 2 12 896 12 25292 1789
p 2 18 893 9 30044 1920
p 2 0 899 21 27036 1707
p 2 6 898 16 28344 1801
p 2 6 892 22 28243 1716
p 2 9 900 11 27924 1779
p 2 19 887 14 30359 1913
p 2 3 905 12 28211 1717
p 2 18 891 11 28336 1806
p 2 10 882 28 24620 1630
p 2 38 870 12 31416 2012
p 2 28 887 5 32069 2070
p 2 10 904 6 29029 1911
p 2 46 869 5 30709 2103
p 2 11 898 11 24719 1864
p 2 22 880 18 26014 1844
p 2 35 871 14 30134 2036
p 2 9 897 14 25493 1787
p 2 19 884 17 24835 1757
p 2 16 889 15 24532 1771
p 2 22 889 9 27303 1929
p 2 8 895 17 22667 1687
p 2 5 893 22 24549 1743
p 2 14 899 7 28018 1932
p 2 41 858 21 27466 2037
p 2 28 884 8 28556 2033
p 2 11 892 17 26501 1903
p 2 4 905 11 25259 1817
p 2 5 904 11 25311 1737
p 2 10 885 25 23498 1687
p 2 20 887 13 28188 1896
p 2 8 892 20 27277 1768
p 2 12 895 13 27993 1907
p 2 2 901 17 24491 1703
p 2 5 896 19 25853 1719
p 2 10 894 16 25815 1768
p 2 28 879 13 31272 2028
p 2 28 877 15 30227 2004
p 2 3 898 19 25526 1761
p 2 13 894 13 25934 1829
p 2 13 890 17 28839 1885
p 2 13 893 14 29243 1909
p 2 22 876 22 31682 2092
p 2 24 893 3 31566 2102
p 2 24 887 9 28866 1961
p 2 22 894 4 32327 1998
p 2 12 901 7 28281 1899
p 2 16 900 4 28671 1901
p 2 12 889 19 28218 1809
p 2 15 894 11 25766 1830
p 2 9 899 12 27300 1822
p 2 6 905 9 29454 1902
p 2 8 896 16 29737 1923
p 2 7 897 16 29333 1922
p 2 7 894 19 27141 1855
p 2 10 897 13 29470 1903
p 2 11 896 13 28577 1900
p 2 11 901 8 25720 1909
p 2 51 860 9 29576 2083
p 2 6 903 11 24371 1825
p 2 11 902 7 27276 1972
p 2 8 904 8 26899 1912
p 2 3 907 10 24590 1831
p 2 29 884 7 28848 2043
p 2 35 878 7 29527 2115
p 2 7 896 17 24457 1825
p 2 9 895 16 27020 1923
p 2 8 892 20 27381 1831
p 2 11 892 17 27711 1923
p 2 16 890 14 26511 1864
p 2 40 875 5 29897 2079
p 2 32 878 10 28489 2031
p 2 31 876 13 28286 2032
p 2 3 896 21 23571 1691
p 2 2 897 21 22303 1679
p 2 3 903 14 23493 1670
p 2 13 887 20 26258 1860
p 2 1 898 21 22145 1709
p 2 5 895 20 24319 1745
p 2 5 896 19 22462 1700
p 2 5 884 31 22951 1693
p 2 11 889 20 24968 1820
p 2 2 886 32 24127 1675
p 2 7 890 23 26132 1827
p 2 20 880 20 26762 1923
p 2 4 898 18 23817 1714
p 2 5 890 25 23811 1687
p 2 15 884 21 26408 1856
p 2 15 883 22 26245 1815
p 2 5 891 24 23314 1619
p 2 8 866 46 23560 1662
p 2 11 894 15 27966 1782
p 2 3 882 35 26971 1727
p 2 5 892 23 27168 1794
p 2 21 864 35 29209 1870
p 2 6 892 22 25479 1709
p 2 13 887 20 27850 1871
p 2 6 897 17 26528 1743
p 2 25 875 20 27682 1941
p 2 11 890 19 25384 1800
p 2 11 894 15 28909 1926
p 2 10 896 14 26105 1890
i 2 920 0 0 41079 4185
p 2 162 757 1 32370 3049
p 2 16 904 0 18854 1927
p 2 53 867 0 29895 2488
p 2 13 907 0 19043 1892
p 2 51 869 0 25960 2502
p 2 16 902 2 15875 1837
p 2 52 867 1 24197 2466
p 2 33 882 5 15951 1856
p 2 37 883 0 22390 2284
p 2 35 883 2 16748 1963
p 2 51 867 2 22509 2366
p 2 26 894 0 14471 1800
p 2 82 838 0 25525 2515
p 2 16 903 1 14002 1738
p 2 67 850 3 25524 2496
p 2 13 907 0 14290 1802
p 2 77 841 2 27453 2631
p 2 10 908 2 15164 1834
p 2 45 873 2 27964 2494
p 2 9 910 1 14839 1787
p 2 30 890 0 27263 2428
p 2 11 909 0 12584 1795
p 2 61 858 1 26423 2508
p 2 16 903 1 14368 1771
p 2 205 715 0 33285 3135
p 2 20 900 0 18060 1868
p 2 123 796 1 34428 2905
p 2 15 903 2 16548 1808
p 2 115 803 2 35417 2893
p 2 15 900 5 18444 1820
p 2 148 770 2 36406 3070
p 2 15 904 1 17672 1798
p 2 129 791 0 37091 3046
p 2 13 906 1 18863 1889
p 2 83 837 0 36506 2938
p 2 8 911 1 18653 1887
p 2 128 791 1 39000 3087
p 2 8 912 0 15762 1813
p 2 171 749 0 39688 3226
p 2 12 908 0 18621 1800
p 2 131 789 0 40169 3050
p 2 10 910 0 19398 1821
p 2 84 836 0 39702 2860
p 2 15 905 0 18775 1801
p 2 90 830 0 41789 2885
p 2 11 909 0 17066 1782
p 2 132 788 0 40204 3045
p 2 8 912 0 16766 1776
p 2 197 723 0 38991 3145
p 2 5 915 0 15738 1731
p 2 104 816 0 37603 2947
p 2 6 912 2 15796 1748
p 2 153 767 0 39645 3182
p 2 2 918 0 13492 1808
p 2 112 808 0 38323 2908
p 2 1 919 0 13367 1687
p 2 93 827 0 37382 2812
p 2 3 917 0 14084 1710
p 2 85 835 0 37696 2806
p 2 3 916 1 11209 1583
p 2 125 795 0 37034 2989
p 2 0 920 0 12724 1554
i 2 920 0 0 38087 3962
p 2 1 855 64 11852 1373
p 2 29 809 82 25649 2076
p 2 0 816 104 13112 1444
p 2 95 720 105 30602 2480
p 2 4 818 98 11689 1418
p 2 86 752 82 30749 2398
p 2 2 773 145 11437 1349
p 2 287 629 4 39126 3283
p 2 29 882 9 14486 1848
p 2 370 548 2 37098 3634
p 2 18 887 15 11483 1770
p 2 171 732 17 27963 2977
p 2 16 894 10 10795 1744
p 2 426 494 0 38241 3865
p 2 382 531 7 38528 3625
p 2 0 911 9 11315 1539
p 2 163 740 17 39633 2923
p 2 0 896 24 11726 1534
p 2 116 797 7 36635 2823
p 2 0 905 15 10485 1442
p 2 72 837 11 28170 2412
p 2 1 903 16 10756 1388
p 2 71 828 21 31354 2492
p 2 1 868 51 12254 1400
p 2 2 850 68 14252 1439
i 2 920 0 0 18518 3559
p 2 0 447 473 807 565
p 2 552 358 10 25713 3700
p 2 0 524 396 1304 698
p 2 347 544 29 36725 3505
p 2 0 600 320 2379 877
p 2 200 704 16 37699 3184
p 2 0 714 206 2794 999
p 2 103 794 23 33083 2696
p 2 0 740 180 2916 1077
p 2 36 863 21 29535 2288
p 2 0 743 177 2923 1084
p 2 0 663 257 2177 878
p 2 321 591 8 35116 3464
p 2 0 669 251 2326 942
p 2 385 534 1 34878 3609
p 2 0 721 199 2483 1021
p 2 281 637 2 30610 3451
p 2 0 716 204 2121 996
p 2 206 714 0 27390 3229
p 2 0 717 203 2291 1081
p 2 228 692 0 26879 3217
p 2 0 694 226 2115 1052
p 2 0 631 289 1513 788
p 2 99 755 66 24135 2550
p 2 0 705 215 2210 1016
i 2 920 0 0 22223 3625
p 2 0 445 475 961 586
p 2 339 562 19 25009 3221
p 2 0 625 295 1761 839
p 2 323 589 8 31122 3403
p 2 0 675 245 2155 988
p 2 69 830 21 27525 2427
p 2 0 747 173 2611 1081
p 2 0 524 396 1409 748
p 2 103 764 53 30343 2567
p 2 0 706 214 2517 1019
p 2 20 862 38 23928 2040
p 2 0 711 209 2641 994
i 2 920 0 0 47103 4429
p 2 84 836 0 31252 2482
p 2 88 832 0 40812 2608
p 2 133 787 0 34410 2669
p 2 100 820 0 47480 2743
p 2 105 815 0 35695 2554
p 2 68 852 0 45881 2580
p 2 115 805 0 36778 2558
p 2 102 818 0 40223 2581
p 2 58 862 0 28796 2283
p 2 30 890 0 35845 2271
p 2 45 875 0 28621 2191
p 2 87 833 0 35998 2353
p 2 74 845 1 29484 2244
p 2 102 818 0 38576 2438
p 2 70 850 0 31389 2343
p 2 90 830 0 40965 2467
p 2 48 872 0 34601 2293
p 2 63 856 1 40348 2401
p 2 39 881 0 30257 2123
p 2 37 882 1 38772 2248
p 2 31 887 2 28373 2075
p 2 45 875 0 37810 2256
p 2 54 866 0 29444 2085
p 2 63 856 1 41484 2278
p 2 79 839 2 35789 2212
p 2 46 872 2 43114 2289
p 2 54 866 0 36214 2226
p 2 91 827 2 39270 2397
p 2 106 814 0 30656 2261
p 2 52 867 1 37301 2257
p 2 52 867 1 31049 2148
p 2 35 885 0 40597 2281
p 2 79 841 0 34923 2263
p 2 69 851 0 42751 2353
p 2 85 835 0 37152 2346
p 2 102 817 1 46938 2529
p 2 64 855 1 42416 2302
p 2 75 843 2 48622 2457
p 2 78 842 0 41883 2340
p 2 89 830 1 48607 2591
p 2 78 842 0 37072 2298
p 2 50 870 0 39237 2340
p 2 57 863 0 32700 2217
p 2 49 871 0 36343 2238
p 2 43 877 0 28954 2120
p 2 73 846 1 39640 2326
p 2 73 845 2 40107 2364
p 2 82 837 1 49840 2444
p 2 73 847 0 41188 2306
p 2 65 855 0 49741 2379
p 2 90 830 0 36486 2225
p 2 98 822 0 43636 2372
p 2 35 885 0 30894 2031
p 2 34 885 1 38131 2097
p 2 39 879 2 33404 2103
p 2 50 870 0 42322 2187
p 2 73 846 1 38251 2262
p 2 59 861 0 44444 2244
p 2 42 878 0 34426 2060
p 2 72 848 0 43843 2248
p 2 75 842 3 36115 2209
p 2 65 854 1 27313 1956
i 2 920 0 0 47185 4259
p 2 0 247 673 518 380
p 2 0 210 710 443 344
p 2 111 302 507 8491 1241
p 2 45 351 524 7382 1022
i 2 920 0 0 39832 4248
p 2 347 558 15 34344 3601
p 2 147 769 4 40530 3223
p 2 269 642 9 28025 3428
p 2 627 293 0 13526 3413
p 2 750 170 0 19303 4049
i 2 920 0 0 30432 4379
i 2 920 0 0 14976 3413
i 2 920 0 0 27111 4302
p 2 359 561 0 29737 4066
p 2 272 648 0 28847 3738
p 2 155 765 0 29206 3299
p 2 164 756 0 29544 3360
p 2 249 671 0 28206 3486
i 2 920 0 0 21844 3846
i 2 920 0 0 30225 3981
p 2 120 799 1 28519 2828
p 2 350 570 0 37157 3754
p 2 318 602 0 35196 3475
p 2 279 639 2 31078 3229
p 2 178 742 0 35636 3011
p 2 252 668 0 36984 3274
p 2 216 703 1 34881 3077
p 2 200 678 42 27286 2869
p 2 162 757 1 31489 2854
p 2 43 876 1 22647 2132
i 2 920 0 0 9812 3205
p 2 0 517 403 815 618
i 2 920 0 0 13261 3276
p 2 0 396 524 666 514
i 2 920 0 0 25635 3735
p 2 0 367 553 626 479
p 2 159 692 69 26947 2472
p 2 0 580 340 1546 750
p 2 23 782 115 24096 1962
p 2 0 582 338 1670 755
p 2 29 773 118 26886 2070
p 2 0 640 280 1863 871
p 2 19 806 95 25648 1927
p 2 0 652 268 1825 857
p 2 18 830 72 24622 1949
p 2 0 647 273 1899 853
p 2 53 830 37 30823 2357
p 2 0 673 247 1984 924
p 2 11 860 49 28421 2007
p 2 0 669 251 1952 861
p 2 7 872 41 21111 1680
p 2 0 696 224 1995 886
p 2 2 861 57 20426 1649
p 2 0 699 221 2275 888
i 2 920 0 0 31571 3927
p 2 272 566 82 31246 2365
p 2 470 416 34 46014 3370
p 2 241 613 66 39479 2656
p 2 20 835 65 21484 1706
p 2 8 821 91 21976 1610
p 2 138 747 35 19441 1909
p 2 104 714 102 19088 1699
