# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 50 857 13 19376 2232
p 2 70 847 3 22185 2334
p 2 75 838 7 17296 2307
p 2 101 816 3 26428 2579
p 2 84 833 3 23286 2461
p 2 103 813 4 24500 2509
p 2 35 884 1 22023 2211
p 2 57 861 2 21197 2309
p 2 11 908 1 16971 2068
p 2 31 887 2 24079 2238
p 2 6 909 5 14932 1953
p 2 2 915 3 15096 1890
p 2 13 903 4 22203 2123
p 2 0 914 6 11742 1677
p 2 1 914 5 7948 1595
p 2 76 825 19 25537 2264
p 2 0 899 21 7781 1352
p 2 0 888 32 6778 1248
p 2 45 860 15 23446 1953
p 2 0 885 35 5032 1232
p 2 0 892 28 4029 1176
p 2 44 836 40 25149 2011
p 2 0 891 29 6015 1230
p 2 0 874 46 7480 1238
p 2 32 872 16 26364 2032
p 2 0 884 36 9629 1320
p 2 0 899 21 10498 1355
p 2 26 858 36 24942 1966
p 2 0 891 29 10849 1359
p 2 0 878 42 11257 1358
p 2 115 784 21 32238 2469
p 2 0 858 62 11507 1372
p 2 0 890 30 10916 1345
p 2 20 861 39 27126 2033
p 2 0 871 49 10682 1338
p 2 0 876 44 11362 1344
p 2 3 884 33 21500 1741
p 2 0 856 64 8882 1261
p 2 0 868 52 6780 1214
p 2 5 853 62 20913 1682
p 2 0 882 38 7524 1232
p 2 0 843 77 9480 1217
p 2 3 875 42 21084 1628
p 2 0 812 108 9521 1210
p 2 0 765 155 5421 999
p 2 11 645 264 18576 1383
p 2 0 529 391 1642 692
p 2 0 276 644 772 413
p 2 3 448 469 12010 937
p 2 0 320 600 1126 481
p 2 0 276 644 776 410
p 2 0 408 512 12510 907
p 2 0 290 630 1019 443
p 2 0 186 734 553 324
p 2 2 354 564 13264 827
p 2 0 260 660 1011 419
p 2 0 149 771 503 283
p 2 3 354 563 12854 815
p 2 0 257 663 985 407
p 2 0 196 724 569 323
p 2 0 330 590 9622 690
p 2 0 255 665 998 403
i 2 920 0 0 2653 2598
p 2 0 16 904 161 153
p 2 0 28 892 168 164
p 2 24 69 827 9558 383
p 2 0 180 740 4596 333
p 2 0 212 708 9923 472
p 2 3 229 688 16428 578
p 2 88 292 540 31972 1246
p 2 34 427 459 34041 1174
p 2 10 518 392 27213 1070
p 2 16 599 305 31448 1230
p 2 3 672 245 27973 1238
p 2 0 583 337 20189 1027
p 2 0 582 338 19872 1018
p 2 0 416 504 1561 575
p 2 0 197 723 648 333
p 2 0 175 745 426 293
p 2 0 90 830 338 225
p 2 0 72 848 289 210
p 2 41 697 182 7287 1256
p 2 6 817 97 7268 1285
p 2 2 876 42 7382 1337
p 2 3 837 80 8011 1353
p 2 2 882 36 7996 1347
p 2 1 844 75 8200 1325
p 2 0 892 28 7114 1317
p 2 0 845 75 7277 1260
p 2 0 884 36 6994 1230
p 2 0 875 45 7414 1287
p 2 0 873 47 6997 1198
p 2 0 870 50 7114 1236
p 2 0 886 34 6839 1236
p 2 0 846 74 6459 1182
p 2 0 877 43 7006 1223
p 2 0 849 71 7017 1199
p 2 0 855 65 6817 1181
p 2 0 846 74 7056 1205
p 2 0 874 46 7385 1250
p 2 0 903 17 7143 1290
p 2 0 902 18 7936 1301
p 2 0 854 66 7045 1205
p 2 0 879 41 7765 1255
p 2 0 853 67 7101 1220
p 2 0 870 50 7912 1281
p 2 0 859 61 6782 1244
p 2 0 879 41 8237 1333
p 2 0 864 56 6999 1285
p 2 0 873 47 7283 1255
p 2 0 831 89 5614 1155
p 2 0 878 42 6803 1239
p 2 0 844 76 6383 1198
p 2 0 869 51 6881 1225
p 2 0 857 63 6291 1208
p 2 0 871 49 6779 1218
p 2 0 864 56 6687 1246
p 2 0 850 70 6733 1203
p 2 0 841 79 6519 1210
p 2 0 864 56 6433 1198
p 2 0 819 101 6164 1170
p 2 0 581 339 1573 732
p 2 0 421 499 1075 552
p 2 45 860 15 53523 2385
p 2 209 711 0 72297 3608
p 2 195 725 0 90930 3758
p 2 503 417 0 77782 4538
p 2 386 534 0 98341 4288
p 2 368 552 0 68750 3863
p 2 260 660 0 89465 3870
p 2 373 547 0 71913 4010
p 2 351 569 0 82081 4078
p 2 277 643 0 71840 3644
p 2 249 671 0 71366 3601
p 2 170 750 0 57895 3205
p 2 196 716 8 63566 3162
p 2 0 708 212 9803 1059
p 2 205 696 19 49958 2905
p 2 0 723 197 10332 1074
p 2 175 720 25 42299 2624
p 2 0 764 156 10814 1181
p 2 169 730 21 28703 2382
p 2 0 759 161 10966 1150
p 2 162 726 32 20308 2175
p 2 0 803 117 11099 1232
p 2 7 863 50 15009 1637
p 2 0 819 101 11079 1278
p 2 1 860 59 14784 1464
p 2 0 775 145 10779 1168
p 2 0 861 59 12891 1401
p 2 0 792 128 10596 1130
p 2 0 756 164 11463 1119
p 2 0 778 142 10333 1059
p 2 0 757 163 10651 1015
p 2 0 740 180 10674 991
p 2 0 731 189 10884 971
p 2 0 732 188 10298 963
p 2 0 750 170 10551 972
p 2 0 719 201 10437 953
p 2 0 728 192 10858 950
p 2 0 682 238 10194 908
p 2 0 696 224 10604 918
p 2 0 683 237 10390 903
p 2 0 679 241 10258 908
p 2 0 564 356 10378 824
p 2 0 615 305 9986 853
p 2 0 658 262 10138 867
p 2 0 681 239 10259 881
p 2 0 645 275 10323 863
p 2 0 552 368 10088 797
p 2 0 470 450 10152 745
p 2 0 652 268 10127 859
p 2 0 578 342 10052 811
p 2 0 550 370 10033 799
p 2 0 461 459 9732 730
p 2 0 681 239 10016 876
p 2 0 622 298 10065 841
p 2 0 539 381 9833 784
p 2 0 424 496 9676 700
p 2 0 535 385 9776 772
p 2 0 547 373 9832 789
i 2 920 0 0 5099 2756
p 2 210 500 210 15336 1856
p 2 166 643 111 16597 2287
p 2 203 669 48 24446 2781
p 2 236 578 106 38752 3051
p 2 166 729 25 42781 3095
p 2 451 469 0 39139 3989
p 2 199 721 0 40964 3376
p 2 353 567 0 35207 3608
p 2 143 775 2 33965 3096
p 2 244 670 6 36735 3455
p 2 296 619 5 45235 3724
p 2 338 579 3 53634 3991
p 2 658 262 0 42015 4498
p 2 558 362 0 58596 4733
i 2 920 0 0 51288 4655
i 2 920 0 0 44425 4596
i 2 920 0 0 47565 4684
i 2 920 0 0 50212 4510
p 2 471 422 27 55898 4236
p 2 259 656 5 49717 3487
p 2 222 688 10 47435 3413
p 2 367 544 9 58089 4081
p 2 397 523 0 56274 4099
i 2 920 0 0 45698 4618
i 2 920 0 0 37837 4529
p 2 350 570 0 44222 3860
p 2 608 312 0 38867 4550
p 2 327 593 0 46819 4081
p 2 331 589 0 38036 3746
p 2 107 799 14 14975 2496
p 2 354 566 0 32225 3511
p 2 70 828 22 13611 2069
p 2 229 686 5 35030 3144
p 2 82 772 66 16247 2068
p 2 235 671 14 41343 3156
p 2 105 721 94 22995 2420
p 2 218 692 10 40744 3282
p 2 133 767 20 33052 2871
p 2 112 782 26 18229 2396
p 2 153 749 18 30935 2709
p 2 43 839 38 9682 1963
p 2 68 813 39 25602 2250
p 2 42 840 38 9647 1877
p 2 70 815 35 24597 2234
p 2 46 832 42 9656 1840
p 2 59 808 53 26389 2183
p 2 31 860 29 9207 1903
p 2 45 847 28 26384 2231
p 2 28 875 17 9081 1999
p 2 34 871 15 22229 2173
p 2 30 873 17 10409 2034
p 2 22 874 24 19256 2147
p 2 15 898 7 9706 1964
p 2 16 891 13 17047 2045
p 2 27 885 8 10927 2009
p 2 17 885 18 19421 2086
p 2 18 886 16 11486 1888
p 2 21 874 25 21971 2046
p 2 15 889 16 12406 1877
p 2 24 872 24 20556 2014
p 2 8 894 18 12024 1811
p 2 19 877 24 21610 1991
p 2 18 891 11 14562 1928
p 2 34 850 36 24814 2113
p 2 40 866 14 13898 2002
p 2 25 884 11 25463 2115
p 2 24 875 21 14139 1961
p 2 30 873 17 28316 2170
p 2 11 897 12 14119 1951
p 2 58 859 3 32538 2320
p 2 13 894 13 11841 1864
p 2 59 859 2 28524 2318
p 2 5 893 22 9796 1801
p 2 35 883 2 29880 2268
p 2 4 863 53 9498 1753
p 2 18 901 1 31230 2127
p 2 8 857 55 9821 1666
p 2 148 772 0 33562 2571
p 2 6 841 73 9248 1607
p 2 58 862 0 33467 2382
p 2 10 798 112 7934 1548
p 2 43 876 1 32143 2236
p 2 2 803 115 6145 1397
p 2 145 774 1 35191 2659
p 2 5 745 170 5264 1296
p 2 91 827 2 32884 2412
p 2 3 765 152 5283 1315
p 2 87 831 2 32705 2366
p 2 2 744 174 4745 1177
p 2 75 841 4 32683 2357
p 2 2 787 131 4622 1242
p 2 19 895 6 30215 2114
p 2 1 820 99 4061 1199
p 2 49 868 3 32236 2243
p 2 3 793 124 4372 1203
p 2 27 887 6 33358 2241
p 2 0 810 110 3847 1251
p 2 7 903 10 26838 1964
p 2 0 858 62 3648 1265
p 2 11 897 12 24747 1951
p 2 4 815 101 3293 1207
p 2 148 770 2 27866 2430
p 2 59 815 46 6742 1726
p 2 26 890 4 28134 2240
p 2 18 847 55 6796 1669
p 2 46 868 6 31382 2414
p 2 11 865 44 6699 1688
p 2 31 888 1 32612 2324
p 2 16 831 73 7473 1603
p 2 23 896 1 32548 2290
p 2 7 869 44 9164 1657
p 2 20 900 0 31502 2242
p 2 10 848 62 8251 1510
p 2 12 907 1 29988 2124
p 2 7 856 57 8835 1548
p 2 15 905 0 29108 2111
p 2 3 842 75 9313 1509
p 2 7 910 3 28408 2041
p 2 5 871 44 9276 1580
p 2 6 909 5 27762 2036
p 2 2 876 42 8091 1549
p 2 8 905 7 27917 2098
p 2 2 873 45 9000 1572
p 2 8 904 8 29486 2097
p 2 7 858 55 9508 1592
p 2 11 903 6 29753 2101
p 2 4 868 48 9576 1598
p 2 7 906 7 30061 2106
p 2 4 854 62 9928 1542
i 2 920 0 0 62958 4750
p 2 11 900 9 25598 1883
p 2 12 896 12 27510 1914
p 2 24 892 4 29623 2059
p 2 8 905 7 27235 1945
p 2 12 902 6 23666 1697
p 2 19 891 10 28636 1938
p 2 4 907 9 28004 1880
p 2 1 911 8 25993 1712
p 2 18 895 7 32704 2007
p 2 32 880 8 33617 2137
p 2 4 909 7 30851 1908
p 2 12 900 8 31625 1974
p 2 32 883 5 32463 2118
p 2 7 905 8 28796 1881
p 2 22 893 5 32836 2066
p 2 11 902 7 30819 1949
p 2 14 896 10 30137 1965
p 2 15 901 4 26450 1852
p 2 7 900 13 26145 1758
p 2 18 900 2 28392 1951
p 2 6 902 12 27873 1856
p 2 6 910 4 28047 1862
p 2 19 890 11 28835 1942
p 2 5 906 9 25917 1722
p 2 36 874 10 30413 2059
p 2 5 905 10 25439 1779
p 2 4 895 21 25586 1745
p 2 3 907 10 21891 1667
p 2 14 887 19 25341 1795
p 2 18 893 9 30060 1914
p 2 0 904 16 26933 1729
p 2 6 902 12 28412 1808
p 2 6 895 19 28478 1727
p 2 11 900 9 27871 1771
p 2 20 888 12 30331 1901
p 2 2 907 11 28611 1717
p 2 14 893 13 28489 1794
p 2 10 887 23 24640 1628
p 2 41 868 11 31383 2011
p 2 29 885 6 32133 2082
p 2 10 903 7 28966 1890
p 2 48 866 6 30453 2133
p 2 12 895 13 24651 1879
p 2 18 892 10 26252 1873
p 2 38 865 17 30003 2068
p 2 8 896 16 25463 1806
p 2 21 873 26 24807 1722
p 2 19 887 14 24596 1762
p 2 22 887 11 27165 1904
p 2 3 896 21 22744 1656
p 2 6 893 21 24397 1750
p 2 12 897 11 27943 1897
p 2 38 867 15 27650 2030
p 2 23 885 12 28468 1994
p 2 15 894 11 26581 1917
p 2 6 902 12 25136 1843
p 2 5 898 17 25314 1729
p 2 9 889 22 23651 1673
p 2 20 888 12 28241 1884
p 2 8 897 15 27250 1784
p 2 10 897 13 28096 1888
p 2 3 902 15 24415 1691
p 2 4 901 15 26083 1723
p 2 11 892 17 26068 1764
p 2 22 889 9 31497 2013
p 2 26 879 15 30244 1996
p 2 4 907 9 25880 1748
p 2 12 890 18 26271 1827
p 2 11 895 14 28252 1864
p 2 13 892 15 29356 1867
p 2 23 881 16 31794 2065
p 2 24 888 8 31758 2085
p 2 24 889 7 28646 1964
p 2 20 893 7 32365 1992
p 2 12 898 10 28153 1917
p 2 16 900 4 29085 1905
p 2 12 894 14 28097 1837
p 2 15 896 9 25769 1835
p 2 9 899 12 27392 1818
p 2 6 899 15 29225 1902
p 2 8 902 10 29788 1938
p 2 6 898 16 29478 1916
p 2 8 892 20 27106 1832
p 2 12 903 5 29439 1927
p 2 17 890 13 28487 1889
p 2 10 901 9 25719 1908
p 2 49 861 10 29896 2094
p 2 8 900 12 24792 1841
p 2 9 905 6 27295 1981
p 2 6 909 5 27034 1915
p 2 3 905 12 24804 1835
p 2 27 884 9 28742 2034
p 2 39 872 9 29675 2132
p 2 7 896 17 24225 1825
p 2 10 890 20 27081 1915
p 2 9 894 17 27361 1834
p 2 15 891 14 27685 1891
p 2 17 895 8 26552 1847
p 2 41 866 13 29602 2062
p 2 30 880 10 28823 2024
p 2 30 872 18 28379 2031
p 2 3 898 19 23425 1703
p 2 3 897 20 22164 1670
p 2 4 898 18 23139 1670
p 2 10 895 15 26606 1882
p 2 2 893 25 21924 1677
p 2 4 889 27 24490 1726
p 2 4 888 28 22579 1684
p 2 6 884 30 22840 1682
p 2 11 887 22 24935 1798
p 2 3 885 32 24204 1671
p 2 7 888 25 26025 1794
p 2 17 883 20 26865 1885
p 2 4 888 28 23873 1718
p 2 7 879 34 23541 1690
p 2 15 882 23 26344 1876
p 2 16 880 24 26498 1820
p 2 8 887 25 23430 1630
p 2 9 876 35 23640 1692
p 2 14 888 18 27915 1776
p 2 3 884 33 26925 1735
p 2 9 889 22 27358 1788
p 2 21 870 29 29271 1883
p 2 7 893 20 25458 1724
p 2 14 870 36 27798 1864
p 2 6 895 19 26731 1761
p 2 23 869 28 27677 1936
p 2 11 897 12 25607 1806
p 2 10 884 26 28824 1902
p 2 10 893 17 26289 1899
i 2 920 0 0 47084 4424
p 2 85 835 0 31050 2487
p 2 100 820 0 42388 2615
p 2 120 800 0 36093 2675
p 2 98 822 0 49615 2755
p 2 101 819 0 37140 2529
p 2 62 858 0 48321 2547
p 2 94 826 0 38643 2471
p 2 59 861 0 42644 2465
p 2 48 872 0 30330 2228
p 2 26 894 0 37958 2253
p 2 41 879 0 31698 2189
p 2 81 839 0 37053 2310
p 2 71 849 0 31818 2246
p 2 106 814 0 39461 2376
p 2 60 860 0 34743 2306
p 2 97 820 3 42045 2436
p 2 51 868 1 36676 2286
p 2 58 860 2 41674 2343
p 2 27 891 2 31585 2086
p 2 45 874 1 39415 2248
p 2 34 885 1 30910 2081
p 2 42 878 0 40022 2259
p 2 69 851 0 31979 2150
p 2 80 840 0 43348 2333
p 2 111 808 1 40828 2287
p 2 66 852 2 48064 2363
p 2 59 861 0 40559 2269
p 2 101 819 0 43080 2445
p 2 103 816 1 34607 2317
p 2 62 857 1 40499 2277
p 2 54 864 2 33187 2162
p 2 40 874 6 40032 2245
p 2 77 840 3 34093 2222
p 2 57 861 2 44559 2291
p 2 79 840 1 39332 2313
p 2 108 812 0 50034 2593
p 2 76 844 0 46205 2386
p 2 79 841 0 53246 2489
p 2 101 819 0 46671 2401
p 2 107 813 0 51664 2647
p 2 82 838 0 39960 2336
p 2 46 874 0 42463 2338
p 2 57 862 1 35916 2229
p 2 47 872 1 41167 2238
p 2 43 877 0 33691 2118
p 2 73 847 0 44239 2349
p 2 76 843 1 43476 2360
p 2 82 838 0 53105 2457
p 2 76 843 1 44499 2277
p 2 81 839 0 52023 2455
p 2 86 833 1 40906 2270
p 2 86 834 0 46405 2393
p 2 31 885 4 34686 2046
p 2 36 884 0 40944 2129
p 2 42 878 0 35446 2143
p 2 45 875 0 44893 2194
p 2 72 845 3 40185 2289
p 2 63 856 1 46703 2293
p 2 38 881 1 36305 2101
p 2 72 846 2 45953 2261
p 2 83 837 0 38213 2177
p 2 71 845 4 29972 1969
i 2 920 0 0 51376 4287
p 2 0 244 676 503 383
p 2 0 223 697 437 348
p 2 109 287 524 8355 1201
p 2 45 344 531 7483 1007
i 2 920 0 0 44555 4305
p 2 337 567 16 35648 3591
p 2 144 772 4 40562 3175
p 2 264 647 9 28689 3373
p 2 623 297 0 14517 3327
p 2 725 195 0 19887 3994
p 2 487 431 2 33754 4050
p 2 603 317 0 20118 3735
i 2 920 0 0 32155 4334
p 2 352 568 0 30782 4034
p 2 263 657 0 31029 3673
p 2 140 780 0 29425 3248
p 2 152 768 0 31034 3316
p 2 253 667 0 28873 3500
i 2 920 0 0 27011 3912
i 2 920 0 0 35742 4057
p 2 129 785 6 27910 2793
p 2 335 584 1 37464 3721
p 2 316 602 2 35544 3451
p 2 260 659 1 33217 3169
p 2 151 769 0 37779 2939
p 2 229 691 0 36892 3193
p 2 190 730 0 35766 2979
p 2 212 669 39 27838 2874
p 2 150 770 0 31912 2774
p 2 46 872 2 22415 2106
i 2 920 0 0 10361 3200
p 2 0 649 271 1744 806
i 2 920 0 0 16999 3357
p 2 0 673 247 3398 836
i 2 920 0 0 32151 3949
p 2 0 698 222 5933 934
p 2 177 708 35 36230 2753
p 2 0 764 156 7247 1073
p 2 60 810 50 31901 2319
p 2 0 802 118 8058 1177
p 2 44 849 27 34783 2412
p 2 0 815 105 8614 1146
p 2 32 847 41 33255 2187
p 2 0 831 89 9089 1197
p 2 25 856 39 32410 2163
p 2 0 861 59 9355 1205
p 2 70 823 27 41319 2626
p 2 0 847 73 10875 1236
p 2 21 861 38 36486 2137
p 2 0 852 68 11116 1307
p 2 6 883 31 26748 1830
p 2 0 818 102 10957 1180
p 2 6 868 46 27603 1836
p 2 0 838 82 10889 1179
p 2 2 838 80 20231 1450
p 2 0 848 72 10265 1176
p 2 10 840 70 22176 1627
p 2 0 822 98 10175 1150
p 2 5 852 63 20100 1554
p 2 0 794 126 9982 1112
p 2 0 850 70 17300 1387
p 2 0 803 117 10119 1125
p 2 0 863 57 17152 1397
p 2 0 798 122 10066 1115
p 2 1 849 70 17038 1365
p 2 0 792 128 10193 1126
i 2 920 0 0 11836 3193
p 2 0 844 76 6449 1411
p 2 5 867 48 7342 1550
p 2 9 879 32 8699 1638
p 2 28 872 20 9809 1791
p 2 12 879 29 9376 1702
p 2 13 897 10 11604 1825
p 2 13 905 2 9029 1842
p 2 30 887 3 10866 2065
p 2 6 907 7 11703 1985
p 2 35 883 2 13066 2235
p 2 10 909 1 11032 2057
p 2 30 890 0 16110 2248
p 2 16 903 1 13572 2172
p 2 40 877 3 17223 2310
p 2 25 895 0 16886 2250
p 2 37 882 1 20125 2343
p 2 25 895 0 18194 2325
p 2 34 886 0 21079 2423
p 2 34 885 1 18561 2393
p 2 33 884 3 21089 2409
p 2 32 888 0 19072 2347
p 2 38 882 0 21854 2398
p 2 27 891 2 18471 2297
p 2 29 891 0 26850 2433
p 2 33 887 0 21276 2323
p 2 43 877 0 30700 2479
p 2 40 880 0 25844 2334
p 2 22 898 0 35852 2450
p 2 23 897 0 29990 2365
p 2 52 868 0 38812 2584
p 2 28 892 0 31835 2389
p 2 53 867 0 40035 2635
p 2 26 893 1 34589 2376
p 2 40 879 1 43790 2553
p 2 41 879 0 30993 2366
p 2 61 859 0 44187 2575
p 2 36 878 6 37325 2314
p 2 53 865 2 42667 2454
p 2 36 882 2 41121 2371
p 2 58 860 2 48437 2506
p 2 27 893 0 31788 2194
p 2 39 871 10 45602 2356
p 2 24 896 0 32925 2208
p 2 35 885 0 47242 2353
p 2 16 904 0 38652 2160
p 2 25 891 4 45800 2302
p 2 16 903 1 32379 2075
p 2 25 894 1 46126 2280
p 2 7 910 3 27820 2028
p 2 17 901 2 44622 2230
p 2 8 911 1 37787 2089
p 2 8 910 2 41155 2154
p 2 7 909 4 35739 2018
p 2 11 905 4 45869 2221
p 2 4 914 2 34082 1967
p 2 3 912 5 39433 2031
p 2 3 913 4 29756 1890
p 2 6 907 7 37125 2004
p 2 1 913 6 27306 1792
p 2 3 906 11 34976 1886
p 2 0 908 12 20506 1526
p 2 4 899 17 30438 1696
i 2 920 0 0 55011 4476
p 2 10 674 236 7281 1311
p 2 141 779 0 55191 2799
p 2 0 761 159 6217 1267
p 2 0 644 276 5548 1072
p 2 365 554 1 74678 3722
p 2 0 560 360 4720 880
p 2 310 609 1 76919 3533
p 2 0 642 278 3645 887
p 2 0 288 632 821 423
p 2 30 762 128 58106 2010
p 2 0 561 359 2172 756
p 2 0 275 645 750 406
p 2 74 719 127 66909 2455
p 2 0 565 355 2197 771
p 2 0 289 631 834 424
p 2 239 567 114 69665 3121
p 2 0 452 468 1784 653
p 2 0 239 681 671 376
p 2 326 584 10 64824 3494
p 2 0 713 207 3983 979
p 2 153 765 2 59677 2600
p 2 0 799 121 4819 1114
p 2 16 887 17 41689 1772
p 2 0 847 73 5198 1176
p 2 51 848 21 51363 2095
p 2 0 835 85 5180 1166
p 2 206 710 4 67172 2987
p 2 0 735 185 5037 1041
p 2 67 844 9 60931 2397
p 2 0 803 117 5510 1131
p 2 14 898 8 53185 1961
p 2 0 835 85 5110 1146
p 2 18 889 13 48308 1927
p 2 0 654 266 2361 849
p 2 32 601 287 47126 1630
p 2 0 526 394 2006 713
p 2 77 543 300 55938 1906
p 2 0 439 481 1784 620
p 2 58 552 310 49904 1791
p 2 0 443 477 1752 625
p 2 24 620 276 40692 1553
p 2 0 462 458 1810 651
p 2 34 620 266 38923 1577
p 2 0 458 462 1766 627
p 2 6 541 373 37994 1309
p 2 0 475 445 1885 659
p 2 0 193 727 572 330
p 2 147 431 342 54901 2212
p 2 0 354 566 1437 528
p 2 0 180 740 537 316
p 2 89 460 371 49734 1837
p 2 0 366 554 1612 546
p 2 0 197 723 604 337
i 2 920 0 0 31557 3930
p 2 267 579 74 31483 2374
p 2 476 420 24 45450 3421
p 2 221 626 73 41070 2634
p 2 16 847 57 22177 1733
p 2 7 829 84 20754 1622
p 2 136 738 46 19657 1914
p 2 105 720 95 19102 1707
p 2 248 620 52 25274 2258
p 2 270 587 63 32040 2531
p 2 83 775 62 33267 2143
p 2 14 836 70 19722 1606
