# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 33 886 1 40016 2408
p 2 0 669 251 3620 880
i 2 920 0 0 51966 4406
p 2 42 498 380 32388 1362
p 2 0 429 491 2564 621
p 2 57 393 470 33121 1320
p 2 1 313 606 3947 490
p 2 46 322 552 33700 1201
p 2 7 260 653 5916 515
p 2 35 293 592 30091 1129
p 2 0 228 692 3292 409
i 2 920 0 0 31914 3690
i 2 920 0 0 19300 3336
i 2 920 0 0 36077 3893
p 2 600 320 0 48403 4097
p 2 391 529 0 55207 3955
p 2 233 687 0 67760 3614
p 2 188 732 0 70286 3370
p 2 62 858 0 54221 2665
p 2 18 853 49 11800 1286
p 2 16 867 37 27125 1429
i 2 920 0 0 39476 4234
p 2 0 645 275 2639 815
p 2 0 643 277 2981 804
p 2 0 644 276 3135 800
p 2 8 670 242 8233 1002
p 2 0 678 242 3609 838
p 2 0 688 232 3923 865
p 2 8 676 236 10133 1046
p 2 0 659 261 3829 828
p 2 0 622 298 3529 777
p 2 0 678 242 8212 936
p 2 0 629 291 3832 800
p 2 0 642 278 3951 817
i 2 920 0 0 55889 4585
p 2 2 350 568 3767 532
p 2 10 293 617 4553 521
p 2 14 219 687 4659 476
p 2 5 212 703 5171 439
p 2 13 166 741 6527 433
p 2 8 171 741 6892 412
p 2 7 157 756 8887 462
p 2 340 407 173 33405 2904
p 2 224 511 185 34476 2585
p 2 276 457 187 31138 2746
p 2 204 516 200 34037 2532
p 2 283 441 196 31157 2757
p 2 200 530 190 35458 2539
p 2 139 563 218 28467 2004
p 2 113 564 243 27224 1837
p 2 100 549 271 24801 1655
p 2 293 464 163 47600 2774
p 2 185 591 144 36506 2307
p 2 433 458 29 54421 3750
p 2 252 620 48 31123 2776
p 2 422 476 22 46575 3715
p 2 1 857 62 18425 1394
p 2 72 815 33 43964 2480
p 2 4 871 45 20790 1586
p 2 86 788 46 46475 2627
p 2 4 862 54 25016 1761
i 2 920 0 0 47519 4360
p 2 18 860 42 33527 2009
p 2 410 508 2 67859 3909
p 2 182 735 3 55674 3083
p 2 162 752 6 51939 2980
p 2 90 814 16 46964 2627
p 2 157 756 7 62919 3118
p 2 53 859 8 40331 2467
p 2 89 820 11 55318 2748
p 2 40 868 12 34797 2128
p 2 108 803 9 61605 2938
p 2 48 657 215 12353 1454
p 2 31 855 34 51350 2239
p 2 2 700 218 3905 1013
p 2 0 405 515 1471 543
p 2 27 856 37 52005 2153
p 2 0 632 288 2729 845
i 2 920 0 0 45647 4473
p 2 1 908 11 18721 1479
i 2 920 0 0 48456 4571
p 2 5 898 17 30642 1666
p 2 484 432 4 71993 4211
p 2 32 858 30 49470 1892
p 2 329 561 30 70210 3369
p 2 18 827 75 51697 1852
p 2 383 513 24 79768 3845
p 2 3 748 169 32940 1363
p 2 0 674 246 3011 885
p 2 275 627 18 70788 3155
p 2 0 734 186 3309 1057
p 2 132 736 52 52708 2554
p 2 0 740 180 3079 1020
p 2 68 743 109 42327 2157
p 2 0 713 207 3222 995
p 2 66 792 62 40674 2117
p 2 0 831 89 6705 1267
p 2 21 822 77 32134 1776
p 2 1 830 89 6189 1270
p 2 308 567 45 50412 2914
p 2 0 782 138 6589 1190
p 2 0 774 146 6989 1083
p 2 210 660 50 46875 2800
p 2 0 844 76 5572 1230
p 2 198 709 13 46691 2698
p 2 14 861 45 31207 1785
p 2 8 829 83 24567 1596
p 2 1 878 41 22468 1518
p 2 3 859 58 25306 1559
p 2 110 757 53 41661 2213
p 2 0 839 81 18850 1431
p 2 0 883 37 15258 1332
p 2 132 754 34 36184 2242
p 2 0 877 43 12946 1334
p 2 0 885 35 13829 1366
p 2 117 760 43 25291 1919
p 2 0 760 160 9935 1130
p 2 0 884 36 12486 1319
p 2 19 783 118 20368 1551
p 2 0 838 82 6913 1230
p 2 0 802 118 11503 1207
p 2 6 853 61 15199 1443
p 2 0 881 39 11328 1296
p 2 0 832 88 9620 1268
p 2 11 769 140 12227 1210
p 2 0 835 85 11360 1346
p 2 0 830 90 8986 1242
p 2 4 864 52 13606 1356
p 2 0 778 142 9908 1240
p 2 3 862 55 10567 1292
p 2 1 823 96 10162 1235
p 2 0 869 51 8330 1203
p 2 0 832 88 9258 1191
p 2 2 810 108 7668 1175
p 2 0 789 131 9384 1191
p 2 0 874 46 9164 1235
p 2 1 820 99 9152 1182
p 2 0 867 53 8693 1215
p 2 3 832 85 10013 1253
p 2 8 845 67 11223 1301
p 2 152 694 74 13568 1837
p 2 0 748 172 5399 984
p 2 33 827 60 59477 2010
i 2 920 0 0 59159 4549
p 2 499 421 0 92494 4480
p 2 520 400 0 79599 4561
p 2 439 480 1 98224 4195
p 2 413 507 0 73909 3954
p 2 599 321 0 84230 4544
i 2 920 0 0 72903 5139
p 2 331 589 0 87920 3969
p 2 260 660 0 69928 3438
p 2 163 757 0 61943 3185
p 2 112 797 11 61657 2693
p 2 81 813 26 22125 1801
p 2 83 810 27 45335 2388
p 2 17 882 21 39557 2088
p 2 0 804 116 14237 1252
p 2 13 877 30 25955 1816
p 2 0 810 110 14810 1304
p 2 12 844 64 19345 1552
p 2 0 860 60 15016 1289
p 2 3 783 134 15899 1240
p 2 0 853 67 14717 1185
p 2 0 723 197 18131 1102
p 2 0 880 40 12941 1153
p 2 0 635 285 14264 943
p 2 0 839 81 13903 1102
p 2 0 615 305 14429 921
p 2 0 812 108 13979 1037
p 2 0 594 326 14438 880
p 2 0 827 93 16736 1058
p 2 0 627 293 12542 871
p 2 0 748 172 13691 962
p 2 0 558 362 14006 827
p 2 0 724 196 13729 936
p 2 0 514 406 13863 799
p 2 0 697 223 13989 911
p 2 0 532 388 13393 794
p 2 0 633 287 16541 901
p 2 0 511 409 12287 772
p 2 0 566 354 12912 802
p 2 0 558 362 13582 804
p 2 0 557 363 13052 793
p 2 0 469 451 13653 745
p 2 0 493 427 13427 754
p 2 0 531 389 16279 815
p 2 0 521 399 11417 749
p 2 0 509 411 13340 756
p 2 0 523 397 12662 770
p 2 0 521 399 13217 768
p 2 0 517 403 12918 765
p 2 0 519 401 13398 766
i 2 920 0 0 17376 3318
p 2 0 869 51 3645 1088
p 2 0 895 25 4052 1128
p 2 0 904 16 4383 1258
p 2 0 908 12 5759 1353
p 2 0 914 6 6336 1449
p 2 2 914 4 6961 1572
p 2 23 897 0 9723 1738
p 2 16 893 11 10633 1881
p 2 31 887 2 11742 1983
p 2 42 875 3 13973 2196
p 2 50 870 0 13833 2232
p 2 40 880 0 18425 2348
p 2 109 811 0 24977 2622
p 2 119 801 0 30088 2691
p 2 171 748 1 33357 2680
p 2 108 812 0 32824 2457
p 2 65 855 0 22587 2098
p 2 48 872 0 29871 2158
p 2 29 891 0 18078 1814
p 2 22 898 0 29804 2064
p 2 15 905 0 17495 1737
p 2 18 900 2 27941 1944
p 2 6 914 0 19260 1677
p 2 0 918 2 24703 1796
p 2 0 920 0 14656 1543
p 2 0 919 1 24570 1707
p 2 0 916 4 9219 1373
p 2 0 914 6 22277 1592
p 2 0 918 2 13305 1347
p 2 0 913 7 22424 1507
p 2 0 905 15 13651 1317
p 2 0 914 6 22716 1513
p 2 0 902 18 13827 1336
p 2 0 910 10 22785 1531
p 2 0 904 16 13359 1362
p 2 0 902 18 22383 1515
p 2 0 900 20 12936 1356
p 2 0 909 11 23314 1536
p 2 0 899 21 13032 1365
p 2 0 897 23 22574 1504
p 2 0 897 23 13178 1355
p 2 0 900 20 23442 1533
p 2 0 897 23 12857 1344
p 2 0 900 20 23661 1532
p 2 0 893 27 13001 1337
p 2 0 897 23 23405 1536
p 2 0 877 43 12947 1337
p 2 0 893 27 23243 1510
p 2 0 884 36 12983 1330
p 2 0 904 16 21675 1514
p 2 0 890 30 13278 1342
p 2 0 903 17 21942 1524
p 2 0 883 37 13382 1335
p 2 0 893 27 21215 1502
p 2 0 895 25 13232 1345
p 2 0 887 33 22131 1498
p 2 0 897 23 15368 1350
p 2 0 887 33 22982 1477
p 2 0 886 34 15800 1348
p 2 0 891 29 23622 1486
p 2 0 889 31 15550 1329
p 2 0 889 31 22921 1465
p 2 0 895 25 15427 1339
p 2 0 884 36 22159 1476
p 2 0 873 47 13288 1319
p 2 0 894 26 23617 1526
p 2 0 895 25 13268 1324
p 2 0 889 31 22449 1480
p 2 0 877 43 13354 1328
p 2 2 880 38 22834 1501
p 2 0 870 50 13052 1317
p 2 0 885 35 21454 1481
p 2 0 874 46 13329 1316
p 2 0 895 25 22974 1502
p 2 0 882 38 13617 1342
p 2 0 884 36 22154 1469
p 2 0 863 57 13488 1300
p 2 0 880 40 22990 1466
p 2 0 868 52 13576 1307
p 2 0 872 48 23325 1463
p 2 0 870 50 14787 1351
p 2 0 882 38 22853 1467
p 2 0 883 37 13978 1340
p 2 0 889 31 22562 1479
p 2 0 862 58 13509 1302
p 2 0 878 42 23629 1483
p 2 0 867 53 13556 1308
p 2 0 879 41 22505 1474
p 2 0 867 53 13691 1310
p 2 0 884 36 23652 1515
p 2 0 886 34 13335 1312
p 2 0 890 30 24055 1512
p 2 0 888 32 13415 1329
p 2 1 887 32 23395 1515
p 2 0 886 34 13572 1333
p 2 0 880 40 23549 1507
p 2 0 863 57 13352 1304
p 2 0 886 34 21756 1470
p 2 0 877 43 13363 1309
p 2 0 901 19 22410 1487
p 2 0 879 41 13522 1335
p 2 0 891 29 21685 1475
p 2 0 881 39 13276 1303
p 2 0 876 44 20751 1445
p 2 0 867 53 13041 1304
p 2 0 875 45 20531 1443
p 2 0 877 43 13339 1331
p 2 0 877 43 20980 1444
p 2 0 886 34 12822 1319
p 2 0 889 31 20228 1429
p 2 0 866 54 12496 1292
p 2 0 888 32 21296 1459
p 2 0 883 37 12564 1331
p 2 0 889 31 22431 1500
p 2 0 872 48 12360 1297
p 2 0 893 27 21513 1467
p 2 0 889 31 12503 1316
p 2 1 884 35 21671 1456
p 2 0 874 46 12526 1323
p 2 0 896 24 20508 1438
p 2 0 891 29 12641 1321
p 2 0 891 29 21962 1473
p 2 0 898 22 13262 1329
p 2 0 893 27 21410 1458
p 2 0 892 28 13532 1318
p 2 0 902 18 22505 1477
p 2 0 892 28 13708 1301
p 2 0 901 19 22784 1483
p 2 0 889 31 14787 1321
p 2 0 912 8 21883 1503
p 2 0 900 20 13796 1351
i 2 920 0 0 29133 3524
p 2 0 882 38 5294 1194
p 2 0 853 67 6748 1175
p 2 0 809 111 6181 1121
p 2 0 818 102 7011 1155
p 2 0 816 104 6201 1121
p 2 0 800 120 6517 1131
p 2 0 808 112 6835 1135
p 2 0 834 86 8528 1188
p 2 0 819 101 7920 1163
p 2 1 801 118 8362 1156
p 2 0 814 106 7776 1160
p 2 0 826 94 8476 1188
p 2 0 822 98 8216 1162
p 2 0 796 124 8403 1143
p 2 0 800 120 7540 1146
p 2 0 803 117 7828 1166
p 2 0 839 81 7101 1183
p 2 0 809 111 7338 1181
p 2 0 809 111 5769 1141
p 2 0 827 93 6531 1160
p 2 0 789 131 5722 1116
p 2 0 786 134 6587 1122
p 2 0 793 127 5801 1142
p 2 0 799 121 6500 1142
p 2 0 810 110 5856 1119
p 2 0 813 107 7145 1171
p 2 0 822 98 6260 1156
p 2 0 831 89 9981 1213
p 2 0 822 98 10933 1169
p 2 0 785 135 11614 1163
p 2 0 804 116 11342 1158
p 2 0 786 134 11834 1174
p 2 0 805 115 11313 1173
p 2 0 797 123 11890 1180
p 2 0 812 108 11360 1167
p 2 0 824 96 7342 1184
p 2 0 781 139 6635 1119
p 2 0 813 107 7381 1150
p 2 0 810 110 6826 1158
p 2 0 775 145 7253 1129
p 2 0 779 141 6450 1126
p 2 0 780 140 7224 1143
p 2 0 804 116 6340 1128
p 2 0 774 146 7449 1120
p 2 0 804 116 6447 1130
p 2 0 800 120 7193 1155
p 2 0 819 101 6719 1174
p 2 0 799 121 7877 1174
p 2 0 784 136 6793 1125
p 2 0 823 97 7673 1187
p 2 0 817 103 6778 1169
p 2 0 788 132 7201 1156
p 2 0 798 122 6773 1148
p 2 0 803 117 7041 1158
p 2 0 781 139 6259 1110
p 2 0 780 140 7148 1138
p 2 0 797 123 6699 1129
p 2 0 771 149 7116 1118
p 2 0 757 163 6330 1092
p 2 0 769 151 7143 1105
p 2 0 788 132 6637 1118
p 2 0 771 149 7073 1111
p 2 0 787 133 6330 1129
p 2 0 783 137 6705 1122
p 2 0 775 145 6609 1117
p 2 0 749 171 7088 1108
p 2 0 775 145 6066 1115
p 2 0 800 120 6808 1153
p 2 0 773 147 6206 1098
p 2 0 789 131 6844 1124
p 2 0 770 150 6329 1106
p 2 0 783 137 6859 1123
p 2 0 812 108 6242 1135
p 2 0 804 116 7064 1153
p 2 0 807 113 6399 1142
p 2 0 775 145 6856 1128
p 2 0 781 139 6117 1115
p 2 0 797 123 7003 1143
p 2 0 799 121 6526 1107
p 2 0 797 123 6991 1127
p 2 0 784 136 6631 1112
p 2 0 788 132 7078 1131
p 2 0 795 125 6642 1130
p 2 0 786 134 7010 1140
p 2 0 767 153 6375 1116
p 2 0 804 116 7075 1150
p 2 0 771 149 6423 1100
p 2 0 758 162 7100 1105
p 2 0 779 141 6322 1120
p 2 1 784 135 7048 1136
p 2 0 790 130 6408 1128
p 2 1 753 166 7472 1111
p 2 0 794 126 6379 1109
p 2 0 792 128 6964 1142
p 2 0 751 169 6004 1074
p 2 0 779 141 7052 1128
p 2 0 784 136 6295 1100
p 2 0 801 119 7015 1151
p 2 0 772 148 6240 1106
p 2 0 773 147 6800 1136
p 2 0 804 116 6291 1140
p 2 0 790 130 6502 1141
p 2 0 781 139 6113 1119
p 2 0 803 117 6827 1144
p 2 0 759 161 6048 1090
p 2 0 787 133 6793 1121
p 2 0 752 168 6046 1098
p 2 0 797 123 6712 1142
p 2 0 765 155 6087 1081
p 2 0 763 157 7001 1119
p 2 0 771 149 5829 1097
p 2 0 779 141 6459 1124
p 2 0 778 142 5839 1111
p 2 0 768 152 6761 1113
p 2 0 761 159 6082 1102
p 2 0 780 140 6332 1130
p 2 0 776 144 8358 1136
p 2 0 782 138 9352 1142
p 2 0 793 127 9460 1153
p 2 0 807 113 10032 1178
p 2 0 796 124 9409 1151
p 2 0 790 130 10457 1168
p 2 0 833 87 9712 1187
p 2 0 817 103 10353 1196
p 2 0 791 129 9584 1164
p 2 0 815 105 9508 1174
p 2 0 813 107 8059 1167
p 2 0 801 119 7996 1199
p 2 0 818 102 5844 1171
p 2 0 809 111 6154 1153
p 2 0 822 98 5660 1158
p 2 0 808 112 6319 1145
i 2 920 0 0 12620 3184
i 2 920 0 0 25602 4000
p 2 590 330 0 39664 4153
p 2 271 649 0 45653 3556
p 2 70 850 0 39146 2775
p 2 22 895 3 28896 2300
p 2 1 912 7 23871 1993
p 2 0 908 12 18860 1741
p 2 3 911 6 24609 1885
p 2 1 911 8 19218 1671
p 2 1 913 6 24244 1861
p 2 0 909 11 19016 1675
p 2 8 900 12 25612 2007
p 2 1 901 18 17933 1654
p 2 9 902 9 25032 1947
p 2 1 903 16 16425 1669
p 2 45 866 9 25017 2133
p 2 0 905 15 15132 1631
p 2 5 908 7 24745 1954
p 2 0 906 14 15560 1630
p 2 21 885 14 24905 2010
p 2 1 909 10 15169 1623
p 2 12 901 7 24137 1957
p 2 0 909 11 14839 1621
p 2 10 900 10 23782 1921
p 2 1 899 20 17101 1623
p 2 9 906 5 28485 1930
p 2 0 908 12 18336 1600
p 2 7 911 2 31201 1929
p 2 1 907 12 18617 1621
p 2 23 889 8 34280 1981
p 2 0 908 12 18610 1613
p 2 43 874 3 33460 2120
p 2 1 908 11 13840 1617
p 2 43 875 2 29596 2103
p 2 1 906 13 12781 1599
p 2 48 867 5 31551 2136
p 2 0 906 14 12432 1592
p 2 8 906 6 30396 1936
p 2 1 903 16 12401 1584
p 2 17 897 6 29813 1995
p 2 2 904 14 11988 1609
p 2 26 889 5 29339 2011
p 2 1 887 32 11279 1552
p 2 32 884 4 30796 2052
p 2 1 883 36 12181 1560
p 2 6 911 3 30114 1947
p 2 1 891 28 12316 1574
p 2 2 907 11 29652 1900
p 2 0 897 23 12380 1583
p 2 0 909 11 29494 1899
p 2 2 891 27 12380 1589
p 2 1 911 8 28990 1895
p 2 0 891 29 12357 1563
p 2 24 888 8 31099 2013
p 2 1 887 32 11696 1531
p 2 81 835 4 33194 2322
p 2 1 863 56 11135 1479
p 2 101 809 10 30414 2279
p 2 0 879 41 12193 1542
p 2 37 869 14 29164 2097
i 2 920 0 0 55201 4341
p 2 12 692 216 6641 1095
p 2 488 419 13 55403 3835
p 2 22 746 152 9104 1318
p 2 354 552 14 47391 3371
p 2 14 747 159 9618 1336
p 2 43 844 33 34483 2097
p 2 14 759 147 9953 1366
p 2 22 745 153 10541 1293
p 2 366 490 64 49157 3258
p 2 13 706 201 8592 1238
p 2 14 700 206 8154 1178
p 2 41 818 61 38255 2159
p 2 6 833 81 9230 1368
p 2 34 823 63 35809 2116
p 2 9 805 106 7968 1346
p 2 273 613 34 48395 3223
p 2 7 777 136 7331 1319
p 2 132 757 31 40744 2585
p 2 4 824 92 7429 1363
p 2 46 855 19 37142 2187
p 2 6 848 66 8711 1434
p 2 10 803 107 8058 1357
p 2 17 878 25 31368 1974
p 2 10 813 97 7745 1416
p 2 6 785 129 8268 1372
p 2 51 837 32 41954 2231
p 2 18 843 59 18882 1683
p 2 34 785 101 25391 1706
p 2 40 854 26 42949 2111
p 2 92 781 47 26373 1949
p 2 5 844 71 8641 1305
p 2 10 877 33 38099 1883
p 2 8 862 50 9638 1378
p 2 28 801 91 19861 1608
p 2 252 640 28 47780 3002
p 2 9 799 112 6610 1285
p 2 8 758 154 17626 1336
p 2 134 724 62 45421 2456
p 2 7 787 126 6427 1182
p 2 40 772 108 27318 1661
p 2 22 762 136 8079 1269
p 2 28 702 190 7722 1194
p 2 39 733 148 28634 1649
p 2 23 832 65 27402 1800
p 2 12 819 89 10057 1314
p 2 57 784 79 30945 1830
p 2 25 850 45 34760 2020
p 2 19 857 44 24919 1658
p 2 28 818 74 9029 1348
p 2 14 880 26 35335 1919
p 2 4 864 52 8254 1322
p 2 12 815 93 7605 1238
p 2 59 846 15 47449 2291
p 2 9 837 74 9413 1360
p 2 14 800 106 8366 1243
p 2 53 785 82 30292 1763
p 2 13 775 132 20716 1427
p 2 13 750 157 6339 1158
p 2 57 754 109 28207 1706
p 2 9 754 157 7662 1204
p 2 24 744 152 21684 1498
p 2 13 722 185 9191 1218
p 2 13 697 210 19721 1380
p 2 15 694 211 8578 1207
i 2 920 0 0 80960 4759
p 2 0 541 379 1344 658
p 2 0 480 440 1182 596
p 2 0 623 297 1789 726
p 2 0 467 453 1204 577
p 2 0 422 498 1010 533
p 2 0 420 500 993 531
p 2 0 439 481 1108 547
p 2 0 440 480 1129 554
p 2 0 508 412 1305 611
p 2 0 387 533 950 499
p 2 0 390 530 895 498
p 2 0 377 543 917 488
p 2 0 359 561 873 469
p 2 0 410 510 1015 525
p 2 0 460 460 1160 566
p 2 0 349 571 871 467
p 2 0 364 556 903 486
p 2 0 333 587 785 445
p 2 0 295 625 731 411
p 2 0 321 599 771 435
p 2 0 313 607 748 431
p 2 0 329 591 784 441
p 2 0 322 598 771 439
p 2 0 290 630 699 408
p 2 0 272 648 655 390
p 2 0 281 639 640 399
p 2 0 271 649 635 388
p 2 0 267 653 618 386
p 2 0 250 670 597 367
i 2 920 0 0 69032 4617
p 2 0 454 466 1215 578
p 2 0 489 431 1310 604
p 2 0 522 398 1399 628
p 2 0 651 269 1881 752
p 2 0 485 435 1319 592
p 2 0 468 452 1259 574
p 2 0 551 369 1567 652
p 2 0 422 498 1102 531
p 2 0 402 518 1010 515
p 2 0 365 555 952 481
p 2 0 375 545 955 484
p 2 0 392 528 1018 501
p 2 0 404 516 1055 517
p 2 0 424 496 1101 530
p 2 0 359 561 2295 485
p 2 0 375 545 2866 501
p 2 0 350 570 2803 474
p 2 0 366 554 2853 490
p 2 0 411 509 3121 538
p 2 0 398 522 3053 526
p 2 0 402 518 3169 531
p 2 0 335 585 2954 466
p 2 0 356 564 998 477
p 2 0 349 571 915 465
p 2 0 314 606 800 433
p 2 0 320 600 827 440
p 2 0 328 592 838 443
p 2 0 298 622 760 416
p 2 0 305 615 767 425
p 2 0 294 626 749 409
p 2 0 280 640 693 398
p 2 0 289 631 718 406
p 2 0 297 623 722 413
i 2 920 0 0 35672 4023
p 2 0 851 69 3412 1106
p 2 0 774 146 3849 1007
p 2 0 821 99 10113 1150
p 2 0 789 131 4532 1020
p 2 0 770 150 2909 955
p 2 0 810 110 11496 1160
p 2 0 800 120 3281 997
p 2 1 761 158 4359 971
p 2 0 790 130 10309 1106
p 2 2 805 113 5597 1061
p 2 0 717 203 2743 902
p 2 1 778 141 12507 1139
p 2 0 761 159 3262 948
p 2 1 753 166 4830 974
p 2 0 794 126 11692 1115
p 2 0 758 162 5023 976
p 2 0 737 183 2791 917
p 2 0 765 155 13099 1135
p 2 0 732 188 3235 930
p 2 0 722 198 5491 950
p 2 1 751 168 11716 1072
p 2 0 721 199 6182 949
i 2 920 0 0 32265 3934
p 2 60 590 270 8737 1285
p 2 46 548 326 9629 1131
p 2 48 809 63 19597 1927
p 2 21 694 205 5540 1093
p 2 3 528 389 1649 699
p 2 9 827 84 13665 1719
p 2 0 624 296 1649 788
p 2 0 520 400 1146 659
p 2 4 820 96 15686 1569
p 2 0 647 273 1756 806
p 2 0 454 466 1077 590
p 2 2 809 109 15774 1505
p 2 0 599 321 1693 764
p 2 0 462 458 1066 594
p 2 1 825 94 14378 1590
p 2 0 523 397 1393 678
p 2 0 437 483 984 569
p 2 2 817 101 17785 1661
p 2 46 636 238 5979 1224
p 2 42 487 391 5245 982
p 2 58 773 89 18955 1870
p 2 3 610 307 2099 845
p 2 0 455 465 1066 591
p 2 5 815 100 19338 1660
p 2 0 576 344 1692 714
p 2 0 412 508 993 543
p 2 8 776 136 13012 1514
p 2 0 640 280 2827 904
i 2 920 0 0 42810 4163
p 2 2 918 0 16374 1704
p 2 2 916 2 18378 1783
p 2 5 915 0 19474 1795
p 2 8 911 1 20386 1793
