# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 39 881 0 10811 1810
p 2 3 917 0 6284 1501
p 2 1 919 0 5891 1384
p 2 20 900 0 10902 1819
p 2 3 917 0 4794 1414
p 2 1 919 0 3849 1297
p 2 12 908 0 9201 1672
p 2 1 919 0 4261 1339
p 2 5 915 0 4951 1403
p 2 6 914 0 9042 1651
p 2 2 918 0 4750 1344
p 2 2 918 0 4797 1317
p 2 6 914 0 7904 1508
p 2 0 920 0 4426 1288
p 2 1 919 0 4109 1280
p 2 4 916 0 8405 1502
p 2 6 911 3 4977 1363
p 2 1 919 0 4922 1277
p 2 14 904 2 9308 1602
p 2 1 919 0 4921 1324
p 2 0 919 1 3682 1214
p 2 3 915 2 8824 1536
p 2 3 916 1 4517 1315
p 2 1 918 1 5293 1348
p 2 9 906 5 8489 1515
p 2 5 913 2 6524 1408
p 2 4 914 2 5916 1324
p 2 5 914 1 8215 1410
p 2 2 918 0 4694 1249
p 2 1 919 0 5689 1238
p 2 1 917 2 8241 1427
p 2 0 914 6 5549 1324
p 2 2 909 9 5800 1351
p 2 0 916 4 8571 1459
p 2 0 909 11 3918 1223
p 2 0 917 3 5875 1366
p 2 2 907 11 10384 1569
p 2 1 916 3 6200 1398
p 2 0 914 6 6238 1421
p 2 2 918 0 11709 1603
p 2 0 907 13 4344 1293
p 2 0 914 6 5820 1326
p 2 0 909 11 10946 1502
p 2 1 908 11 6454 1377
p 2 0 905 15 7182 1365
p 2 16 901 3 12728 1878
p 2 10 909 1 7311 1684
p 2 2 917 1 9395 1716
p 2 6 912 2 14353 1942
p 2 4 916 0 9650 1799
p 2 5 915 0 9937 1833
p 2 0 920 0 12642 1822
p 2 4 916 0 8623 1805
p 2 2 918 0 10456 1822
p 2 6 914 0 14997 2039
p 2 2 918 0 11508 1912
p 2 2 918 0 10876 1847
p 2 14 906 0 16430 2101
p 2 2 918 0 10789 1878
p 2 0 919 1 12954 1856
p 2 18 902 0 15006 1964
p 2 5 915 0 12962 1832
p 2 7 913 0 13087 1836
p 2 10 910 0 14684 1847
p 2 5 915 0 16430 1919
p 2 17 903 0 19451 2021
p 2 14 906 0 18325 1961
p 2 6 914 0 13036 1649
p 2 5 914 1 10824 1644
p 2 6 913 1 12625 1626
p 2 2 918 0 12424 1648
p 2 7 912 1 13358 1625
p 2 8 912 0 15239 1689
p 2 10 910 0 13872 1635
p 2 6 913 1 11233 1616
p 2 7 910 3 12418 1588
p 2 4 916 0 12549 1591
p 2 5 910 5 12349 1561
p 2 6 908 6 12729 1606
p 2 6 910 4 13066 1545
p 2 3 915 2 9859 1512
p 2 2 910 8 10100 1469
p 2 2 915 3 12630 1567
p 2 5 904 11 12228 1495
p 2 6 910 4 13502 1555
p 2 4 907 9 12977 1463
p 2 4 915 1 10455 1594
p 2 5 894 21 9702 1394
p 2 0 896 24 9234 1253
p 2 0 864 56 7728 1163
p 2 0 875 45 7786 1199
p 2 0 792 128 8184 1068
p 2 0 670 250 4228 795
p 2 0 433 487 1331 552
p 2 0 367 553 949 483
p 2 0 318 602 782 432
p 2 0 176 744 484 301
p 2 0 97 823 295 225
p 2 0 87 833 292 216
p 2 0 95 825 314 225
p 2 0 77 843 265 207
p 2 0 74 846 268 207
p 2 0 57 863 221 190
p 2 0 51 869 218 185
p 2 0 45 875 207 178
p 2 0 34 886 183 168
p 2 0 37 883 185 170
p 2 0 63 857 250 192
p 2 0 58 862 213 190
p 2 0 40 880 205 174
p 2 0 52 868 220 185
p 2 0 28 892 180 164
p 2 0 27 893 170 161
p 2 0 11 909 152 148
p 2 0 10 910 148 145
p 2 0 14 906 153 149
p 2 0 9 911 150 146
p 2 0 4 916 140 140
p 2 0 6 914 145 143
p 2 0 2 918 140 140
p 2 0 2 918 139 139
i 2 920 0 0 43316 4102
p 2 0 363 557 775 489
p 2 0 393 527 869 508
p 2 0 334 586 898 452
p 2 0 341 579 937 458
p 2 0 317 603 891 441
p 2 0 322 598 857 435
p 2 0 334 586 903 444
p 2 0 298 622 866 420
p 2 0 271 649 831 392
p 2 0 291 629 875 411
p 2 0 274 646 780 393
p 2 0 284 636 833 405
p 2 0 213 707 688 338
p 2 0 260 660 775 383
p 2 0 268 652 785 387
p 2 0 219 701 711 341
p 2 0 255 665 803 373
p 2 0 227 693 765 358
p 2 0 249 671 780 372
p 2 0 242 678 775 363
p 2 0 206 714 676 330
p 2 0 192 728 685 321
p 2 46 203 671 2787 557
p 2 138 244 538 11177 1143
p 2 158 328 434 18415 1533
p 2 275 645 0 47439 3254
p 2 26 894 0 22186 1805
p 2 218 702 0 45615 2920
p 2 9 911 0 23904 1674
p 2 219 701 0 46606 3086
p 2 7 913 0 15665 1523
p 2 47 873 0 42990 2411
p 2 52 868 0 24414 1749
p 2 48 872 0 33038 2448
p 2 23 897 0 19974 1599
p 2 12 908 0 22285 1854
p 2 5 915 0 10088 1501
p 2 153 767 0 43534 2896
p 2 10 910 0 19382 1600
p 2 27 893 0 17657 1693
p 2 28 892 0 38916 2253
p 2 7 913 0 16062 1640
p 2 6 913 1 16285 1586
p 2 26 893 1 35779 2292
p 2 14 904 2 19929 1526
p 2 56 864 0 24790 1933
p 2 9 910 1 32667 1999
p 2 0 734 186 2475 915
p 2 9 910 1 15226 1501
p 2 126 794 0 40801 2826
p 2 17 903 0 22688 1875
p 2 27 892 1 18028 1752
p 2 17 902 1 32445 2084
p 2 17 902 1 17166 1661
p 2 11 908 1 14761 1575
p 2 13 907 0 36920 1987
p 2 109 811 0 32957 2446
p 2 18 901 1 11436 1592
p 2 7 913 0 25498 1820
p 2 5 915 0 5652 1245
i 2 920 0 0 45183 3980
p 2 0 909 11 14738 1214
p 2 0 899 21 17279 1231
p 2 0 898 22 16682 1243
p 2 0 892 28 17637 1275
p 2 0 895 25 17234 1263
p 2 0 893 27 17674 1275
p 2 0 901 19 17223 1271
p 2 0 894 26 17904 1281
p 2 0 891 29 17535 1269
p 2 0 893 27 17484 1270
p 2 0 891 29 17738 1280
p 2 0 900 20 17574 1273
p 2 0 887 33 17888 1285
p 2 0 889 31 17340 1268
p 2 0 896 24 18217 1295
p 2 0 891 29 17398 1273
p 2 0 884 36 17781 1287
p 2 0 902 18 17727 1278
p 2 0 894 26 17970 1295
p 2 0 885 35 17578 1258
p 2 0 901 19 18175 1314
p 2 0 892 28 17737 1265
p 2 0 887 33 17982 1276
p 2 0 892 28 18174 1286
p 2 0 890 30 17885 1294
p 2 0 891 29 17814 1283
p 2 0 902 18 18181 1287
p 2 0 901 19 17510 1285
p 2 0 891 29 18067 1296
p 2 1 899 20 17817 1281
p 2 0 906 14 18148 1293
p 2 0 892 28 17409 1269
p 2 0 902 18 18287 1300
p 2 0 880 40 17339 1253
p 2 0 903 17 18193 1306
p 2 0 895 25 17790 1263
p 2 0 891 29 17932 1292
p 2 0 884 36 17559 1263
p 2 0 888 32 18131 1281
p 2 0 897 23 17617 1267
p 2 0 887 33 17817 1282
p 2 0 885 35 17663 1262
p 2 0 889 31 17878 1281
p 2 0 891 29 17546 1252
p 2 0 895 25 18095 1294
p 2 0 890 30 17457 1262
p 2 0 891 29 17994 1281
p 2 0 893 27 17696 1260
p 2 0 884 36 17931 1286
p 2 0 892 28 17335 1264
p 2 0 903 17 17889 1283
p 2 0 889 31 17803 1272
p 2 0 889 31 17614 1277
p 2 0 899 21 17825 1275
p 2 0 886 34 17290 1258
p 2 0 887 33 17876 1262
p 2 0 898 22 17622 1283
p 2 0 894 26 17692 1287
i 2 920 0 0 23529 3441
p 2 0 874 46 5270 1091
p 2 0 856 64 5997 1065
p 2 0 871 49 6826 1081
p 2 0 905 15 7705 1122
p 2 0 888 32 6339 1146
p 2 1 908 11 7493 1129
p 2 0 845 75 6808 1008
p 2 0 800 120 6228 971
p 2 0 885 35 6803 1089
p 2 0 881 39 8002 1170
p 2 0 866 54 6393 1063
p 2 0 892 28 5867 1053
p 2 0 880 40 5578 1034
p 2 0 831 89 6776 1023
p 2 0 850 70 6365 1036
p 2 0 807 113 7034 1000
p 2 0 835 85 6435 1020
p 2 0 879 41 5955 1047
p 2 0 828 92 6371 976
p 2 0 764 156 5116 914
p 2 0 799 121 7141 965
p 2 0 869 51 6617 1032
p 2 0 847 73 6597 1014
p 2 0 786 134 6715 964
p 2 1 734 185 5913 911
p 2 0 750 170 5415 900
p 2 0 750 170 5700 912
p 2 1 736 183 6352 926
p 2 0 725 195 5683 886
p 2 0 783 137 6275 943
p 2 0 712 208 6043 904
p 2 0 689 231 5689 866
p 2 0 713 207 5923 902
p 2 0 704 216 5967 893
p 2 0 740 180 5845 909
p 2 0 760 160 5861 931
p 2 0 722 198 5912 908
p 2 0 734 186 5912 916
p 2 0 733 187 5854 916
p 2 0 699 221 5970 882
p 2 0 753 167 5943 931
p 2 0 736 184 5827 908
p 2 0 712 208 5980 896
p 2 0 735 185 6039 928
p 2 0 709 211 6094 909
p 2 0 723 197 6039 917
p 2 0 739 181 6144 921
p 2 0 667 253 6011 876
p 2 0 715 205 5992 903
p 2 0 784 136 6119 958
p 2 0 710 210 6248 899
i 2 920 0 0 47319 3639
p 2 0 830 90 16307 1137
p 2 0 827 93 18074 1141
p 2 0 822 98 18054 1153
p 2 0 809 111 17945 1129
p 2 0 821 99 18105 1161
p 2 0 813 107 17903 1147
p 2 0 811 109 18044 1135
p 2 0 809 111 18064 1140
p 2 0 801 119 17916 1146
p 2 0 784 136 17672 1123
p 2 0 796 124 17848 1146
p 2 0 804 116 17693 1145
p 2 0 818 102 18043 1171
p 2 0 801 119 17675 1152
p 2 0 817 103 18006 1174
p 2 0 815 105 18255 1154
p 2 0 807 113 18655 1151
p 2 0 803 117 18429 1147
p 2 0 804 116 19123 1155
p 2 0 800 120 18685 1146
p 2 0 792 128 18951 1137
p 2 0 787 133 18705 1142
p 2 0 787 133 20078 1138
i 2 920 0 0 6277 2829
p 2 239 681 0 14184 2858
p 2 309 611 0 23969 3330
p 2 261 659 0 29362 3371
p 2 150 770 0 26545 3010
p 2 42 878 0 14414 2196
p 2 0 891 29 4658 1125
p 2 0 875 45 5209 1139
p 2 0 872 48 4986 1118
p 2 0 859 61 5195 1117
p 2 0 872 48 5357 1155
p 2 0 839 81 5113 1087
p 2 0 843 77 5132 1101
p 2 0 862 58 5488 1139
p 2 0 849 71 5451 1127
p 2 0 847 73 5382 1115
p 2 0 843 77 5249 1109
p 2 0 859 61 5504 1137
p 2 0 858 62 5398 1139
p 2 0 851 69 5584 1149
p 2 0 841 79 5337 1144
p 2 0 850 70 5444 1126
p 2 0 850 70 5498 1142
p 2 0 858 62 5513 1143
p 2 0 851 69 5327 1126
p 2 0 839 81 5382 1103
p 2 0 858 62 5586 1138
p 2 0 861 59 5675 1148
p 2 0 847 73 5444 1120
p 2 0 838 82 5479 1131
p 2 0 851 69 5488 1132
p 2 0 847 73 5446 1128
p 2 0 851 69 5317 1122
p 2 0 818 102 5280 1093
p 2 0 850 70 5398 1123
p 2 0 861 59 5487 1147
p 2 0 838 82 5369 1127
p 2 0 850 70 5328 1107
p 2 0 836 84 5322 1120
p 2 0 841 79 5431 1113
p 2 0 847 73 5223 1119
p 2 0 818 102 5248 1083
p 2 0 826 94 5052 1080
p 2 0 849 71 5333 1114
p 2 0 829 91 5335 1110
p 2 0 824 96 5150 1092
p 2 0 829 91 5159 1091
p 2 0 845 75 5360 1112
p 2 0 854 66 5353 1121
p 2 0 825 95 5267 1096
p 2 0 838 82 5067 1099
p 2 0 838 82 5210 1102
p 2 0 832 88 5087 1101
p 2 0 821 99 5005 1085
p 2 0 844 76 5202 1113
p 2 0 836 84 5324 1112
p 2 0 829 91 5117 1102
p 2 0 844 76 5166 1110
p 2 0 844 76 5142 1101
p 2 0 822 98 5155 1094
p 2 0 837 83 5160 1096
p 2 0 836 84 5168 1106
p 2 0 840 80 5045 1089
p 2 0 832 88 4881 1082
p 2 0 823 97 5030 1100
p 2 0 838 82 5178 1102
p 2 0 822 98 4986 1067
p 2 0 823 97 4992 1074
p 2 0 841 79 5129 1099
p 2 0 815 105 4979 1055
p 2 0 826 94 4868 1069
p 2 0 828 92 5085 1079
p 2 0 825 95 5035 1081
p 2 0 813 107 4916 1072
p 2 0 826 94 5078 1087
p 2 0 798 122 4912 1036
p 2 0 794 126 4768 1031
p 2 0 828 92 5021 1087
p 2 0 808 112 4790 1047
p 2 0 819 101 4952 1061
p 2 0 791 129 4912 1049
p 2 0 814 106 5052 1078
p 2 0 809 111 4828 1058
p 2 0 801 119 4717 1045
p 2 0 822 98 4808 1057
p 2 0 816 104 4998 1062
p 2 0 814 106 4764 1049
p 2 0 809 111 4723 1039
p 2 0 809 111 4819 1051
p 2 0 816 104 4947 1077
p 2 0 812 108 4624 1038
p 2 0 787 133 4725 1025
p 2 0 795 125 4619 1035
p 2 0 812 108 4854 1062
p 2 0 798 122 4675 1038
p 2 0 811 109 4727 1039
p 2 0 802 118 4750 1052
p 2 0 798 122 4618 1039
p 2 0 809 111 4717 1052
p 2 0 808 112 4682 1032
p 2 0 786 134 4509 1009
p 2 0 772 148 4383 986
p 2 0 806 114 4724 1038
p 2 0 785 135 4566 1025
p 2 0 789 131 4347 999
p 2 0 764 156 4273 973
p 2 0 811 109 4650 1050
p 2 0 810 110 4646 1041
p 2 0 770 150 4348 988
p 2 0 772 148 4336 990
p 2 0 794 126 4537 1027
p 2 0 794 126 4452 1017
p 2 0 763 157 4224 974
p 2 0 747 173 4045 963
p 2 0 780 140 4388 997
p 2 0 767 153 4245 979
p 2 0 742 178 3902 943
p 2 0 784 136 4450 1006
p 2 0 750 170 4102 961
p 2 0 746 174 3850 933
p 2 0 788 132 4241 1005
p 2 0 779 141 4241 993
p 2 0 748 172 3918 953
p 2 0 726 194 3855 921
p 2 0 771 149 4119 991
p 2 0 770 150 4064 973
p 2 0 752 168 3711 931
p 2 0 748 172 3563 929
p 2 0 734 186 3869 934
p 2 0 772 148 3968 980
p 2 0 708 212 3425 883
p 2 0 706 214 3394 882
p 2 0 729 191 3834 930
p 2 0 749 171 3794 936
p 2 0 699 221 3347 879
p 2 0 694 226 3131 857
p 2 0 713 207 3513 900
p 2 0 708 212 3240 864
p 2 0 675 245 3040 835
p 2 0 695 225 3270 863
p 2 0 694 226 3212 858
i 2 920 0 0 31627 3735
p 2 0 908 12 11666 1189
p 2 1 911 8 12066 1289
p 2 1 903 16 8597 1188
p 2 0 778 142 2311 947
p 2 0 913 7 12015 1182
p 2 1 915 4 11625 1268
p 2 1 917 2 12457 1262
p 2 1 911 8 12876 1293
p 2 0 916 4 8786 1226
p 2 0 916 4 10987 1231
p 2 0 918 2 12659 1251
p 2 12 906 2 13501 1355
p 2 9 910 1 12748 1443
p 2 5 913 2 12420 1428
p 2 4 904 12 13049 1379
p 2 7 898 15 8733 1246
p 2 3 910 7 9661 1269
p 2 7 913 0 13360 1462
p 2 0 916 4 9159 1316
p 2 5 911 4 10564 1331
p 2 0 920 0 14395 1391
p 2 3 912 5 11595 1319
p 2 2 915 3 11189 1307
p 2 1 913 6 8678 1311
p 2 0 915 5 11011 1304
p 2 1 910 9 12480 1303
p 2 0 911 9 11365 1329
p 2 0 825 95 5178 1060
p 2 0 913 7 12534 1231
p 2 2 918 0 13587 1427
p 2 1 916 3 12704 1290
p 2 0 918 2 12892 1337
p 2 0 917 3 10757 1365
p 2 0 914 6 11273 1298
p 2 0 914 6 12352 1290
p 2 0 917 3 13871 1357
p 2 2 917 1 14693 1464
p 2 0 919 1 13946 1380
p 2 0 914 6 13357 1282
p 2 0 912 8 11109 1243
p 2 1 916 3 14191 1448
p 2 1 917 2 13691 1385
p 2 0 916 4 13151 1383
p 2 0 918 2 11606 1347
p 2 0 912 8 15013 1430
p 2 0 919 1 12323 1338
p 2 2 917 1 13928 1435
p 2 0 918 2 13951 1433
p 2 1 916 3 13402 1481
p 2 1 914 5 11391 1374
p 2 0 909 11 13310 1373
p 2 1 888 31 11716 1307
i 2 920 0 0 25762 3484
p 2 1 919 0 9161 1324
p 2 1 919 0 9636 1295
p 2 0 918 2 8794 1244
p 2 0 908 12 8590 1243
p 2 0 920 0 9686 1344
p 2 0 918 2 10910 1353
p 2 1 917 2 10099 1364
p 2 0 919 1 9668 1302
p 2 1 916 3 11012 1335
p 2 0 916 4 10181 1246
p 2 0 918 2 10845 1344
p 2 0 910 10 10972 1269
p 2 0 919 1 11975 1386
p 2 1 914 5 9826 1329
p 2 1 916 3 9738 1319
p 2 0 904 16 10623 1270
p 2 0 916 4 10601 1331
p 2 2 915 3 11409 1390
p 2 2 916 2 10988 1380
p 2 0 915 5 11122 1325
p 2 0 918 2 10094 1390
p 2 1 916 3 9104 1315
p 2 1 918 1 10713 1359
p 2 1 916 3 10489 1350
p 2 0 916 4 10021 1364
p 2 0 919 1 11033 1382
p 2 0 910 10 9432 1284
p 2 0 912 8 9460 1272
p 2 0 916 4 10321 1368
p 2 0 916 4 11475 1406
p 2 0 920 0 12756 1434
p 2 0 917 3 10576 1370
p 2 0 916 4 12021 1345
p 2 0 916 4 11029 1291
p 2 0 919 1 11741 1419
p 2 0 920 0 11360 1406
p 2 1 916 3 10017 1365
p 2 2 915 3 11153 1357
p 2 0 915 5 10756 1393
p 2 0 910 10 11424 1354
p 2 0 919 1 11008 1357
p 2 2 917 1 11318 1408
p 2 0 918 2 11913 1394
p 2 0 908 12 11905 1351
p 2 0 917 3 11515 1458
p 2 1 916 3 10335 1329
i 2 920 0 0 27788 3516
p 2 0 919 1 8831 1352
p 2 0 920 0 9173 1273
p 2 0 920 0 8997 1261
p 2 0 916 4 8371 1277
p 2 0 919 1 9370 1373
p 2 0 919 1 9041 1280
p 2 0 920 0 10126 1307
p 2 0 914 6 10017 1301
p 2 0 915 5 10408 1343
p 2 0 919 1 10324 1282
p 2 0 914 6 9382 1341
p 2 0 918 2 9843 1332
p 2 0 917 3 9998 1330
p 2 0 918 2 9244 1278
p 2 0 920 0 10245 1326
p 2 0 920 0 9308 1305
p 2 0 916 4 10667 1381
p 2 0 917 3 9740 1287
p 2 0 919 1 10190 1306
p 2 0 916 4 9592 1326
p 2 0 918 2 10123 1299
p 2 0 919 1 9254 1267
p 2 0 919 1 10393 1311
p 2 0 917 3 9747 1299
p 2 0 918 2 10060 1354
p 2 0 919 1 9921 1296
p 2 0 920 0 10024 1298
p 2 0 916 4 9432 1289
p 2 0 916 4 10374 1379
p 2 0 920 0 9514 1282
p 2 0 918 2 10730 1349
p 2 0 918 2 10618 1323
p 2 0 917 3 10502 1369
p 2 0 920 0 10716 1302
p 2 0 915 5 9488 1362
p 2 0 917 3 10354 1328
p 2 0 916 4 10205 1351
p 2 1 916 3 9476 1318
p 2 0 916 4 10581 1338
p 2 0 915 5 9836 1344
p 2 0 917 3 10851 1396
p 2 0 918 2 10293 1316
p 2 0 917 3 10701 1341
p 2 0 920 0 10144 1339
p 2 2 916 2 10960 1347
p 2 1 918 1 10145 1332
p 2 1 915 4 11300 1368
p 2 1 910 9 10030 1355
p 2 3 915 2 10145 1435
p 2 1 917 2 10249 1371
p 2 5 915 0 10823 1424
p 2 1 917 2 10482 1419
p 2 1 915 4 11733 1529
p 2 3 914 3 11281 1468
p 2 3 914 3 12938 1535
p 2 1 912 7 12632 1535
p 2 4 914 2 13166 1597
p 2 1 916 3 13382 1578
p 2 3 916 1 13534 1625
i 2 920 0 0 24133 3405
p 2 0 870 50 6144 1054
p 2 0 899 21 6290 1136
p 2 31 838 51 14240 1615
p 2 0 642 278 3943 856
p 2 0 844 76 7211 1120
p 2 3 897 20 8903 1290
p 2 0 888 32 7726 1166
p 2 0 863 57 6947 1114
p 2 3 877 40 9349 1264
p 2 0 865 55 7261 1103
p 2 0 827 93 7475 1063
p 2 6 879 35 9454 1342
p 2 0 879 41 8138 1185
p 2 0 879 41 7543 1140
p 2 3 819 98 8810 1188
p 2 0 799 121 5510 979
p 2 0 848 72 6216 1085
p 2 2 876 42 9608 1271
p 2 0 863 57 8022 1153
p 2 0 883 37 8023 1132
p 2 1 865 54 9512 1229
p 2 0 830 90 7751 1122
p 2 0 856 64 7940 1093
p 2 1 859 60 9642 1230
p 2 0 879 41 8841 1183
p 2 0 870 50 6452 1100
p 2 6 832 82 11087 1329
p 2 0 680 240 4074 852
p 2 0 841 79 7294 1125
p 2 9 881 30 10257 1362
p 2 0 871 49 8586 1192
p 2 0 863 57 7335 1112
p 2 6 878 36 10852 1360
p 2 0 844 76 8013 1117
i 2 920 0 0 21226 3441
p 2 0 871 49 3135 1021
p 2 63 824 33 13017 1826
p 2 0 842 78 5459 1123
p 2 0 611 309 1625 743
p 2 71 807 42 12225 1869
p 2 0 874 46 4936 1195
p 2 148 761 11 14184 2069
p 2 0 894 26 4200 1140
p 2 13 889 18 11795 1661
p 2 0 881 39 4354 1154
p 2 122 758 40 17764 2019
p 2 0 897 23 5042 1177
p 2 53 852 15 12334 1703
p 2 4 884 32 9818 1497
p 2 27 828 65 12212 1566
p 2 0 788 132 4320 1021
p 2 39 861 20 13256 1703
p 2 0 895 25 6775 1256
p 2 26 856 38 12774 1600
p 2 0 887 33 8493 1325
p 2 47 856 17 11608 1661
p 2 0 885 35 5939 1205
p 2 24 864 32 12796 1565
p 2 0 888 32 6347 1184
p 2 39 855 26 12892 1643
p 2 0 873 47 5996 1206
p 2 31 842 47 13005 1589
p 2 0 639 281 2034 813
p 2 49 841 30 11350 1620
p 2 0 892 28 5442 1199
p 2 27 868 25 13367 1617
p 2 0 888 32 4862 1144
p 2 41 848 31 11866 1582
p 2 27 856 37 11890 1570
i 2 920 0 0 16464 3109
p 2 0 911 9 6845 1326
p 2 55 843 22 17384 2136
p 2 1 913 6 8087 1518
p 2 1 851 68 6027 1229
p 2 3 903 14 9384 1617
p 2 36 866 18 12410 1987
p 2 10 894 16 11288 1855
p 2 12 881 27 11540 1768
p 2 3 899 18 9144 1598
p 2 3 885 32 11144 1682
p 2 436 484 0 22444 3408
i 2 920 0 0 23784 3484
i 2 920 0 0 22117 3556
p 2 437 480 3 20689 3383
p 2 38 875 7 14436 2243
p 2 111 802 7 17119 2454
