# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 0 893 27 4011 1090
p 2 2 904 14 8443 1404
p 2 38 874 8 14723 1919
p 2 2 917 1 10133 1735
p 2 32 883 5 16751 2035
p 2 37 879 4 15664 2187
p 2 68 852 0 19019 2311
p 2 84 835 1 14305 2281
p 2 131 789 0 22484 2656
p 2 91 829 0 17031 2428
p 2 110 810 0 21173 2568
p 2 20 900 0 16325 2088
p 2 77 843 0 16898 2325
p 2 13 907 0 12941 2034
p 2 22 898 0 19205 2244
p 2 7 913 0 11667 1984
p 2 5 914 1 11624 1909
p 2 12 906 2 17297 2115
p 2 4 912 4 9866 1727
p 2 0 917 3 6729 1586
p 2 69 844 7 20744 2191
p 2 0 901 19 6030 1304
p 2 0 896 24 5406 1234
p 2 42 864 14 18727 1911
p 2 0 897 23 4433 1209
p 2 0 896 24 3646 1173
p 2 35 866 19 20263 1980
p 2 0 892 28 5191 1227
p 2 0 888 32 5778 1209
p 2 28 875 17 21179 2025
p 2 0 891 29 7355 1297
p 2 0 901 19 7695 1315
p 2 16 874 30 19448 1904
p 2 0 887 33 7731 1331
p 2 0 892 28 8296 1332
p 2 112 782 26 26189 2441
p 2 0 889 31 8405 1367
p 2 0 878 42 7974 1300
p 2 20 871 29 20688 1977
p 2 0 893 27 7746 1283
p 2 0 871 49 8206 1292
p 2 2 901 17 15731 1644
p 2 0 883 37 6789 1255
p 2 0 889 31 5124 1174
p 2 4 868 48 16202 1594
p 2 0 888 32 5774 1211
p 2 0 855 65 6710 1193
p 2 3 877 40 15893 1585
p 2 0 804 116 6870 1171
p 2 0 733 187 4085 950
p 2 9 642 269 14127 1307
p 2 0 523 397 1527 679
p 2 0 232 688 602 362
p 2 1 448 471 8932 914
p 2 0 342 578 1037 496
p 2 0 208 712 561 339
p 2 1 466 453 9684 949
p 2 0 335 585 971 480
p 2 0 191 729 538 325
p 2 2 371 547 9782 819
p 2 0 266 654 879 415
p 2 0 163 757 468 297
p 2 3 349 568 9304 779
p 2 0 254 666 843 402
p 2 0 174 746 522 312
p 2 0 310 610 6577 640
p 2 0 220 700 787 367
i 2 920 0 0 2669 2600
p 2 0 20 900 168 156
p 2 0 31 889 175 167
p 2 24 72 824 9544 387
p 2 0 170 750 4577 328
p 2 0 210 710 9770 464
p 2 2 226 692 16566 566
p 2 87 297 536 32110 1240
p 2 31 449 440 33686 1170
p 2 11 512 397 27104 1070
p 2 16 554 350 31730 1197
p 2 7 642 271 28125 1236
p 2 0 602 318 19980 1049
p 2 0 629 291 19787 1054
p 2 0 432 488 1648 590
p 2 0 295 625 732 405
p 2 0 198 722 485 314
p 2 0 87 833 302 221
p 2 0 73 847 283 210
p 2 43 671 206 7255 1259
p 2 6 802 112 7265 1275
p 2 5 879 36 7392 1350
p 2 5 834 81 7900 1358
p 2 1 873 46 7968 1357
p 2 2 852 66 7490 1330
p 2 1 896 23 7620 1330
p 2 0 878 42 7271 1301
p 2 0 901 19 7197 1265
p 2 0 875 45 7601 1311
p 2 0 891 29 7425 1264
p 2 0 885 35 6626 1258
p 2 0 887 33 6869 1258
p 2 0 867 53 6619 1210
p 2 0 874 46 6859 1218
p 2 0 864 56 7161 1227
p 2 0 864 56 7011 1191
p 2 0 862 58 6938 1208
p 2 0 883 37 7390 1260
p 2 0 909 11 7111 1288
p 2 0 890 30 7685 1307
p 2 0 870 50 7133 1223
p 2 0 896 24 7919 1288
p 2 0 861 59 7019 1238
p 2 0 874 46 7911 1268
p 2 0 867 53 6855 1245
p 2 0 894 26 7879 1351
p 2 0 884 36 6842 1285
p 2 0 888 32 6893 1239
p 2 0 814 106 6091 1165
p 2 0 854 66 7098 1215
p 2 0 866 54 5792 1187
p 2 0 880 40 6732 1224
p 2 0 858 62 6430 1205
p 2 0 886 34 6886 1236
p 2 0 861 59 6451 1230
p 2 0 868 52 6662 1196
p 2 0 883 37 6784 1265
p 2 0 833 87 6657 1190
p 2 0 835 85 6672 1214
p 2 0 573 347 1621 732
p 2 0 392 528 850 510
p 2 40 873 7 53353 2363
p 2 211 709 0 72153 3608
p 2 200 720 0 90732 3806
p 2 489 431 0 77935 4498
p 2 396 524 0 98654 4261
p 2 365 555 0 69206 3844
p 2 257 663 0 89542 3805
p 2 378 542 0 72005 4020
p 2 345 575 0 82310 4059
p 2 281 639 0 71884 3660
p 2 244 676 0 71832 3602
p 2 179 741 0 58202 3208
p 2 215 700 5 63414 3182
p 2 0 702 218 9560 1043
p 2 222 688 10 50438 2914
p 2 0 699 221 10080 1044
p 2 169 728 23 42687 2611
p 2 0 772 148 10828 1187
p 2 167 732 21 28592 2368
p 2 0 743 177 11093 1173
p 2 137 763 20 20137 2208
p 2 0 798 122 11219 1275
p 2 6 875 39 15013 1685
p 2 0 777 143 11169 1260
p 2 0 867 53 14549 1437
p 2 0 781 139 10957 1144
p 2 0 871 49 12857 1444
p 2 0 819 101 10880 1178
p 2 0 775 145 11421 1148
p 2 0 808 112 10562 1072
p 2 0 738 182 10837 1003
p 2 0 750 170 10418 994
p 2 0 768 152 10894 1002
p 2 0 696 224 10248 946
p 2 0 741 179 10525 967
p 2 0 762 158 10394 978
p 2 0 716 204 10615 942
p 2 0 727 193 10758 952
p 2 0 750 170 10254 960
p 2 0 673 247 10373 897
p 2 0 697 223 10414 923
p 2 0 666 254 10623 890
p 2 0 684 236 10186 901
p 2 0 534 386 10134 795
p 2 0 756 164 10307 936
p 2 0 619 301 10439 857
p 2 0 594 326 9922 821
p 2 0 610 310 10100 840
p 2 0 496 424 10059 772
p 2 0 594 326 10235 827
p 2 0 660 260 9820 858
p 2 0 480 440 10147 750
p 2 0 563 357 9972 800
p 2 0 566 354 10291 803
p 2 0 464 456 9685 731
p 2 0 559 361 9816 791
p 2 0 522 398 9830 776
p 2 0 505 415 9833 757
i 2 920 0 0 5094 2756
p 2 209 480 231 15401 1844
p 2 159 669 92 16535 2299
p 2 221 658 41 24252 2819
p 2 243 598 79 39084 3061
p 2 161 740 19 42876 3127
p 2 434 486 0 39795 3944
p 2 192 728 0 40953 3350
p 2 350 570 0 35138 3664
p 2 138 781 1 33921 3039
p 2 196 714 10 37125 3302
p 2 270 646 4 45630 3707
p 2 317 603 0 53972 3934
p 2 678 242 0 41432 4506
p 2 519 401 0 59288 4726
i 2 920 0 0 51326 4654
i 2 920 0 0 44346 4597
i 2 920 0 0 47540 4693
i 2 920 0 0 50223 4504
p 2 472 418 30 55825 4226
p 2 254 663 3 49654 3437
p 2 215 689 16 47956 3393
p 2 369 542 9 58034 4058
p 2 375 545 0 56183 4079
i 2 920 0 0 45643 4614
i 2 920 0 0 37766 4534
p 2 359 561 0 44038 3868
p 2 610 310 0 38811 4559
p 2 330 590 0 46334 4068
p 2 296 624 0 38753 3690
p 2 102 801 17 14918 2473
p 2 334 586 0 32594 3465
p 2 77 828 15 13403 2068
p 2 235 680 5 35164 3178
p 2 78 773 69 16339 2042
p 2 233 667 20 41450 3167
p 2 117 720 83 22665 2465
p 2 224 696 0 41295 3359
p 2 126 776 18 32813 2911
p 2 119 763 38 17633 2458
p 2 158 750 12 30663 2785
p 2 45 836 39 9584 1985
p 2 66 840 14 25752 2273
p 2 40 841 39 9878 1882
p 2 74 801 45 23980 2197
p 2 41 834 45 9759 1822
p 2 53 819 48 26224 2163
p 2 32 846 42 9108 1906
p 2 47 855 18 26405 2231
p 2 29 876 15 9105 1958
p 2 38 868 14 22146 2204
p 2 27 885 8 10478 2058
p 2 18 888 14 19195 2143
p 2 17 896 7 9510 1954
p 2 13 900 7 16645 2063
p 2 31 887 2 11481 2067
p 2 18 885 17 18943 2073
p 2 17 888 15 10906 1872
p 2 17 867 36 21229 1994
p 2 13 888 19 10302 1812
p 2 18 877 25 19712 1927
p 2 10 897 13 11320 1780
p 2 21 865 34 21890 1957
p 2 23 881 16 13704 1872
p 2 31 854 35 23589 2049
p 2 33 862 25 13777 1951
p 2 23 871 26 24932 2069
p 2 16 880 24 12627 1892
p 2 37 867 16 26401 2189
p 2 12 898 10 11588 1896
p 2 51 854 15 33091 2286
p 2 13 894 13 11895 1843
p 2 55 860 5 30487 2318
p 2 5 889 26 11154 1746
p 2 46 874 0 31165 2314
p 2 7 866 47 12918 1761
p 2 17 902 1 33685 2180
p 2 11 832 77 13750 1720
p 2 151 768 1 35129 2658
p 2 10 815 95 11891 1643
p 2 65 852 3 35666 2382
p 2 13 821 86 11195 1574
p 2 40 878 2 34691 2286
p 2 7 785 128 9229 1438
p 2 135 783 2 37242 2652
p 2 10 746 164 7811 1357
p 2 91 828 1 34462 2424
p 2 5 788 127 6931 1360
p 2 81 834 5 33151 2380
p 2 4 711 205 5276 1165
p 2 70 846 4 32606 2356
p 2 3 795 122 5945 1298
p 2 25 885 10 30055 2124
p 2 2 764 154 4035 1191
p 2 56 863 1 32263 2350
p 2 3 790 127 4411 1238
p 2 32 878 10 33512 2276
p 2 0 830 90 3818 1269
p 2 8 904 8 26410 1946
p 2 0 843 77 3644 1276
p 2 12 892 16 24853 1942
p 2 4 820 96 3258 1195
p 2 157 762 1 26797 2448
p 2 59 826 35 6377 1696
p 2 28 889 3 27262 2241
p 2 23 853 44 6840 1704
p 2 51 868 1 30447 2397
p 2 22 842 56 6766 1659
p 2 38 881 1 31048 2325
p 2 9 822 89 6896 1556
p 2 18 902 0 29981 2270
p 2 7 867 46 7988 1625
p 2 19 900 1 30170 2228
p 2 10 847 63 8167 1525
p 2 11 907 2 28765 2150
p 2 6 846 68 8140 1556
p 2 16 903 1 28585 2174
p 2 2 864 54 10416 1521
p 2 7 912 1 29407 2081
p 2 6 862 52 11389 1591
p 2 7 911 2 28752 2092
p 2 3 872 45 10253 1575
p 2 9 905 6 29218 2149
p 2 3 842 75 10171 1564
p 2 10 902 8 29870 2108
p 2 6 869 45 10542 1617
p 2 7 907 6 30441 2125
p 2 7 869 44 11490 1620
p 2 9 905 6 30788 2118
p 2 3 867 50 11455 1575
i 2 920 0 0 62499 4760
p 2 13 902 5 26329 1902
p 2 11 897 12 28025 1909
p 2 28 883 9 29707 2063
p 2 10 901 9 27870 1957
p 2 16 885 19 23914 1711
p 2 22 891 7 29650 1944
p 2 5 907 8 29361 1899
p 2 1 915 4 26366 1708
p 2 19 892 9 33166 2015
p 2 32 880 8 34244 2124
p 2 7 908 5 30965 1905
p 2 13 897 10 31895 1963
p 2 35 882 3 32520 2130
p 2 8 905 7 28967 1906
p 2 24 894 2 32675 2083
p 2 13 905 2 30771 1964
p 2 16 899 5 30119 1989
p 2 16 898 6 26388 1867
p 2 6 899 15 25833 1749
p 2 19 892 9 28202 1946
p 2 6 898 16 27795 1852
p 2 9 905 6 27827 1864
p 2 26 879 15 28887 1958
p 2 2 915 3 25726 1712
p 2 32 884 4 30384 2057
p 2 8 896 16 25426 1781
p 2 4 902 14 25721 1751
p 2 3 900 17 21978 1648
p 2 13 897 10 25435 1807
p 2 17 896 7 29930 1928
p 2 1 903 16 27038 1744
p 2 6 896 18 28323 1805
p 2 8 892 20 28283 1751
p 2 11 898 11 27699 1765
p 2 19 888 13 30353 1910
p 2 2 908 10 28226 1715
p 2 14 891 15 28547 1788
p 2 10 898 12 24659 1649
p 2 38 867 15 31527 2041
p 2 31 885 4 32009 2055
p 2 12 904 4 28968 1901
p 2 48 865 7 30375 2104
p 2 11 892 17 24594 1859
p 2 14 891 15 26114 1878
p 2 34 864 22 30018 2053
p 2 8 887 25 25608 1802
p 2 19 878 23 24843 1729
p 2 19 884 17 24733 1777
p 2 22 892 6 27394 1920
p 2 7 905 8 22810 1692
p 2 4 901 15 24449 1739
p 2 15 899 6 28030 1926
p 2 41 865 14 27552 2045
p 2 32 874 14 28145 2035
p 2 11 895 14 26529 1928
p 2 3 904 13 25395 1863
p 2 6 898 16 25262 1739
p 2 11 889 20 23765 1688
p 2 19 887 14 28180 1871
p 2 10 897 13 27382 1789
p 2 12 896 12 27974 1900
p 2 5 898 17 24411 1698
p 2 5 905 10 25907 1718
p 2 7 899 14 25948 1745
p 2 24 887 9 31546 2010
p 2 27 881 12 30120 2000
p 2 5 900 15 25566 1753
p 2 14 896 10 25939 1835
p 2 12 893 15 28707 1871
p 2 13 896 11 29293 1908
p 2 20 890 10 31957 2081
p 2 22 895 3 31544 2091
p 2 20 886 14 28764 1949
p 2 19 898 3 32471 2022
p 2 13 900 7 28297 1907
p 2 16 896 8 28973 1920
p 2 12 893 15 28081 1802
p 2 12 895 13 25701 1808
p 2 7 899 14 27546 1836
p 2 8 901 11 29422 1893
p 2 7 894 19 29806 1918
p 2 5 906 9 29546 1905
p 2 9 893 18 27203 1861
p 2 10 902 8 29726 1926
p 2 15 891 14 28505 1882
p 2 11 899 10 25724 1881
p 2 54 861 5 29560 2105
p 2 7 906 7 24831 1839
p 2 11 901 8 27283 1969
p 2 11 903 6 27072 1918
p 2 3 900 17 24727 1835
p 2 26 886 8 28775 2045
p 2 39 869 12 29146 2117
p 2 7 901 12 24589 1823
p 2 10 897 13 26834 1912
p 2 8 891 21 27280 1825
p 2 14 889 17 27643 1910
p 2 16 896 8 26315 1866
p 2 39 868 13 29870 2077
p 2 35 875 10 28737 2057
p 2 29 877 14 28249 2031
p 2 3 902 15 23490 1722
p 2 2 899 19 22006 1683
p 2 3 900 17 23155 1659
p 2 10 889 21 26602 1875
p 2 2 895 23 22024 1696
p 2 5 887 28 24555 1756
p 2 5 893 22 22316 1684
p 2 7 887 26 23108 1695
p 2 12 889 19 25028 1819
p 2 2 886 32 23985 1658
p 2 9 896 15 25978 1811
p 2 20 873 27 26908 1904
p 2 4 890 26 23834 1725
p 2 6 889 25 23600 1679
p 2 14 870 36 26203 1847
p 2 14 870 36 26251 1804
p 2 7 886 27 23347 1615
p 2 7 876 37 23608 1672
p 2 12 890 18 28114 1789
p 2 3 886 31 27087 1740
p 2 5 885 30 27088 1762
p 2 20 870 30 29264 1887
p 2 3 894 23 25652 1714
p 2 18 878 24 27669 1879
p 2 5 885 30 26572 1745
p 2 21 874 25 27645 1936
p 2 11 896 13 25226 1777
p 2 12 886 22 28928 1896
p 2 10 895 15 26160 1899
i 2 920 0 0 41070 4188
p 2 165 755 0 32520 3052
p 2 14 906 0 18933 1922
p 2 59 861 0 29918 2501
p 2 15 905 0 19052 1880
p 2 51 868 1 25630 2466
p 2 15 903 2 14888 1794
p 2 55 864 1 23728 2415
p 2 35 883 2 15812 1899
p 2 40 878 2 22218 2314
p 2 35 882 3 16585 1936
p 2 52 867 1 22735 2391
p 2 26 894 0 14517 1808
p 2 85 835 0 25433 2503
p 2 15 905 0 13882 1747
p 2 67 852 1 25392 2501
p 2 12 908 0 13393 1751
p 2 85 835 0 27659 2659
p 2 11 907 2 14845 1800
p 2 48 870 2 27837 2467
p 2 10 910 0 15398 1816
p 2 29 891 0 27154 2441
p 2 12 908 0 12920 1837
p 2 58 862 0 26424 2490
p 2 14 906 0 14423 1768
p 2 204 716 0 33531 3157
p 2 16 904 0 18020 1815
p 2 122 798 0 34346 2914
p 2 15 904 1 16540 1806
p 2 124 796 0 35060 2921
p 2 17 901 2 18823 1855
p 2 152 768 0 36304 3105
p 2 21 899 0 17459 1840
p 2 136 784 0 37033 3090
p 2 16 904 0 18907 1900
p 2 79 841 0 37040 2943
p 2 13 906 1 18434 1866
p 2 124 794 2 38920 3064
p 2 7 913 0 15167 1783
p 2 179 741 0 39899 3262
p 2 10 910 0 18624 1812
p 2 131 789 0 40253 3042
p 2 8 912 0 19304 1807
p 2 89 831 0 39532 2869
p 2 14 906 0 18643 1807
p 2 98 822 0 41657 2900
p 2 9 911 0 16337 1770
p 2 141 779 0 40073 3066
p 2 10 910 0 17113 1750
p 2 200 720 0 39410 3152
p 2 6 914 0 15720 1731
p 2 114 806 0 37312 2971
p 2 5 912 3 15679 1761
p 2 153 767 0 39821 3179
p 2 2 918 0 13358 1768
p 2 112 808 0 38578 2921
p 2 1 919 0 13672 1695
p 2 96 824 0 37223 2823
p 2 2 918 0 13836 1661
p 2 87 833 0 37580 2807
p 2 3 917 0 11645 1662
p 2 123 797 0 37154 2959
p 2 0 918 2 12701 1562
i 2 920 0 0 38105 3967
p 2 1 837 82 12002 1363
p 2 27 825 68 25882 2105
p 2 0 817 103 13314 1468
p 2 98 733 89 30488 2513
p 2 4 838 78 11638 1485
p 2 88 757 75 31072 2421
p 2 2 801 117 11273 1379
p 2 273 641 6 39234 3245
p 2 30 874 16 14170 1803
p 2 385 532 3 36894 3639
p 2 16 880 24 11486 1724
p 2 185 713 22 27931 2975
p 2 16 893 11 10926 1738
p 2 421 499 0 38280 3867
p 2 379 534 7 38691 3640
p 2 1 906 13 11313 1530
p 2 157 749 14 40033 2881
p 2 0 904 16 11687 1528
p 2 103 803 14 36772 2788
p 2 0 904 16 10346 1404
p 2 68 836 16 28337 2456
p 2 0 907 13 10841 1407
p 2 72 822 26 31202 2489
p 2 1 862 57 12045 1395
p 2 3 868 49 14460 1477
i 2 920 0 0 18630 3559
p 2 0 524 396 968 642
p 2 553 351 16 25633 3692
p 2 0 542 378 1345 718
p 2 347 550 23 36878 3522
p 2 0 643 277 2459 942
p 2 199 706 15 37779 3153
p 2 0 720 200 2970 1071
p 2 108 788 24 32689 2683
p 2 0 750 170 2758 1037
p 2 36 834 50 29654 2214
p 2 0 749 171 2993 1092
p 2 0 693 227 2086 893
p 2 313 598 9 35060 3431
p 2 0 713 207 2710 1011
p 2 394 525 1 34618 3650
p 2 0 706 214 2462 991
p 2 303 616 1 30641 3472
p 2 0 709 211 1999 956
p 2 194 725 1 27399 3225
p 2 0 718 202 2353 1122
p 2 210 710 0 27061 3195
p 2 0 747 173 2367 1106
p 2 0 633 287 1495 775
p 2 103 762 55 24211 2568
p 2 0 720 200 2168 1015
i 2 920 0 0 22234 3624
p 2 0 418 502 855 553
p 2 336 573 11 24745 3226
p 2 0 660 260 1938 876
p 2 329 582 9 31642 3424
p 2 0 681 239 2144 951
p 2 63 843 14 27106 2403
p 2 0 721 199 2584 1111
p 2 0 524 396 1586 782
p 2 73 813 34 28880 2478
p 2 0 661 259 2269 943
p 2 14 870 36 23959 2036
p 2 0 726 194 2681 1061
i 2 920 0 0 47112 4429
p 2 91 829 0 30812 2480
p 2 94 826 0 40798 2599
p 2 126 794 0 33955 2668
p 2 95 824 1 47477 2728
p 2 108 812 0 35038 2542
p 2 70 850 0 45912 2574
p 2 116 804 0 36579 2557
p 2 87 833 0 40390 2550
p 2 57 863 0 28910 2279
p 2 32 888 0 35662 2301
p 2 52 868 0 28995 2190
p 2 90 830 0 36627 2356
p 2 86 834 0 29599 2269
p 2 108 812 0 38676 2461
p 2 58 861 1 31438 2298
p 2 98 821 1 40852 2473
p 2 49 870 1 34438 2290
p 2 61 855 4 41243 2363
p 2 29 890 1 30490 2129
p 2 52 868 0 38761 2272
p 2 39 880 1 27613 2079
p 2 35 883 2 38018 2210
p 2 56 864 0 29439 2069
p 2 59 861 0 41360 2304
p 2 84 836 0 36125 2249
p 2 52 867 1 43028 2340
p 2 55 865 0 35249 2222
p 2 87 832 1 39281 2399
p 2 88 831 1 30978 2273
p 2 44 875 1 37309 2230
p 2 54 864 2 31199 2148
p 2 38 882 0 40861 2294
p 2 80 840 0 34872 2272
p 2 69 851 0 42768 2377
p 2 73 847 0 37659 2290
p 2 89 831 0 47490 2542
p 2 61 859 0 42187 2313
p 2 76 843 1 49088 2452
p 2 93 827 0 41370 2374
p 2 102 818 0 48325 2611
p 2 88 832 0 36963 2320
p 2 49 870 1 39268 2333
p 2 63 857 0 32478 2231
p 2 46 874 0 36379 2219
p 2 42 878 0 28850 2129
p 2 77 843 0 39608 2312
p 2 75 844 1 40110 2336
p 2 88 832 0 49934 2500
p 2 74 846 0 40732 2307
p 2 69 851 0 48963 2392
p 2 90 828 2 36386 2225
p 2 80 840 0 44136 2365
p 2 26 892 2 31098 1995
p 2 34 885 1 38771 2111
p 2 43 876 1 33126 2094
p 2 47 871 2 42221 2194
p 2 71 849 0 37990 2256
p 2 57 859 4 44462 2248
p 2 42 878 0 34068 2076
p 2 70 847 3 43683 2275
p 2 72 848 0 36051 2213
p 2 68 850 2 27564 1964
i 2 920 0 0 47245 4259
p 2 0 230 690 479 363
p 2 0 213 707 425 339
p 2 110 287 523 8362 1214
p 2 42 347 531 7454 1020
i 2 920 0 0 39931 4247
p 2 349 557 14 34585 3627
p 2 142 775 3 39925 3163
p 2 285 626 9 27732 3414
p 2 640 280 0 13122 3372
p 2 752 168 0 19385 4049
p 2 477 443 0 31487 4072
p 2 612 308 0 17086 3742
i 2 920 0 0 27077 4300
p 2 358 562 0 29624 4059
p 2 288 632 0 28791 3784
p 2 143 777 0 29267 3276
p 2 168 752 0 29721 3360
p 2 261 659 0 28174 3511
i 2 920 0 0 21803 3843
i 2 920 0 0 30221 3983
p 2 124 796 0 28643 2828
p 2 336 584 0 37227 3719
p 2 338 582 0 35187 3494
p 2 277 642 1 31323 3217
p 2 176 744 0 35314 2991
p 2 255 665 0 36877 3275
p 2 222 697 1 34687 3049
p 2 215 661 44 26862 2908
p 2 170 749 1 31440 2821
p 2 44 875 1 22618 2154
i 2 920 0 0 9830 3202
p 2 0 486 434 796 602
i 2 920 0 0 13215 3274
p 2 0 448 472 732 555
i 2 920 0 0 25632 3734
p 2 0 384 536 614 482
p 2 162 682 76 26913 2480
p 2 0 557 363 1413 707
p 2 22 822 76 23904 1995
p 2 0 586 334 1711 788
p 2 31 782 107 26916 2053
p 2 0 632 288 1842 867
p 2 21 825 74 25537 1954
p 2 0 653 267 1855 847
p 2 16 813 91 24091 1914
p 2 0 652 268 1880 846
p 2 65 786 69 30808 2385
p 2 0 660 260 1894 862
p 2 14 850 56 28403 2058
p 2 0 730 190 2041 917
p 2 7 874 39 20961 1703
p 2 0 706 214 1985 877
p 2 2 851 67 20223 1665
p 2 0 677 243 1989 843
i 2 920 0 0 31478 3926
p 2 272 563 85 31464 2349
p 2 478 419 23 45684 3410
p 2 227 620 73 39678 2647
p 2 17 835 68 22745 1757
p 2 5 815 100 19917 1585
p 2 135 737 48 19696 1950
p 2 103 715 102 19032 1702
