# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 42 877 1 39982 2452
p 2 0 692 228 3644 883
i 2 920 0 0 52000 4397
p 2 43 512 365 32359 1380
p 2 0 405 515 2405 601
p 2 60 381 479 32895 1333
p 2 1 291 628 3940 474
p 2 45 322 553 33463 1197
p 2 7 257 656 5918 512
p 2 38 292 590 29978 1132
p 2 0 257 663 3302 428
i 2 920 0 0 32011 3686
i 2 920 0 0 19326 3336
i 2 920 0 0 36074 3894
p 2 599 321 0 48336 4106
p 2 404 516 0 55391 4011
p 2 236 684 0 66533 3582
p 2 203 717 0 71977 3446
p 2 66 852 2 56859 2747
p 2 18 850 52 11578 1289
p 2 16 867 37 27375 1451
i 2 920 0 0 39575 4233
p 2 0 633 287 2596 797
p 2 0 636 284 2984 802
p 2 0 645 275 3123 789
p 2 9 673 238 8099 992
p 2 0 652 268 3632 822
p 2 0 690 230 3880 865
p 2 8 669 243 10126 1028
p 2 0 648 272 3863 825
p 2 0 627 293 3539 782
p 2 0 681 239 8205 928
p 2 0 639 281 3704 804
p 2 0 644 276 3963 820
i 2 920 0 0 55840 4586
p 2 2 344 574 3731 525
p 2 11 285 624 4530 511
p 2 15 203 702 4641 470
p 2 5 203 712 5166 428
p 2 12 142 766 6566 405
p 2 8 174 738 6976 416
p 2 7 169 744 8922 472
p 2 339 414 167 33313 2905
p 2 229 499 192 34231 2581
p 2 280 444 196 31019 2748
p 2 216 510 194 34037 2564
p 2 284 440 196 31004 2742
p 2 214 507 199 35446 2554
p 2 139 560 221 28417 2016
p 2 111 570 239 27272 1837
p 2 104 543 273 25021 1663
p 2 295 457 168 47469 2763
p 2 183 586 151 36548 2315
p 2 433 457 30 54350 3755
p 2 250 626 44 31160 2781
p 2 399 497 24 47033 3671
p 2 2 855 63 18370 1385
p 2 75 793 52 44474 2515
p 2 3 860 57 20678 1566
p 2 94 776 50 46449 2658
p 2 5 881 34 24617 1781
i 2 920 0 0 47467 4370
p 2 14 862 44 33231 1964
p 2 420 493 7 67419 3905
p 2 176 740 4 55213 3067
p 2 165 748 7 51855 2962
p 2 89 811 20 46460 2612
p 2 160 753 7 62232 3106
p 2 49 859 12 40555 2396
p 2 88 819 13 54731 2725
p 2 42 863 15 33592 2143
p 2 120 784 16 62732 2970
p 2 39 689 192 12516 1421
p 2 29 874 17 50990 2270
p 2 0 701 219 4088 1022
p 2 0 427 493 1583 568
p 2 22 848 50 52035 2130
p 2 0 630 290 2894 847
i 2 920 0 0 45657 4472
p 2 1 906 13 18768 1483
i 2 920 0 0 48543 4570
p 2 3 904 13 30662 1672
p 2 480 432 8 72252 4207
p 2 36 859 25 49555 1906
p 2 338 568 14 70245 3406
p 2 19 856 45 51574 1869
p 2 389 500 31 79861 3838
p 2 3 756 161 32971 1353
p 2 0 661 259 3001 873
p 2 275 631 14 71156 3172
p 2 0 707 213 3209 1001
p 2 124 742 54 52899 2541
p 2 0 696 224 3114 1009
p 2 69 749 102 42376 2164
p 2 0 722 198 3196 991
p 2 63 811 46 40484 2145
p 2 0 823 97 6490 1284
p 2 21 807 92 31844 1775
p 2 4 814 102 6872 1279
p 2 311 552 57 50352 2925
p 2 0 783 137 7039 1218
p 2 0 705 215 5761 1049
p 2 211 660 49 46630 2803
p 2 0 795 125 5523 1191
p 2 202 694 24 46475 2710
p 2 15 859 46 31135 1788
p 2 9 840 71 24638 1594
p 2 1 870 49 22643 1503
p 2 2 874 44 25218 1583
p 2 110 760 50 41637 2209
p 2 0 849 71 18746 1420
p 2 0 866 54 15197 1321
p 2 135 746 39 36179 2250
p 2 0 876 44 12870 1330
p 2 0 877 43 13815 1345
p 2 118 755 47 25273 1917
p 2 0 843 77 9905 1182
p 2 0 888 32 12552 1331
p 2 20 862 38 20566 1608
p 2 0 819 101 6932 1168
p 2 0 847 73 11565 1241
p 2 6 853 61 15464 1445
p 2 0 858 62 11453 1289
p 2 0 850 70 9701 1284
p 2 11 765 144 12223 1213
p 2 2 824 94 11268 1331
p 2 0 837 83 8992 1261
p 2 4 882 34 13493 1387
p 2 0 833 87 10132 1270
p 2 3 877 40 10536 1305
p 2 1 853 66 10058 1250
p 2 0 867 53 8271 1200
p 2 0 775 145 9186 1169
p 2 2 796 122 7776 1162
p 2 0 799 121 9308 1197
p 2 0 859 61 9045 1227
p 2 1 818 101 9222 1179
p 2 0 864 56 8709 1215
p 2 3 819 98 10093 1238
p 2 8 854 58 11295 1309
p 2 153 697 70 13377 1835
p 2 0 737 183 5405 982
p 2 32 856 32 59573 2013
i 2 920 0 0 59096 4551
p 2 490 430 0 92986 4439
p 2 527 393 0 79528 4590
p 2 439 481 0 98234 4215
p 2 399 521 0 73949 3907
p 2 600 320 0 84370 4540
i 2 920 0 0 72949 5148
p 2 327 593 0 88151 3953
p 2 248 672 0 70359 3449
p 2 188 732 0 62176 3235
p 2 110 799 11 61413 2697
p 2 92 801 27 23976 1817
p 2 85 808 27 45144 2365
p 2 16 886 18 39576 2110
p 2 0 788 132 14122 1298
p 2 20 865 35 25993 1826
p 2 0 817 103 14722 1219
p 2 8 847 65 19398 1516
p 2 0 853 67 15129 1276
p 2 2 773 145 15767 1238
p 2 0 849 71 15110 1214
p 2 0 724 196 18025 1122
p 2 0 857 63 12959 1172
p 2 0 643 277 14296 938
p 2 0 831 89 13528 1074
p 2 0 613 307 14334 897
p 2 0 790 130 13875 1038
p 2 0 603 317 14541 887
p 2 0 779 141 16825 1036
p 2 0 566 354 12421 826
p 2 0 714 206 13638 946
p 2 0 525 395 13939 809
p 2 0 626 294 13698 871
p 2 0 536 384 13869 801
p 2 0 551 369 14024 812
p 2 0 518 402 13406 785
p 2 0 635 285 16633 899
p 2 0 519 401 12101 774
p 2 0 558 362 12968 800
p 2 0 570 350 13343 798
p 2 0 560 360 13245 797
p 2 0 500 420 13732 765
p 2 0 600 320 13364 820
p 2 0 530 390 16317 819
p 2 0 591 329 11536 796
p 2 0 508 412 13396 757
p 2 0 594 326 12740 806
p 2 0 421 499 13282 703
p 2 0 596 324 12943 814
p 2 0 498 422 13522 748
i 2 920 0 0 17365 3316
p 2 0 872 48 3599 1080
p 2 0 888 32 3929 1136
p 2 0 908 12 4449 1249
p 2 0 905 15 5733 1362
p 2 0 917 3 6448 1491
p 2 1 917 2 7347 1594
p 2 22 895 3 9533 1729
p 2 12 908 0 10886 1849
p 2 34 886 0 12116 2005
p 2 44 875 1 13432 2184
p 2 44 876 0 14223 2235
p 2 45 875 0 19864 2428
p 2 108 812 0 24062 2648
p 2 118 802 0 29542 2696
p 2 172 746 2 32230 2654
p 2 102 818 0 32510 2460
p 2 63 852 5 23532 2107
p 2 50 870 0 29545 2151
p 2 29 890 1 17806 1824
p 2 23 897 0 29988 2161
p 2 14 906 0 17912 1736
p 2 12 908 0 27925 1914
p 2 4 916 0 19409 1690
p 2 0 909 11 24517 1810
p 2 0 920 0 14753 1545
p 2 0 918 2 24325 1722
p 2 0 920 0 9249 1349
p 2 0 917 3 22181 1582
p 2 0 912 8 13330 1341
p 2 0 906 14 22322 1487
p 2 0 908 12 13755 1333
p 2 0 912 8 22800 1517
p 2 0 896 24 13977 1319
p 2 0 910 10 22851 1545
p 2 0 905 15 13410 1353
p 2 0 905 15 22349 1514
p 2 0 896 24 12888 1348
p 2 0 908 12 23342 1533
p 2 0 909 11 13116 1379
p 2 0 893 27 22535 1496
p 2 0 905 15 13131 1346
p 2 0 905 15 23606 1540
p 2 0 902 18 12776 1341
p 2 0 901 19 23658 1530
p 2 0 889 31 13003 1320
p 2 0 897 23 23360 1522
p 2 0 888 32 13128 1350
p 2 0 894 26 23423 1520
p 2 0 891 29 12998 1337
p 2 0 904 16 21725 1511
p 2 0 880 40 13128 1335
p 2 0 892 28 21976 1504
p 2 0 888 32 13281 1357
p 2 0 889 31 21279 1502
p 2 0 887 33 13045 1331
p 2 0 896 24 21935 1503
p 2 0 884 36 15368 1333
p 2 0 896 24 22941 1487
p 2 0 869 51 15853 1333
p 2 0 885 35 23564 1472
p 2 0 884 36 15557 1335
p 2 0 891 29 22918 1479
p 2 0 888 32 15418 1345
p 2 0 884 36 22105 1481
p 2 0 889 31 13360 1353
p 2 0 887 33 23544 1524
p 2 0 880 40 13262 1325
p 2 0 886 34 22337 1470
p 2 0 859 61 13308 1305
p 2 2 885 33 22911 1507
p 2 0 886 34 13154 1337
p 2 0 877 43 21431 1479
p 2 0 878 42 13311 1325
p 2 0 900 20 22922 1508
p 2 0 873 47 13652 1324
p 2 0 884 36 22117 1478
p 2 0 856 64 13573 1321
p 2 0 884 36 22940 1487
p 2 0 871 49 13644 1307
p 2 0 877 43 23429 1457
p 2 0 876 44 13740 1323
p 2 0 888 32 22886 1480
p 2 0 879 41 13872 1323
p 2 0 870 50 22543 1472
p 2 0 883 37 13556 1326
p 2 0 881 39 23519 1478
p 2 0 874 46 13525 1314
p 2 0 874 46 22336 1468
p 2 0 876 44 13611 1312
p 2 0 879 41 23616 1493
p 2 0 871 49 13436 1303
p 2 0 877 43 23933 1482
p 2 0 878 42 13356 1309
p 2 1 877 42 23495 1494
p 2 0 871 49 13525 1321
p 2 0 890 30 23675 1524
p 2 0 887 33 13336 1320
p 2 0 889 31 21726 1468
p 2 0 880 40 13505 1327
p 2 0 887 33 22369 1476
p 2 0 855 65 13459 1310
p 2 0 870 50 21646 1467
p 2 0 868 52 13276 1298
p 2 0 878 42 20682 1448
p 2 0 882 38 13091 1315
p 2 0 894 26 20628 1452
p 2 0 887 33 13288 1326
p 2 0 884 36 21069 1449
p 2 0 880 40 12906 1314
p 2 0 895 25 20232 1437
p 2 0 883 37 12456 1308
p 2 0 886 34 21300 1460
p 2 0 879 41 12611 1326
p 2 0 893 27 22510 1496
p 2 0 892 28 12359 1316
p 2 0 898 22 21486 1470
p 2 0 886 34 12501 1310
p 2 1 889 30 21659 1480
p 2 0 875 45 12373 1311
p 2 0 891 29 20717 1451
p 2 0 881 39 12691 1317
p 2 0 887 33 22097 1465
p 2 0 880 40 13185 1324
p 2 0 890 30 21447 1445
p 2 0 888 32 13551 1302
p 2 0 898 22 22550 1474
p 2 0 892 28 13669 1306
p 2 0 906 14 22758 1485
p 2 0 912 8 14825 1342
p 2 0 899 21 21838 1489
p 2 0 898 22 13849 1339
i 2 920 0 0 29567 3514
p 2 0 863 57 5193 1176
p 2 0 860 60 6943 1190
p 2 0 810 110 6185 1127
p 2 0 829 91 6886 1154
p 2 0 823 97 6207 1137
p 2 0 822 98 6659 1149
p 2 0 835 85 6865 1159
p 2 0 824 96 8595 1171
p 2 0 824 96 7962 1152
p 2 1 826 93 8325 1177
p 2 0 781 139 7765 1140
p 2 0 805 115 8560 1174
p 2 0 841 79 8174 1175
p 2 0 816 104 8454 1169
p 2 0 789 131 7603 1131
p 2 0 809 111 7806 1165
p 2 0 804 116 7065 1154
p 2 0 816 104 7344 1189
p 2 0 784 136 5841 1125
p 2 0 839 81 6567 1197
p 2 0 806 114 5783 1134
p 2 0 782 138 6705 1127
p 2 0 802 118 5883 1141
p 2 0 794 126 6521 1138
p 2 0 782 138 5845 1107
p 2 0 823 97 7101 1178
p 2 0 816 104 6195 1160
p 2 0 811 109 9936 1183
p 2 0 809 111 10966 1166
p 2 0 827 93 11637 1196
p 2 0 814 106 11328 1172
p 2 0 811 109 11759 1176
p 2 0 805 115 11307 1185
p 2 0 809 111 11857 1203
p 2 0 817 103 11360 1173
p 2 0 824 96 7401 1187
p 2 0 815 105 6740 1156
p 2 0 804 116 7286 1151
p 2 0 810 110 6711 1131
p 2 0 781 139 7486 1148
p 2 0 788 132 6573 1132
p 2 0 779 141 7138 1133
p 2 0 793 127 6454 1125
p 2 0 763 157 7315 1120
p 2 0 801 119 6517 1146
p 2 0 795 125 7294 1163
p 2 0 767 153 6687 1119
p 2 0 770 150 7731 1139
p 2 0 793 127 6681 1132
p 2 0 817 103 7686 1190
p 2 0 799 121 6687 1152
p 2 0 786 134 7331 1159
p 2 0 794 126 6770 1138
p 2 0 780 140 6805 1135
p 2 0 777 143 6394 1111
p 2 0 796 124 7170 1146
p 2 0 810 110 6677 1132
p 2 0 785 135 7102 1123
p 2 0 799 121 6418 1141
p 2 0 779 141 7056 1136
p 2 0 780 140 6499 1124
p 2 0 785 135 7211 1139
p 2 0 795 125 6235 1135
p 2 0 793 127 6910 1161
p 2 0 781 139 6335 1119
p 2 0 766 154 7155 1131
p 2 0 781 139 6106 1122
p 2 0 816 104 6832 1174
p 2 0 790 130 6275 1126
p 2 0 766 154 6904 1122
p 2 0 779 141 6239 1107
p 2 0 795 125 6888 1148
p 2 0 780 140 6198 1106
p 2 0 786 134 7058 1135
p 2 0 782 138 6359 1115
p 2 0 772 148 6816 1112
p 2 0 779 141 6144 1121
p 2 0 763 157 6984 1119
p 2 0 786 134 6529 1106
p 2 0 783 137 7043 1127
p 2 0 765 155 6549 1107
p 2 0 770 150 6978 1112
p 2 0 774 146 6623 1106
p 2 0 772 148 7088 1136
p 2 0 785 135 6275 1116
p 2 0 790 130 7114 1136
p 2 0 780 140 6333 1105
p 2 0 750 170 6966 1096
p 2 0 785 135 6327 1128
p 2 0 789 131 7106 1131
p 2 0 777 143 6450 1121
p 2 1 770 149 7239 1125
p 2 0 781 139 6507 1118
p 2 0 779 141 6776 1131
p 2 0 774 146 6093 1108
p 2 0 770 150 7109 1123
p 2 0 781 139 6277 1104
p 2 0 790 130 7002 1139
p 2 0 780 140 6314 1112
p 2 0 767 153 6670 1118
p 2 0 774 146 6386 1111
p 2 0 768 152 6442 1116
p 2 0 765 155 6004 1089
p 2 0 794 126 6772 1145
p 2 0 792 128 6221 1122
p 2 0 774 146 6909 1131
p 2 0 792 128 5949 1132
p 2 0 790 130 6656 1138
p 2 0 745 175 6022 1077
p 2 0 758 162 6917 1114
p 2 0 775 145 5922 1104
p 2 0 778 142 6415 1122
p 2 0 742 178 5792 1073
p 2 0 763 157 6672 1111
p 2 0 761 159 6023 1095
p 2 0 787 133 6437 1132
p 2 0 808 112 7933 1142
p 2 0 793 127 9410 1149
p 2 0 819 101 9522 1172
p 2 0 813 107 10027 1164
p 2 0 790 130 9504 1157
p 2 0 784 136 10367 1158
p 2 0 803 117 9695 1150
p 2 0 798 122 10436 1173
p 2 0 815 105 9450 1168
p 2 0 792 128 9650 1157
p 2 0 806 114 7895 1152
p 2 0 793 127 8065 1190
p 2 0 797 123 5863 1150
p 2 0 797 123 6141 1149
p 2 0 813 107 5664 1135
p 2 0 792 128 6345 1128
i 2 920 0 0 12609 3184
i 2 920 0 0 25680 3997
p 2 587 333 0 39606 4175
p 2 267 653 0 45499 3586
p 2 91 828 1 41198 2886
p 2 25 892 3 30073 2401
p 2 2 910 8 23968 2002
p 2 1 912 7 18692 1737
p 2 3 915 2 24543 1885
p 2 1 912 7 19423 1683
p 2 1 911 8 24442 1858
p 2 0 915 5 18839 1691
p 2 8 905 7 25895 2022
p 2 1 909 10 17889 1652
p 2 9 909 2 25148 1957
p 2 1 909 10 16372 1669
p 2 42 871 7 25216 2147
p 2 0 911 9 15208 1645
p 2 9 903 8 24724 1959
p 2 0 909 11 15265 1632
p 2 24 886 10 24996 2029
p 2 1 900 19 14835 1612
p 2 15 896 9 24234 1941
p 2 0 908 12 14498 1630
p 2 12 905 3 23970 1937
p 2 1 904 15 17058 1636
p 2 9 901 10 28363 1918
p 2 0 910 10 18568 1598
p 2 6 906 8 30789 1899
p 2 1 908 11 18684 1623
p 2 23 889 8 34489 1984
p 2 0 909 11 18823 1601
p 2 42 868 10 33464 2086
p 2 1 915 4 13792 1623
p 2 43 872 5 29663 2112
p 2 1 906 13 12916 1599
p 2 48 868 4 31532 2143
p 2 0 903 17 12294 1582
p 2 9 899 12 30583 1954
p 2 1 904 15 12382 1604
p 2 15 900 5 29795 1995
p 2 1 900 19 11736 1570
p 2 26 888 6 29317 2025
p 2 1 896 23 11310 1577
p 2 32 880 8 30872 2066
p 2 1 896 23 12272 1576
p 2 7 903 10 30163 1935
p 2 1 897 22 12332 1570
p 2 2 907 11 29555 1917
p 2 0 895 25 12489 1591
p 2 0 912 8 29609 1910
p 2 2 893 25 12540 1594
p 2 1 908 11 28933 1914
p 2 0 893 27 12287 1565
p 2 24 891 5 31242 2042
p 2 1 882 37 11819 1535
p 2 82 833 5 32919 2303
p 2 1 864 55 11181 1498
p 2 101 809 10 30424 2288
p 2 0 883 37 12084 1535
p 2 37 877 6 29246 2086
i 2 920 0 0 55162 4343
p 2 12 698 210 6668 1117
p 2 495 412 13 55368 3874
p 2 19 769 132 9112 1332
p 2 358 553 9 47289 3390
p 2 13 747 160 9751 1351
p 2 35 842 43 34301 2059
p 2 12 780 128 9940 1331
p 2 22 761 137 10649 1329
p 2 378 497 45 48904 3300
p 2 12 732 176 8561 1260
p 2 19 695 206 8563 1218
p 2 38 859 23 38349 2165
p 2 8 768 144 9348 1304
p 2 31 862 27 35453 2081
p 2 9 810 101 8020 1325
p 2 272 604 44 48143 3179
p 2 5 792 123 7285 1322
p 2 123 775 22 40650 2554
p 2 4 851 65 7440 1384
p 2 47 837 36 37078 2138
p 2 7 867 46 8573 1457
p 2 11 810 99 8123 1366
p 2 18 874 28 31030 1952
p 2 10 860 50 7867 1477
p 2 6 816 98 8281 1378
p 2 53 831 36 42446 2238
p 2 17 815 88 18691 1635
p 2 38 774 108 25320 1703
p 2 46 845 29 43105 2154
p 2 87 756 77 26489 1909
p 2 7 807 106 8441 1285
p 2 10 876 34 37680 1918
p 2 8 821 91 9441 1336
p 2 29 823 68 19952 1601
p 2 252 650 18 48097 3035
p 2 10 793 117 6648 1291
p 2 5 760 155 17627 1322
p 2 132 725 63 45402 2452
p 2 6 796 118 6346 1174
p 2 37 785 98 27212 1665
p 2 22 733 165 7993 1254
p 2 12 727 181 7885 1186
p 2 38 742 140 28374 1670
p 2 21 851 48 27641 1805
p 2 12 820 88 10016 1321
p 2 57 806 57 32676 1890
p 2 28 860 32 34519 2027
p 2 18 846 56 25244 1658
p 2 25 809 86 8950 1325
p 2 13 855 52 35065 1868
p 2 5 855 60 8359 1324
p 2 12 815 93 7532 1225
p 2 59 846 15 47198 2279
p 2 5 851 64 9374 1346
p 2 14 796 110 8363 1254
p 2 51 767 102 29969 1735
p 2 16 808 96 21128 1475
p 2 13 795 112 6820 1203
p 2 56 760 104 28186 1714
p 2 8 765 147 7596 1202
p 2 25 745 150 21957 1519
p 2 13 724 183 9489 1239
p 2 16 712 192 19676 1378
p 2 13 730 177 8562 1214
i 2 920 0 0 81030 4757
p 2 0 531 389 1332 651
p 2 0 522 398 1288 637
p 2 0 651 269 1808 747
p 2 0 482 438 1235 593
p 2 0 446 474 1087 546
p 2 0 401 519 1040 511
p 2 0 416 504 1018 528
p 2 0 472 448 1154 571
p 2 0 490 430 1307 595
p 2 0 374 546 956 489
p 2 0 388 532 920 495
p 2 0 366 554 908 481
p 2 0 359 561 859 474
p 2 0 401 519 957 511
p 2 0 466 454 1164 572
p 2 0 310 610 802 427
p 2 0 382 538 946 491
p 2 0 314 606 786 428
p 2 0 302 618 730 416
p 2 0 322 598 788 440
p 2 0 316 604 737 431
p 2 0 332 588 790 447
p 2 0 358 562 804 464
p 2 0 272 648 640 393
p 2 0 262 658 664 384
p 2 0 264 656 655 380
p 2 0 240 680 583 361
p 2 0 228 692 554 348
p 2 0 266 654 633 383
i 2 920 0 0 69020 4616
p 2 0 511 409 1301 622
p 2 0 512 408 1336 623
p 2 0 538 382 1438 646
p 2 0 648 272 1912 748
p 2 0 495 425 1275 605
p 2 0 454 466 1245 566
p 2 0 516 404 1495 618
p 2 0 428 492 1131 539
p 2 0 396 524 982 509
p 2 0 377 543 994 491
p 2 0 364 556 915 474
p 2 0 388 532 970 498
p 2 0 418 502 1051 525
p 2 0 402 518 1073 515
p 2 0 362 558 2280 480
p 2 0 376 544 2833 501
p 2 0 356 564 2826 479
p 2 0 345 575 2849 470
p 2 0 440 480 3139 561
p 2 0 394 526 3011 521
p 2 0 428 492 3228 555
p 2 0 360 560 2995 491
p 2 0 337 583 1026 468
p 2 0 351 569 885 466
p 2 0 326 594 819 443
p 2 0 327 593 821 440
p 2 0 357 563 897 470
p 2 0 258 662 681 380
p 2 0 280 640 709 404
p 2 0 287 633 716 408
p 2 0 260 660 662 384
p 2 0 255 665 640 378
p 2 0 277 643 687 398
i 2 920 0 0 35634 4032
p 2 0 851 69 3361 1084
p 2 0 784 136 3929 1028
p 2 0 819 101 10194 1152
p 2 0 805 115 4657 1059
p 2 0 758 162 2837 944
p 2 0 819 101 11687 1182
p 2 0 788 132 3116 977
p 2 1 780 139 4460 1001
p 2 0 785 135 10424 1121
p 2 2 761 157 5482 999
p 2 0 770 150 2790 942
p 2 0 802 118 12638 1168
p 2 0 789 131 3325 983
p 2 1 729 190 4881 953
p 2 0 774 146 11688 1100
p 2 0 742 178 5034 962
p 2 0 713 207 2762 880
p 2 0 761 159 13090 1122
p 2 0 733 187 3190 928
p 2 0 711 209 5537 936
p 2 1 782 137 11812 1098
p 2 1 762 157 6279 987
i 2 920 0 0 32321 3934
p 2 57 602 261 8775 1295
p 2 44 532 344 9704 1124
p 2 48 817 55 20406 1932
p 2 21 672 227 5507 1073
p 2 3 548 369 1717 751
p 2 9 852 59 13553 1730
p 2 0 627 293 1729 801
p 2 0 490 430 1130 629
p 2 4 816 100 15666 1569
p 2 0 669 251 1753 833
p 2 0 503 417 1134 631
p 2 2 818 100 16532 1513
p 2 0 608 312 1727 780
p 2 0 449 471 1068 583
p 2 1 848 71 14338 1590
p 2 0 538 382 1424 698
p 2 0 456 464 980 580
p 2 2 835 83 18102 1680
p 2 48 596 276 5805 1197
p 2 45 506 369 5239 994
p 2 57 768 95 18895 1850
p 2 5 617 298 2171 872
p 2 0 448 472 1062 580
p 2 7 807 106 19299 1653
p 2 0 547 373 1717 709
p 2 0 425 495 1082 562
p 2 8 773 139 12776 1516
p 2 0 609 311 2753 869
i 2 920 0 0 42802 4158
p 2 2 917 1 16490 1700
p 2 0 916 4 18562 1781
p 2 6 914 0 19390 1797
p 2 6 913 1 20611 1799
