# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 0 637 283 6671 881
p 2 9 712 199 10445 1108
p 2 0 667 253 6482 916
p 2 0 656 264 6487 906
p 2 3 660 257 11353 1051
p 2 0 659 261 6161 901
p 2 0 689 231 6690 930
p 2 0 632 288 6495 870
p 2 20 687 213 20262 1283
p 2 0 654 266 6175 919
i 2 920 0 0 67510 4848
p 2 0 647 273 4134 794
p 2 80 607 233 24262 1431
p 2 0 679 241 7716 880
p 2 86 622 212 32675 1563
p 2 0 709 211 10702 929
p 2 0 715 205 11930 948
p 2 0 706 214 12750 956
p 2 0 707 213 12618 950
p 2 39 717 164 33721 1425
p 2 0 737 183 12661 1012
p 2 0 748 172 14249 1034
p 2 38 719 163 27990 1402
p 2 0 742 178 12429 1017
p 2 0 736 184 13276 1018
p 2 41 736 143 33509 1479
p 2 0 757 163 13381 1047
p 2 0 756 164 13697 1034
p 2 34 722 164 29048 1412
p 2 0 752 168 13028 1051
p 2 0 743 177 12988 1032
p 2 42 727 151 33304 1462
p 2 0 755 165 13784 1072
p 2 0 758 162 14618 1058
p 2 16 757 147 30717 1344
p 2 0 761 159 13967 1071
p 2 0 753 167 14264 1052
p 2 8 759 153 32276 1308
p 2 0 766 154 13864 1067
p 2 0 790 130 14032 1090
p 2 38 732 150 28894 1450
p 2 0 735 185 12839 1028
p 2 0 726 194 13196 1028
p 2 42 717 161 33763 1481
p 2 0 763 157 13916 1070
p 2 0 749 171 13694 1043
p 2 14 737 169 30867 1325
p 2 0 749 171 13723 1046
p 2 0 739 181 14167 1031
p 2 9 752 159 32567 1309
p 2 0 762 158 13558 1072
p 2 0 755 165 14454 1059
p 2 0 765 155 14764 1069
p 2 0 761 159 15294 1084
p 2 35 718 167 28768 1421
p 2 0 748 172 13121 1058
p 2 0 742 178 13464 1044
p 2 0 739 181 13410 1027
p 2 42 711 167 33185 1453
p 2 0 768 152 14197 1087
p 2 0 753 167 14651 1055
p 2 11 749 160 30173 1320
p 2 0 751 169 13614 1046
p 2 0 764 156 14443 1067
p 2 11 756 153 32018 1316
p 2 0 770 150 13812 1090
p 2 0 753 167 13894 1044
p 2 36 732 152 28799 1433
p 2 0 751 169 12979 1066
p 2 0 731 189 13154 1031
p 2 37 733 150 33917 1465
p 2 0 749 171 13679 1057
p 2 0 730 190 13916 1025
p 2 11 746 163 30546 1324
p 2 0 749 171 13588 1059
p 2 0 747 173 14089 1044
p 2 14 754 152 31790 1329
p 2 0 747 173 13967 1068
p 2 0 749 171 13764 1032
p 2 8 769 143 30619 1343
p 2 0 756 164 13968 1077
p 2 0 755 165 13925 1047
p 2 12 741 167 31929 1306
p 2 0 770 150 13646 1075
p 2 0 754 166 14055 1047
p 2 40 723 157 28444 1458
p 2 0 740 180 13145 1050
p 2 0 731 189 13078 1033
p 2 36 726 158 34161 1444
p 2 0 748 172 13753 1058
p 2 0 754 166 13894 1045
p 2 0 744 176 14569 1038
p 2 0 741 179 14763 1037
p 2 0 757 163 14966 1058
p 2 35 721 164 28506 1419
p 2 0 747 173 12973 1061
p 2 0 718 202 13958 1005
p 2 0 734 186 14109 1026
p 2 0 729 191 14297 1029
i 2 920 0 0 100076 5181
p 2 23 895 2 46285 1812
p 2 0 910 10 43066 1546
p 2 17 896 7 50995 1831
p 2 0 910 10 43584 1562
p 2 35 878 7 51821 1874
p 2 0 912 8 44482 1580
p 2 24 889 7 51847 1828
p 2 0 909 11 45445 1603
p 2 19 890 11 52862 1844
p 2 1 909 10 45168 1609
p 2 21 892 7 51188 1803
p 2 0 911 9 45696 1602
p 2 28 887 5 53599 1870
p 2 0 908 12 44761 1591
p 2 20 894 6 55400 1842
p 2 0 914 6 45303 1582
p 2 31 883 6 53709 1932
p 2 0 909 11 44140 1580
p 2 43 870 7 59169 2028
p 2 0 911 9 44557 1605
p 2 25 894 1 57020 1976
p 2 12 895 13 51198 1774
p 2 102 814 4 66034 2435
p 2 59 847 14 62386 2186
p 2 37 878 5 64671 2192
p 2 27 882 11 61188 2052
p 2 37 874 9 64917 2184
p 2 1 909 10 53099 1781
p 2 18 894 8 57123 1940
p 2 0 883 37 34431 1482
p 2 8 852 60 42236 1601
p 2 0 857 63 34929 1431
p 2 18 835 67 43109 1636
p 2 0 854 66 33935 1410
p 2 16 832 72 42331 1573
p 2 0 851 69 34328 1407
p 2 15 830 75 41706 1581
p 2 0 843 77 33854 1412
p 2 19 822 79 41114 1607
p 2 0 840 80 32705 1396
p 2 22 824 74 40449 1629
p 2 0 839 81 31175 1366
p 2 18 823 79 38205 1587
p 2 1 836 83 30438 1362
p 2 29 799 92 38581 1627
p 2 0 823 97 28239 1300
p 2 24 813 83 36797 1567
p 2 0 822 98 27920 1307
p 2 20 815 85 34049 1505
p 2 0 825 95 26129 1289
p 2 8 816 96 30881 1393
p 2 0 817 103 22800 1220
p 2 19 771 130 23945 1324
p 2 0 732 188 14204 1040
p 2 18 728 174 23471 1253
p 2 0 670 250 13426 955
p 2 16 698 206 23238 1216
p 2 0 662 258 12785 949
p 2 18 606 296 22726 1133
p 2 0 653 267 12415 919
p 2 20 620 280 21491 1169
p 2 0 552 368 11918 840
p 2 18 626 276 20696 1179
p 2 0 560 360 11528 843
p 2 34 495 391 20551 1139
p 2 0 520 400 11808 792
p 2 22 480 418 20686 1028
p 2 0 445 475 11982 730
p 2 18 453 449 20487 960
p 2 0 416 504 11982 701
p 2 11 512 397 21155 1000
p 2 47 667 206 19633 1283
p 2 165 715 40 48805 2383
p 2 286 634 0 58771 3072
i 2 920 0 0 74732 4966
p 2 587 333 0 55990 4251
p 2 529 391 0 60075 4164
p 2 606 314 0 80583 4400
p 2 450 470 0 84226 4344
p 2 439 481 0 116478 4408
p 2 423 497 0 97879 4344
p 2 448 471 1 118819 4376
p 2 408 512 0 106452 4370
p 2 373 547 0 123973 4265
p 2 238 682 0 108592 3766
p 2 202 718 0 112724 3641
p 2 140 780 0 91295 3117
p 2 120 797 3 79386 2861
p 2 112 806 2 81141 2673
p 2 0 813 107 22579 1208
p 2 124 786 10 73798 2566
p 2 0 800 120 20710 1181
p 2 87 819 14 60470 2200
p 2 0 795 125 21261 1178
p 2 82 819 19 51646 2069
p 2 0 802 118 21121 1198
p 2 55 845 20 40366 1913
p 2 0 798 122 21365 1207
p 2 37 831 52 33884 1671
p 2 0 766 154 22207 1188
p 2 25 825 70 33985 1567
p 2 3 748 169 22893 1183
p 2 29 793 98 36680 1602
p 2 4 710 206 22545 1147
p 2 52 703 165 40428 1664
p 2 1 696 223 21774 1129
p 2 63 720 137 46290 1771
p 2 5 725 190 22310 1189
p 2 39 723 158 44652 1741
p 2 5 724 191 20633 1196
p 2 20 732 168 41712 1618
p 2 0 717 203 18693 1109
p 2 17 731 172 37352 1486
p 2 0 730 190 29364 1253
p 2 10 742 168 35186 1385
p 2 0 702 218 21132 1127
p 2 12 712 196 28716 1298
p 2 0 700 220 22196 1130
p 2 14 702 204 29445 1331
p 2 0 671 249 21996 1100
p 2 15 698 207 28629 1318
p 2 0 704 216 22307 1129
p 2 20 699 201 27898 1354
p 2 0 692 228 22128 1122
p 2 24 683 213 29094 1394
p 2 0 703 217 22277 1151
p 2 17 694 209 28444 1331
p 2 1 676 243 22434 1114
p 2 9 686 225 28138 1290
p 2 0 691 229 22506 1130
p 2 4 693 223 27879 1252
p 2 0 674 246 22628 1124
p 2 10 705 205 28567 1309
p 2 0 704 216 22433 1141
p 2 11 686 223 28361 1272
p 2 0 674 246 22015 1119
p 2 21 674 225 28311 1326
p 2 0 698 222 22246 1145
p 2 14 683 223 28916 1324
p 2 0 683 237 21710 1118
p 2 17 644 259 19690 1232
p 2 0 625 295 12999 1003
p 2 17 628 275 18795 1189
p 2 0 588 332 12725 950
p 2 24 594 302 19877 1213
p 2 0 578 342 12436 930
p 2 16 563 341 19287 1128
p 2 0 571 349 12468 927
p 2 10 550 360 18346 1078
p 2 0 531 389 12449 900
p 2 4 567 349 18486 1059
p 2 0 532 388 12352 893
p 2 15 512 393 18817 1051
p 2 0 503 417 12323 864
i 2 920 0 0 84477 4586
p 2 1 915 4 31403 1360
p 2 0 918 2 37934 1493
p 2 1 913 6 35428 1460
p 2 0 918 2 38041 1517
p 2 0 915 5 36441 1487
p 2 0 913 7 38199 1529
p 2 0 912 8 36185 1501
p 2 1 919 0 38932 1547
p 2 0 913 7 36121 1497
p 2 0 920 0 38231 1545
p 2 0 914 6 36524 1517
p 2 0 919 1 38171 1545
p 2 0 910 10 36597 1498
p 2 0 912 8 38742 1527
p 2 0 919 1 36006 1491
p 2 0 919 1 38527 1554
p 2 0 919 1 36558 1506
p 2 0 920 0 38346 1533
p 2 0 919 1 36805 1525
p 2 0 919 1 39147 1545
p 2 0 919 1 36418 1509
p 2 0 919 1 38536 1536
p 2 0 917 3 36752 1508
p 2 1 918 1 38422 1537
p 2 0 915 5 36028 1500
p 2 0 917 3 38796 1539
p 2 0 919 1 36546 1506
p 2 1 918 1 38218 1541
p 2 0 920 0 36985 1531
p 2 0 920 0 37925 1550
p 2 0 918 2 35848 1489
p 2 0 919 1 38792 1542
p 2 0 920 0 36128 1503
p 2 0 920 0 38183 1537
p 2 0 919 1 36472 1504
p 2 0 920 0 37962 1543
p 2 0 920 0 36038 1498
p 2 0 918 2 38201 1528
p 2 0 920 0 35614 1496
p 2 0 919 1 38101 1542
p 2 0 920 0 36078 1501
p 2 0 920 0 37402 1532
p 2 0 920 0 36105 1509
p 2 0 920 0 37810 1536
p 2 0 919 1 36066 1491
p 2 1 919 0 38186 1530
p 2 0 920 0 36289 1511
p 2 1 919 0 38542 1552
p 2 0 920 0 36094 1493
p 2 0 920 0 38239 1533
p 2 0 920 0 36378 1504
p 2 1 919 0 38072 1524
p 2 0 920 0 36465 1520
p 2 0 920 0 38204 1537
p 2 0 920 0 36152 1516
p 2 0 919 1 37857 1538
p 2 0 920 0 35505 1508
p 2 1 919 0 37716 1543
p 2 0 920 0 36104 1505
p 2 2 918 0 37942 1536
p 2 0 920 0 35800 1510
p 2 1 919 0 38078 1544
p 2 0 920 0 35889 1506
p 2 0 920 0 37639 1521
p 2 0 920 0 36134 1520
p 2 1 919 0 37450 1518
p 2 0 920 0 36170 1517
p 2 1 919 0 38077 1536
p 2 0 920 0 35816 1501
p 2 0 920 0 37525 1538
p 2 0 918 2 35995 1508
p 2 0 920 0 38235 1555
p 2 0 920 0 35503 1505
p 2 0 920 0 38057 1531
p 2 0 918 2 35929 1489
p 2 0 920 0 36896 1513
p 2 0 919 1 35940 1505
p 2 1 917 2 37247 1549
p 2 0 917 3 34766 1489
p 2 0 920 0 36986 1518
p 2 0 920 0 35460 1496
p 2 0 920 0 36701 1517
p 2 0 920 0 35875 1513
p 2 0 919 1 36339 1506
p 2 0 920 0 35303 1499
p 2 1 917 2 36950 1520
p 2 0 920 0 34778 1495
p 2 0 920 0 36796 1522
p 2 0 917 3 35255 1502
p 2 0 920 0 36302 1515
p 2 0 920 0 34810 1485
p 2 0 920 0 36851 1512
p 2 0 920 0 34414 1494
p 2 0 919 1 36259 1516
p 2 0 919 1 34947 1489
p 2 0 920 0 36156 1525
p 2 0 919 1 34733 1500
p 2 1 917 2 36602 1523
p 2 0 917 3 34746 1505
p 2 0 920 0 35631 1506
p 2 0 920 0 34644 1497
p 2 0 920 0 36394 1511
p 2 0 919 1 34149 1472
p 2 0 919 1 36433 1515
p 2 0 919 1 33965 1473
p 2 1 917 2 36176 1513
p 2 0 919 1 34252 1475
p 2 0 919 1 35841 1495
p 2 0 919 1 34428 1500
p 2 0 919 1 36139 1519
p 2 0 920 0 33640 1471
p 2 0 919 1 35831 1522
p 2 0 920 0 33915 1495
p 2 0 918 2 35387 1512
p 2 0 919 1 33863 1491
p 2 0 920 0 35922 1499
p 2 0 919 1 33805 1479
p 2 0 920 0 35807 1507
p 2 0 919 1 33839 1481
p 2 0 920 0 35922 1510
p 2 0 920 0 33567 1476
p 2 0 920 0 36214 1502
p 2 0 919 1 33792 1478
p 2 0 920 0 35093 1497
p 2 0 918 2 34262 1476
p 2 0 920 0 35631 1507
p 2 0 918 2 33213 1483
p 2 0 920 0 35238 1483
p 2 0 919 1 33384 1479
p 2 0 919 1 34837 1490
p 2 0 919 1 33684 1475
p 2 0 920 0 35079 1492
p 2 0 919 1 33675 1477
p 2 0 920 0 35087 1494
p 2 0 920 0 32952 1470
p 2 0 919 1 34745 1498
p 2 0 920 0 33305 1471
p 2 0 920 0 34678 1511
p 2 0 918 2 33331 1469
p 2 0 919 1 34715 1501
p 2 0 919 1 33533 1482
p 2 0 920 0 34720 1507
p 2 0 919 1 33289 1459
p 2 0 919 1 34556 1489
p 2 0 919 1 32328 1461
p 2 0 918 2 35040 1501
p 2 0 919 1 32486 1470
p 2 0 920 0 33986 1484
p 2 0 919 1 32594 1461
p 2 0 919 1 33966 1481
p 2 0 917 3 32363 1463
p 2 0 918 2 34125 1482
p 2 0 920 0 32260 1455
p 2 0 918 2 34395 1496
p 2 0 919 1 32361 1459
p 2 0 920 0 33811 1483
p 2 0 920 0 32434 1473
p 2 0 919 1 34194 1490
p 2 0 920 0 32333 1450
p 2 0 917 3 34524 1485
p 2 0 920 0 32581 1451
i 2 920 0 0 2596 2596
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 0 0 920 137 137
p 2 54 24 842 11562 491
p 2 0 77 843 1216 210
p 2 0 76 844 2039 208
p 2 0 76 844 2315 209
p 2 0 76 844 2326 208
p 2 0 75 845 2421 207
p 2 176 258 486 43350 1457
p 2 0 399 521 5783 511
p 2 0 418 502 7891 524
p 2 0 421 499 8746 525
p 2 0 418 502 8843 522
p 2 0 414 506 9113 518
p 2 0 418 502 9005 522
p 2 0 414 506 9227 522
p 2 0 441 479 9219 537
p 2 0 450 470 9293 545
p 2 0 415 505 9143 523
p 2 0 410 510 9339 517
p 2 0 413 507 9328 521
p 2 0 411 509 9435 517
p 2 0 468 452 9193 560
p 2 0 459 461 9461 552
p 2 0 416 504 9247 526
p 2 0 451 469 9454 547
p 2 0 461 459 9181 550
p 2 0 454 466 9623 550
p 2 0 410 510 9394 518
p 2 0 415 505 9497 525
p 2 0 422 498 9265 528
p 2 0 422 498 9490 527
p 2 0 422 498 9557 527
p 2 0 412 508 9571 522
p 2 0 415 505 9270 522
p 2 0 418 502 9571 525
p 2 0 413 507 9536 523
p 2 0 446 474 9584 540
p 2 0 454 466 9312 549
p 2 0 462 458 9642 559
p 2 0 421 499 9674 530
p 2 0 450 470 9547 547
p 2 0 430 490 9539 535
p 2 0 421 499 9737 530
p 2 0 454 466 9657 549
p 2 0 423 497 9639 530
p 2 0 428 492 9387 535
p 2 0 424 496 9712 536
p 2 0 428 492 9698 536
p 2 0 416 504 9548 525
p 2 0 422 498 9462 530
p 2 0 419 501 9600 526
p 2 0 421 499 9863 531
p 2 0 431 489 9747 532
p 2 0 422 498 9551 530
p 2 0 420 500 9637 528
p 2 0 427 493 9742 533
p 2 0 416 504 9755 522
p 2 0 426 494 9725 531
p 2 0 423 497 9880 531
p 2 0 420 500 9840 527
p 2 0 422 498 9831 527
p 2 0 423 497 9654 534
p 2 0 427 493 9920 534
p 2 0 421 499 9901 530
p 2 0 426 494 9773 534
p 2 0 428 492 9649 538
p 2 0 432 488 9950 538
p 2 0 426 494 9778 534
p 2 0 425 495 9904 532
p 2 0 423 497 9672 532
p 2 0 424 496 10008 533
p 2 0 437 483 9938 543
p 2 0 424 496 9893 531
p 2 0 439 481 9628 548
p 2 0 423 497 10039 531
p 2 0 454 466 9992 551
p 2 0 448 472 10100 548
p 2 0 439 481 9780 546
p 2 0 433 487 9888 542
p 2 0 434 486 10234 542
p 2 0 436 484 9879 546
p 2 0 444 476 9989 547
p 2 0 436 484 10329 542
p 2 0 430 490 9771 540
p 2 0 441 479 10171 545
p 2 0 445 475 10066 549
p 2 0 428 492 10129 536
p 2 0 458 462 9900 558
p 2 0 456 464 10190 557
p 2 0 441 479 10152 545
p 2 0 429 491 10079 536
p 2 0 448 472 9879 553
p 2 0 526 394 10210 603
p 2 0 443 477 10230 551
p 2 0 436 484 10094 540
p 2 0 444 476 9900 552
p 2 0 529 391 10342 603
p 2 0 439 481 10203 547
p 2 0 438 482 10177 544
p 2 0 443 477 9875 550
p 2 0 454 466 10261 555
p 2 0 461 459 10216 564
p 2 0 451 469 10330 556
p 2 0 458 462 9936 556
p 2 0 441 479 10445 552
p 2 0 522 398 10175 599
p 2 0 460 460 10411 556
p 2 0 536 384 10115 607
p 2 0 485 435 10296 576
p 2 0 444 476 10490 548
p 2 0 523 397 9953 597
p 2 0 462 458 10357 563
p 2 0 453 467 10580 559
p 2 0 440 480 10077 545
p 2 0 446 474 10347 554
p 2 0 456 464 10635 561
p 2 0 446 474 10169 552
p 2 0 443 477 10238 549
p 2 0 485 435 10596 582
p 2 0 445 475 10184 551
p 2 0 504 416 10361 592
p 2 0 444 476 10530 549
p 2 0 454 466 10202 555
p 2 0 451 469 10486 557
p 2 0 451 469 10664 556
p 2 0 454 466 10169 557
p 2 0 474 446 10638 575
p 2 0 452 468 10478 560
p 2 0 587 333 10575 647
p 2 0 462 458 10393 567
p 2 0 545 375 10600 619
p 2 0 455 465 10532 560
p 2 0 460 460 10640 562
p 2 0 450 470 10247 555
p 2 0 464 456 10634 571
p 2 0 466 454 10746 568
p 2 0 497 423 10230 588
p 2 0 456 464 10779 561
p 2 0 548 372 10952 625
i 2 920 0 0 86277 4923
p 2 2 918 0 20230 1318
p 2 7 913 0 25705 1404
p 2 1 919 0 20399 1354
p 2 9 911 0 27299 1461
p 2 3 917 0 22395 1412
p 2 11 908 1 27336 1484
p 2 9 911 0 22238 1431
p 2 13 907 0 28570 1540
p 2 3 917 0 22589 1422
p 2 4 916 0 24700 1448
p 2 2 918 0 23529 1452
p 2 37 881 2 32038 1719
p 2 2 918 0 22531 1423
p 2 3 917 0 25614 1440
p 2 1 919 0 22825 1439
p 2 32 888 0 30717 1696
p 2 0 920 0 23757 1445
p 2 15 904 1 30030 1620
p 2 1 919 0 22465 1442
p 2 0 919 1 24891 1439
p 2 38 882 0 30835 1708
p 2 0 920 0 24005 1439
p 2 12 908 0 27470 1585
p 2 1 919 0 23356 1463
p 2 11 909 0 27860 1575
p 2 2 918 0 23843 1462
p 2 10 910 0 26864 1570
p 2 2 918 0 23518 1459
p 2 11 908 1 29093 1617
p 2 2 917 1 23353 1475
p 2 1 919 0 23044 1449
p 2 0 920 0 24149 1460
p 2 71 848 1 35802 1964
p 2 0 915 5 23628 1426
p 2 3 917 0 24831 1478
p 2 3 912 5 23747 1466
p 2 42 876 2 33109 1795
p 2 1 916 3 24907 1474
p 2 37 883 0 33252 1766
p 2 4 916 0 24124 1465
p 2 1 918 1 25135 1467
p 2 41 879 0 33920 1800
p 2 0 920 0 24035 1444
p 2 11 909 0 31194 1632
p 2 1 919 0 23802 1444
p 2 14 906 0 30917 1614
p 2 4 916 0 24842 1477
p 2 11 908 1 30926 1623
p 2 1 919 0 24133 1478
p 2 16 904 0 32553 1680
p 2 1 919 0 24567 1464
p 2 0 920 0 23662 1454
p 2 0 920 0 24293 1459
p 2 108 812 0 40822 2185
p 2 1 916 3 23879 1468
p 2 4 915 1 24242 1496
p 2 2 916 2 23963 1479
p 2 70 849 1 36932 1985
p 2 0 919 1 23310 1459
p 2 55 865 0 35796 1917
p 2 0 920 0 24478 1489
p 2 1 918 1 24721 1484
p 2 84 836 0 37658 2020
p 2 2 917 1 26077 1476
p 2 21 899 0 32171 1732
p 2 1 919 0 25715 1473
p 2 17 903 0 32548 1711
p 2 1 919 0 25278 1474
p 2 11 909 0 32393 1648
p 2 1 919 0 25023 1484
p 2 18 902 0 32311 1718
p 2 1 919 0 25744 1492
p 2 0 920 0 23464 1485
p 2 1 919 0 25288 1484
p 2 146 774 0 42127 2387
p 2 1 917 2 24060 1477
p 2 1 918 1 24935 1493
p 2 2 918 0 24372 1475
p 2 101 818 1 40558 2159
p 2 2 917 1 25743 1505
p 2 53 867 0 38173 1970
p 2 4 915 1 25426 1503
p 2 0 919 1 25794 1492
p 2 99 821 0 40385 2126
p 2 0 920 0 24821 1473
p 2 25 894 1 35355 1771
p 2 0 920 0 25247 1480
p 2 19 901 0 35617 1779
p 2 0 920 0 25836 1513
p 2 15 905 0 35488 1757
p 2 0 920 0 25242 1493
p 2 19 901 0 36633 1785
p 2 0 919 1 25713 1511
p 2 0 918 2 25546 1478
p 2 1 919 0 26081 1490
p 2 155 765 0 48035 2535
p 2 0 920 0 24921 1492
p 2 2 917 1 26045 1489
p 2 0 918 2 24864 1482
p 2 105 815 0 45536 2234
p 2 2 917 1 26457 1517
p 2 78 841 1 43460 2163
p 2 0 920 0 25372 1496
p 2 0 919 1 27160 1507
p 2 120 799 1 43755 2266
p 2 0 919 1 26608 1523
p 2 38 881 1 39061 1946
p 2 0 919 1 26622 1521
p 2 30 889 1 38191 1883
p 2 0 918 2 27537 1515
p 2 17 902 1 36250 1788
p 2 0 914 6 27301 1511
p 2 16 900 4 37320 1787
p 2 1 916 3 27445 1506
p 2 0 917 3 26284 1479
p 2 0 914 6 26915 1488
p 2 151 765 4 50932 2585
p 2 1 917 2 26018 1513
p 2 0 918 2 27466 1512
p 2 0 916 4 26106 1491
p 2 113 804 3 49069 2388
p 2 1 917 2 27345 1507
p 2 88 832 0 45544 2275
p 2 1 911 8 25954 1520
p 2 0 919 1 27544 1508
p 2 128 791 1 48304 2429
p 2 0 919 1 26351 1514
p 2 43 872 5 42878 2049
p 2 1 919 0 26845 1532
p 2 36 879 5 40961 1995
p 2 1 913 6 27458 1534
p 2 24 886 10 39544 1899
p 2 1 903 16 26267 1481
p 2 23 887 10 39516 1869
p 2 2 897 21 26873 1484
p 2 3 894 23 26641 1474
p 2 0 903 17 26619 1462
p 2 191 721 8 52034 2736
p 2 1 913 6 24867 1510
p 2 0 916 4 26828 1451
p 2 2 908 10 25170 1468
p 2 140 775 5 51897 2544
p 2 0 917 3 26854 1494
p 2 122 798 0 49342 2517
p 2 0 920 0 25118 1488
p 2 0 911 9 26796 1478
p 2 164 756 0 48799 2639
p 2 1 905 14 24524 1511
p 2 61 853 6 42563 2178
p 2 0 906 14 24644 1504
p 2 35 883 2 39879 2049
p 2 3 889 28 24295 1488
p 2 41 878 1 37696 2011
p 2 1 891 28 23968 1480
p 2 33 883 4 37559 1980
p 2 0 894 26 23491 1463
p 2 0 917 3 23467 1469
p 2 1 891 28 23055 1461
p 2 228 689 3 54645 2966
p 2 1 903 16 24655 1522
i 2 920 0 0 47828 4440
p 2 0 914 6 10757 1285
p 2 0 914 6 13275 1297
p 2 0 914 6 13859 1331
p 2 0 914 6 14365 1347
p 2 0 917 3 14257 1353
p 2 0 914 6 14455 1352
p 2 0 915 5 14776 1355
p 2 0 909 11 15167 1346
p 2 0 912 8 15357 1355
p 2 0 911 9 15349 1377
p 2 0 915 5 15742 1385
p 2 0 912 8 15678 1351
p 2 0 916 4 15886 1383
p 2 0 911 9 15824 1359
p 2 0 918 2 16595 1389
p 2 0 918 2 16232 1386
p 2 0 914 6 16379 1379
p 2 0 910 10 16801 1381
p 2 0 918 2 16457 1395
p 2 0 918 2 16584 1401
p 2 0 919 1 17270 1389
p 2 0 915 5 17133 1397
p 2 0 915 5 17265 1411
p 2 0 915 5 17464 1406
p 2 0 918 2 17784 1416
p 2 0 918 2 17480 1411
p 2 0 915 5 17503 1409
p 2 0 917 3 17926 1418
p 2 0 916 4 17964 1415
p 2 0 914 6 18199 1413
p 2 0 920 0 18247 1420
p 2 0 916 4 18933 1406
p 2 0 920 0 18602 1410
p 2 0 914 6 19071 1410
p 2 0 917 3 19173 1430
p 2 0 918 2 19807 1413
p 2 0 920 0 19429 1429
p 2 0 914 6 19378 1426
p 2 0 917 3 19706 1425
p 2 0 917 3 19402 1429
p 2 0 916 4 19647 1426
p 2 0 920 0 20308 1428
p 2 0 918 2 19518 1419
p 2 0 918 2 19952 1442
p 2 0 919 1 19672 1428
p 2 0 919 1 20335 1437
p 2 0 920 0 20119 1440
p 2 0 917 3 20244 1452
p 2 0 917 3 20691 1435
p 2 0 919 1 20758 1449
p 2 0 917 3 20598 1432
p 2 0 917 3 20639 1447
p 2 0 917 3 21294 1439
p 2 0 917 3 20407 1437
p 2 0 918 2 21143 1459
p 2 0 916 4 21074 1452
p 2 0 916 4 21830 1474
p 2 0 918 2 21066 1438
p 2 0 918 2 21127 1436
p 2 0 918 2 22190 1445
p 2 0 920 0 22052 1467
p 2 1 919 0 22033 1464
p 2 0 919 1 22218 1454
p 2 1 919 0 22421 1458
p 2 1 916 3 21916 1452
p 2 0 918 2 22780 1454
p 2 0 917 3 22867 1447
p 2 0 920 0 23674 1459
p 2 1 918 1 22992 1462
p 2 0 917 3 23628 1488
p 2 0 919 1 23400 1470
p 2 0 918 2 23893 1472
p 2 0 919 1 23500 1468
p 2 0 919 1 23679 1477
p 2 0 920 0 23652 1479
p 2 0 918 2 23919 1482
p 2 1 919 0 23341 1474
p 2 1 919 0 23720 1473
p 2 0 920 0 23589 1470
p 2 0 919 1 24246 1480
p 2 0 920 0 23855 1477
p 2 1 918 1 23903 1484
p 2 0 920 0 24937 1511
p 2 3 912 5 23791 1494
p 2 0 920 0 24004 1485
p 2 0 919 1 24838 1472
p 2 0 919 1 23880 1486
p 2 2 918 0 24246 1487
p 2 1 917 2 24996 1511
p 2 0 919 1 24440 1492
p 2 0 919 1 24198 1495
p 2 0 919 1 25060 1491
p 2 0 918 2 23957 1479
p 2 1 919 0 24375 1505
i 2 920 0 0 42479 4243
p 2 0 879 41 5057 1153
p 2 8 895 17 10386 1432
p 2 2 891 27 8389 1330
p 2 12 885 23 11331 1503
p 2 0 902 18 7664 1297
p 2 14 887 19 12337 1540
p 2 0 896 24 7773 1301
p 2 21 882 17 11907 1540
p 2 9 885 26 11418 1478
p 2 3 902 15 10395 1471
p 2 7 896 17 11133 1484
p 2 10 904 6 12135 1550
p 2 0 900 20 7580 1314
p 2 7 894 19 11425 1478
p 2 0 902 18 8689 1359
p 2 16 886 18 11596 1542
p 2 0 898 22 7950 1325
p 2 1 902 17 8959 1372
p 2 15 892 13 11334 1505
p 2 0 900 20 7905 1325
p 2 21 888 11 12900 1584
p 2 8 891 21 8729 1396
p 2 14 887 19 11320 1487
p 2 2 899 19 10067 1440
p 2 5 899 16 11521 1507
p 2 39 874 7 13380 1616
p 2 6 892 22 14195 1586
p 2 2 895 23 10660 1456
p 2 49 850 21 17932 1848
p 2 1 907 12 11348 1485
p 2 9 886 25 13874 1577
p 2 45 856 19 14859 1707
p 2 19 886 15 15992 1683
p 2 2 900 18 11938 1498
p 2 18 886 16 15673 1676
p 2 52 854 14 18988 1901
p 2 9 883 28 11003 1478
p 2 63 849 8 14091 1774
p 2 4 892 24 12756 1575
p 2 44 865 11 16231 1832
p 2 2 895 23 8544 1364
p 2 22 890 8 14749 1638
p 2 9 889 22 11117 1460
p 2 18 887 15 13690 1616
p 2 4 890 26 9507 1391
p 2 19 883 18 12982 1570
p 2 97 803 20 15194 1875
p 2 10 898 12 14102 1643
p 2 0 901 19 11017 1468
p 2 5 903 12 13863 1604
p 2 139 764 17 18558 2194
p 2 7 902 11 14126 1690
p 2 0 907 13 10879 1548
p 2 174 745 1 24450 2573
p 2 0 915 5 12080 1632
p 2 118 795 7 20667 2364
p 2 9 905 6 15216 1783
p 2 126 787 7 21251 2354
p 2 11 903 6 14839 1792
p 2 121 792 7 20651 2343
p 2 194 719 7 23224 2500
p 2 17 900 3 16078 1735
p 2 150 764 6 23806 2407
p 2 19 888 13 15297 1697
p 2 138 776 6 18919 2150
p 2 7 899 14 14102 1632
