# XviD 2pass stat file (core version 1.3.7)
# Please do not modify this file

p 2 35 883 2 40143 2438
p 2 0 696 224 3800 902
i 2 920 0 0 51990 4403
p 2 41 537 342 32419 1404
p 2 0 373 547 2360 565
p 2 60 360 500 32528 1312
p 2 1 309 610 3970 482
p 2 45 315 560 33307 1193
p 2 7 281 632 5934 542
p 2 39 295 586 29986 1150
p 2 0 256 664 3247 430
i 2 920 0 0 32045 3691
i 2 920 0 0 19287 3337
i 2 920 0 0 36066 3890
p 2 597 323 0 48362 4096
p 2 414 505 1 54623 3919
p 2 230 690 0 66485 3609
p 2 212 708 0 72224 3472
p 2 70 849 1 57085 2738
p 2 18 848 54 11593 1271
p 2 16 868 36 27387 1456
i 2 920 0 0 39533 4229
p 2 0 644 276 2643 812
p 2 0 633 287 2910 786
p 2 0 638 282 3056 783
p 2 8 693 219 8342 1022
p 2 0 635 285 3617 804
p 2 0 684 236 3860 855
p 2 8 662 250 10063 1023
p 2 0 663 257 3830 834
p 2 0 638 282 3657 793
p 2 0 700 220 8303 946
p 2 0 644 276 3678 803
p 2 0 629 291 3910 806
i 2 920 0 0 55757 4580
p 2 2 326 592 3733 499
p 2 10 278 632 4555 509
p 2 15 235 670 4650 492
p 2 5 194 721 5131 421
p 2 12 155 753 6596 415
p 2 8 132 780 6919 380
p 2 5 164 751 8936 457
p 2 339 413 168 33361 2904
p 2 229 512 179 34174 2599
p 2 287 452 181 30987 2763
p 2 205 519 196 34009 2532
p 2 276 455 189 31396 2745
p 2 213 510 197 35380 2567
p 2 143 555 222 28345 2025
p 2 109 544 267 27330 1823
p 2 104 516 300 24885 1625
p 2 296 447 177 47409 2766
p 2 188 581 151 36363 2303
p 2 469 418 33 53949 3832
p 2 257 630 33 30869 2769
p 2 414 490 16 46862 3721
p 2 1 866 53 18406 1402
p 2 72 810 38 44159 2505
p 2 3 860 57 20932 1599
p 2 82 809 29 46589 2650
p 2 3 883 34 25058 1762
i 2 920 0 0 47542 4357
p 2 14 870 36 33794 2004
p 2 418 499 3 67637 3921
p 2 187 732 1 55173 3094
p 2 160 756 4 51470 2975
p 2 95 817 8 45704 2643
p 2 162 754 4 62591 3096
p 2 49 866 5 40003 2432
p 2 93 817 10 54525 2769
p 2 36 876 8 31521 2126
p 2 121 785 14 62498 2949
p 2 44 690 186 12419 1447
p 2 32 850 38 50851 2242
p 2 0 708 212 4057 1021
p 2 0 436 484 1657 583
p 2 25 833 62 51678 2141
p 2 0 650 270 2939 879
i 2 920 0 0 45655 4477
p 2 1 907 12 18764 1487
i 2 920 0 0 48465 4573
p 2 4 900 16 30637 1661
p 2 481 427 12 72054 4215
p 2 31 857 32 49303 1867
p 2 332 572 16 70156 3395
p 2 21 815 84 51406 1799
p 2 382 510 28 79866 3834
p 2 3 747 170 33249 1370
p 2 0 670 250 2923 873
p 2 275 623 22 70858 3161
p 2 0 751 169 3414 1034
p 2 127 744 49 53053 2552
p 2 0 722 198 3092 1020
p 2 69 760 91 42418 2167
p 2 0 706 214 3306 1018
p 2 61 816 43 40504 2133
p 2 0 829 91 7155 1298
p 2 24 825 71 31576 1807
p 2 2 830 88 6474 1308
p 2 314 580 26 50160 2955
p 2 0 802 118 7002 1214
p 2 0 751 169 5922 1082
p 2 212 696 12 46689 2856
p 2 0 838 82 5564 1224
p 2 146 749 25 47087 2660
p 2 13 874 33 31439 1810
p 2 11 846 63 24652 1621
p 2 1 882 37 22643 1524
p 2 2 857 61 25257 1548
p 2 111 767 42 41532 2210
p 2 0 854 66 18820 1425
p 2 0 866 54 15108 1312
p 2 137 739 44 35958 2260
p 2 0 887 33 12971 1349
p 2 0 887 33 13770 1366
p 2 115 761 44 25318 1913
p 2 0 874 46 9992 1209
p 2 0 863 57 12503 1306
p 2 21 773 126 20489 1546
p 2 0 816 104 6475 1158
p 2 0 848 72 11530 1223
p 2 6 882 32 15439 1477
p 2 1 858 61 11439 1299
p 2 0 865 55 9204 1297
p 2 11 732 177 12859 1209
p 2 2 806 112 10283 1308
p 2 0 781 139 9375 1222
p 2 5 875 40 13746 1394
p 2 0 777 143 9897 1242
p 2 3 865 52 10556 1289
p 2 1 835 84 10083 1227
p 2 0 864 56 8309 1203
p 2 0 755 165 9360 1130
p 2 2 836 82 7684 1191
p 2 0 834 86 9341 1203
p 2 0 860 60 9101 1232
p 2 1 816 103 9174 1175
p 2 0 876 44 8815 1231
p 2 3 769 148 10068 1198
p 2 8 850 62 11101 1303
p 2 151 703 66 13409 1827
p 2 0 732 188 5345 962
p 2 34 856 30 59502 2028
i 2 920 0 0 59093 4549
p 2 496 424 0 92818 4481
p 2 523 397 0 79704 4583
p 2 431 489 0 98794 4181
p 2 407 513 0 74063 3891
p 2 597 323 0 84185 4501
i 2 920 0 0 72897 5141
p 2 337 583 0 87969 3986
p 2 251 669 0 70108 3450
p 2 174 746 0 61576 3248
p 2 112 790 18 61753 2679
p 2 92 798 30 22269 1821
p 2 77 818 25 45110 2384
p 2 14 892 14 40014 2086
p 2 0 792 128 13645 1310
p 2 21 866 33 26384 1819
p 2 0 818 102 14735 1236
p 2 10 847 63 19946 1557
p 2 0 843 77 14416 1268
p 2 3 797 120 16099 1261
p 2 0 849 71 14539 1193
p 2 0 748 172 18536 1121
p 2 1 841 78 12723 1120
p 2 0 665 255 14145 964
p 2 0 833 87 13911 1065
p 2 0 620 300 14564 907
p 2 0 782 138 13761 1029
p 2 0 550 370 14310 852
p 2 0 784 136 17029 1037
p 2 0 614 306 12389 863
p 2 0 675 245 13548 918
p 2 0 571 349 13673 831
p 2 0 555 365 13741 824
p 2 0 432 488 13819 738
p 2 0 588 332 13657 837
p 2 0 505 415 13879 780
p 2 0 625 295 16524 889
p 2 0 560 360 12213 802
p 2 0 565 355 12895 797
p 2 0 544 376 13531 787
p 2 0 576 344 13391 822
p 2 0 490 430 13497 754
p 2 0 571 349 13471 802
p 2 0 571 349 16314 838
p 2 0 512 408 11658 753
p 2 0 514 406 13433 767
p 2 0 521 399 12698 767
p 2 0 493 427 13278 750
p 2 0 486 434 13020 748
p 2 0 467 453 13339 737
i 2 920 0 0 17434 3315
p 2 0 868 52 3602 1075
p 2 0 840 80 3776 1089
p 2 0 894 26 4450 1257
p 2 0 900 20 5791 1354
p 2 0 915 5 6504 1497
p 2 1 911 8 7619 1619
p 2 24 894 2 9856 1769
p 2 14 905 1 11000 1900
p 2 36 875 9 12087 2023
p 2 43 872 5 14150 2213
p 2 56 863 1 14852 2299
p 2 42 878 0 18220 2358
p 2 113 807 0 24831 2670
p 2 120 800 0 30145 2720
p 2 171 746 3 31356 2630
p 2 106 814 0 33665 2484
p 2 62 858 0 23253 2108
p 2 50 870 0 30963 2183
p 2 27 891 2 19608 1893
p 2 23 896 1 30391 2155
p 2 14 906 0 17829 1735
p 2 17 903 0 28149 2024
p 2 4 915 1 19239 1682
p 2 0 911 9 24484 1797
p 2 0 920 0 14638 1548
p 2 0 918 2 24434 1687
p 2 0 920 0 9456 1368
p 2 0 919 1 22079 1578
p 2 0 912 8 13401 1343
p 2 0 910 10 22323 1511
p 2 0 910 10 13666 1345
p 2 0 907 13 22625 1502
p 2 0 901 19 13864 1345
p 2 0 909 11 22977 1540
p 2 0 902 18 13202 1339
p 2 0 899 21 22371 1512
p 2 0 905 15 13141 1360
p 2 0 896 24 23360 1521
p 2 0 889 31 13205 1357
p 2 0 902 18 22611 1527
p 2 0 888 32 13067 1336
p 2 0 900 20 23581 1532
p 2 0 902 18 12812 1328
p 2 0 892 28 23749 1535
p 2 0 891 29 12926 1330
p 2 0 890 30 23430 1537
p 2 0 884 36 13112 1346
p 2 0 889 31 23432 1522
p 2 0 896 24 12960 1331
p 2 0 897 23 21813 1516
p 2 0 891 29 13147 1336
p 2 0 891 29 22059 1502
p 2 0 887 33 13302 1359
p 2 0 877 43 21268 1486
p 2 0 872 48 13133 1315
p 2 0 893 27 22172 1502
p 2 0 888 32 15545 1352
p 2 0 878 42 22896 1472
p 2 0 876 44 15881 1345
p 2 0 879 41 23445 1474
p 2 0 887 33 15633 1325
p 2 0 886 34 22941 1460
p 2 0 887 33 15432 1336
p 2 0 882 38 22011 1486
p 2 0 877 43 13346 1331
p 2 0 891 29 23464 1516
p 2 0 886 34 13291 1328
p 2 0 888 32 22491 1490
p 2 0 889 31 13322 1328
p 2 2 886 32 22792 1509
p 2 0 884 36 13183 1320
p 2 0 900 20 21424 1501
p 2 0 869 51 13350 1320
p 2 0 890 30 23008 1496
p 2 0 867 53 13526 1325
p 2 0 883 37 22108 1464
p 2 0 879 41 13518 1325
p 2 0 871 49 22980 1464
p 2 0 880 40 13533 1319
p 2 0 875 45 23490 1469
p 2 0 883 37 13786 1330
p 2 0 878 42 23048 1490
p 2 0 869 51 13868 1323
p 2 0 879 41 22548 1473
p 2 0 869 51 13604 1316
p 2 0 892 28 23492 1488
p 2 0 874 46 13537 1317
p 2 0 885 35 22529 1491
p 2 0 875 45 13725 1321
p 2 0 883 37 23687 1497
p 2 0 879 41 13442 1314
p 2 0 885 35 23887 1490
p 2 0 870 50 13442 1307
p 2 1 879 40 23444 1495
p 2 0 854 66 13467 1302
p 2 0 896 24 23592 1515
p 2 0 869 51 13346 1302
p 2 1 898 21 21720 1481
p 2 0 889 31 13464 1331
p 2 0 893 27 22417 1477
p 2 0 876 44 13408 1338
p 2 0 891 29 21656 1475
p 2 0 875 45 13322 1315
p 2 0 889 31 20712 1468
p 2 0 874 46 13204 1306
p 2 0 891 29 20596 1451
p 2 0 875 45 13306 1321
p 2 0 876 44 20987 1437
p 2 0 876 44 12850 1302
p 2 0 871 49 20150 1418
p 2 0 891 29 12441 1311
p 2 0 896 24 21353 1477
p 2 0 884 36 12616 1327
p 2 0 898 22 22371 1499
p 2 0 891 29 12493 1319
p 2 0 906 14 21472 1470
p 2 0 868 52 12582 1301
p 2 1 902 17 21700 1482
p 2 0 892 28 12290 1316
p 2 0 884 36 20751 1446
p 2 0 891 29 12665 1330
p 2 0 895 25 22002 1468
p 2 0 891 29 13140 1325
p 2 0 893 27 21379 1445
p 2 0 886 34 13630 1302
p 2 0 887 33 22495 1465
p 2 0 897 23 13786 1317
p 2 0 903 17 22680 1481
p 2 0 899 21 14730 1340
p 2 0 891 29 21838 1466
p 2 0 896 24 13759 1332
i 2 920 0 0 29492 3525
p 2 0 863 57 5261 1172
p 2 0 871 49 6875 1205
p 2 0 814 106 6221 1130
p 2 0 808 112 6858 1150
p 2 0 811 109 6356 1153
p 2 0 805 115 6559 1134
p 2 0 803 117 6728 1139
p 2 0 834 86 8603 1190
p 2 0 827 93 8076 1172
p 2 0 827 93 8397 1185
p 2 0 821 99 7900 1167
p 2 0 827 93 8447 1188
p 2 0 819 101 8230 1156
p 2 0 811 109 8428 1158
p 2 0 804 116 7642 1138
p 2 0 793 127 7778 1132
p 2 0 821 99 7150 1178
p 2 0 808 112 7295 1180
p 2 0 801 119 5837 1139
p 2 0 828 92 6508 1170
p 2 0 800 120 5826 1124
p 2 0 791 129 6650 1137
p 2 0 810 110 5941 1147
p 2 0 818 102 6598 1178
p 2 0 793 127 5837 1111
p 2 0 799 121 7064 1153
p 2 0 794 126 6156 1127
p 2 0 830 90 9947 1213
p 2 0 809 111 11039 1173
p 2 0 803 117 11650 1184
p 2 0 801 119 11285 1156
p 2 0 798 122 11867 1179
p 2 0 816 104 11269 1177
p 2 0 802 118 11899 1177
p 2 0 805 115 11279 1151
p 2 0 822 98 7436 1183
p 2 0 781 139 6625 1117
p 2 0 782 138 7232 1133
p 2 0 797 123 6679 1119
p 2 0 796 124 7427 1156
p 2 0 787 133 6617 1139
p 2 0 795 125 7186 1155
p 2 0 785 135 6393 1115
p 2 0 773 147 7268 1118
p 2 0 810 110 6466 1142
p 2 0 785 135 7068 1159
p 2 0 793 127 6591 1145
p 2 0 791 129 7806 1161
p 2 0 793 127 6726 1125
p 2 0 813 107 7637 1166
p 2 0 783 137 6706 1126
p 2 0 795 125 7418 1160
p 2 0 790 130 6627 1138
p 2 0 793 127 6776 1127
p 2 0 799 121 6533 1149
p 2 0 780 140 7164 1145
p 2 0 830 90 6763 1170
p 2 0 798 122 7113 1137
p 2 0 775 145 6355 1107
p 2 0 778 142 7030 1124
p 2 0 809 111 6801 1141
p 2 0 784 136 7161 1125
p 2 0 772 148 6209 1115
p 2 0 761 159 6666 1107
p 2 0 794 126 6617 1149
p 2 0 766 154 7074 1127
p 2 0 771 149 6044 1117
p 2 0 804 116 6785 1140
p 2 0 779 141 6289 1114
p 2 0 750 170 6829 1098
p 2 0 795 125 6375 1140
p 2 0 777 143 6828 1122
p 2 0 786 134 6269 1110
p 2 0 795 125 6957 1138
p 2 0 790 130 6416 1109
p 2 0 786 134 6851 1130
p 2 0 801 119 6332 1147
p 2 0 759 161 6983 1115
p 2 0 778 142 6495 1100
p 2 0 805 115 7115 1156
p 2 0 775 145 6545 1110
p 2 0 778 142 6987 1119
p 2 0 787 133 6567 1115
p 2 0 744 176 6955 1108
p 2 0 783 137 6457 1127
p 2 0 794 126 6994 1147
p 2 0 783 137 6377 1125
p 2 0 756 164 7098 1106
p 2 0 780 140 6226 1113
p 2 0 782 138 7199 1140
p 2 0 777 143 6354 1119
p 2 1 771 148 7406 1125
p 2 0 804 116 6335 1119
p 2 0 787 133 6992 1142
p 2 0 761 159 6105 1098
p 2 0 774 146 7080 1117
p 2 0 772 148 6320 1097
p 2 0 777 143 6998 1130
p 2 0 776 144 6303 1104
p 2 0 774 146 6704 1125
p 2 0 800 120 6182 1120
p 2 0 770 150 6374 1105
p 2 0 769 151 6060 1097
p 2 0 749 171 6797 1112
p 2 0 779 141 6099 1105
p 2 0 787 133 6963 1139
p 2 0 773 147 6127 1117
p 2 0 782 138 6596 1133
p 2 0 770 150 6079 1092
p 2 0 768 152 6930 1115
p 2 0 781 139 5906 1101
p 2 0 800 120 6437 1142
p 2 0 774 146 5826 1112
p 2 0 766 154 6657 1122
p 2 0 781 139 6092 1115
p 2 0 791 129 6418 1140
p 2 0 814 106 7986 1153
p 2 0 803 117 9377 1162
p 2 0 802 118 9474 1157
p 2 0 809 111 10003 1166
p 2 0 774 146 9509 1137
p 2 0 801 119 10446 1174
p 2 0 813 107 9756 1168
p 2 0 798 122 10459 1173
p 2 0 813 107 9497 1171
p 2 0 823 97 9652 1187
p 2 0 837 83 8019 1182
p 2 0 807 113 7974 1194
p 2 0 794 126 5829 1137
p 2 0 795 125 6189 1140
p 2 0 819 101 5725 1149
p 2 0 799 121 6429 1133
i 2 920 0 0 12697 3179
i 2 920 0 0 25605 3993
p 2 583 337 0 39539 4177
p 2 276 643 1 45633 3597
p 2 77 843 0 39641 2825
p 2 21 896 3 28881 2313
p 2 2 906 12 23999 1939
p 2 1 912 7 18821 1737
p 2 3 912 5 24679 1878
p 2 1 910 9 19261 1688
p 2 1 910 9 24359 1849
p 2 0 917 3 18974 1672
p 2 9 907 4 25827 1991
p 2 1 905 14 17955 1658
p 2 11 898 11 24997 1946
p 2 1 908 11 16399 1673
p 2 46 866 8 24990 2148
p 2 0 914 6 15149 1640
p 2 8 909 3 24697 1936
p 2 0 915 5 15527 1646
p 2 23 891 6 24943 2007
p 2 1 896 23 15032 1609
p 2 12 898 10 24102 1946
p 2 0 914 6 14679 1609
p 2 10 906 4 24051 1917
p 2 1 907 12 17024 1622
p 2 10 899 11 28552 1933
p 2 0 915 5 18919 1633
p 2 7 909 4 30908 1903
p 2 1 912 7 18642 1646
p 2 23 895 2 34096 1989
p 2 0 902 18 19212 1643
p 2 43 874 3 33379 2098
p 2 1 905 14 13923 1622
p 2 43 873 4 29350 2091
p 2 1 904 15 13151 1610
p 2 48 860 12 31283 2105
p 2 0 905 15 12547 1582
p 2 9 902 9 30556 1930
p 2 1 908 11 12413 1592
p 2 16 893 11 29828 1982
p 2 2 901 17 11654 1603
p 2 26 883 11 29306 2020
p 2 1 900 19 11385 1568
p 2 32 881 7 30672 2065
p 2 1 898 21 12186 1577
p 2 7 907 6 30164 1954
p 2 1 890 29 12380 1577
p 2 2 908 10 29677 1927
p 2 0 899 21 12500 1589
p 2 2 913 5 29336 1912
p 2 3 888 29 12489 1599
p 2 1 907 12 28779 1898
p 2 0 884 36 12223 1550
p 2 25 892 3 31161 2007
p 2 1 887 32 11742 1548
p 2 79 833 8 32756 2311
p 2 1 868 51 11110 1480
p 2 99 814 7 30402 2295
p 2 0 877 43 12099 1528
p 2 35 879 6 29154 2084
i 2 920 0 0 55205 4339
p 2 11 711 198 6603 1112
p 2 495 411 14 55237 3839
p 2 21 758 141 8979 1310
p 2 356 553 11 47146 3371
p 2 22 745 153 9615 1373
p 2 39 847 34 34668 2075
p 2 13 750 157 9775 1318
p 2 24 736 160 10741 1304
p 2 370 488 62 49080 3269
p 2 12 741 167 8604 1285
p 2 13 683 224 8077 1163
p 2 38 851 31 37560 2160
p 2 8 798 114 9345 1350
p 2 31 872 17 35581 2098
p 2 9 804 107 8015 1336
p 2 271 634 15 48274 3227
p 2 6 808 106 7300 1367
p 2 127 771 22 40982 2600
p 2 4 836 80 7502 1373
p 2 49 831 40 36883 2126
p 2 8 817 95 8768 1391
p 2 9 808 103 8088 1349
p 2 18 868 34 31099 1948
p 2 8 816 96 7684 1390
p 2 6 809 105 8291 1367
p 2 49 839 32 42276 2240
p 2 17 808 95 18496 1615
p 2 32 794 94 25466 1718
p 2 34 862 24 42504 2087
p 2 94 754 72 26257 1923
p 2 8 793 119 8540 1274
p 2 11 873 36 38068 1890
p 2 8 862 50 9494 1363
p 2 28 805 87 19995 1590
p 2 253 644 23 47877 3021
p 2 9 758 153 6568 1251
p 2 7 775 138 17514 1338
p 2 137 759 24 45376 2501
p 2 6 781 133 6250 1182
p 2 35 762 123 27436 1643
p 2 23 761 136 8168 1287
p 2 14 717 189 7943 1203
p 2 44 730 146 29081 1699
p 2 23 834 63 27866 1812
p 2 12 817 91 9917 1311
p 2 59 822 39 32540 1923
p 2 28 855 37 34687 2016
p 2 19 850 51 25133 1666
p 2 28 839 53 10002 1382
p 2 13 868 39 35012 1877
p 2 6 854 60 8243 1311
p 2 12 809 99 7514 1212
p 2 58 838 24 47115 2289
p 2 6 830 84 9394 1322
p 2 13 781 126 8240 1233
p 2 53 790 77 30059 1764
p 2 11 776 133 20962 1457
p 2 12 775 133 6344 1154
p 2 59 752 109 28359 1738
p 2 8 764 148 7730 1209
p 2 26 734 160 21860 1501
p 2 24 706 190 9175 1253
p 2 25 703 192 19766 1411
p 2 20 742 158 8760 1256
i 2 920 0 0 81025 4758
p 2 0 529 391 1307 646
p 2 0 473 447 1148 588
p 2 0 625 295 1852 733
p 2 0 487 433 1245 595
p 2 0 438 482 1057 555
p 2 0 414 506 1064 524
p 2 0 460 460 1146 563
p 2 0 449 471 1127 559
p 2 0 463 457 1240 567
p 2 0 393 527 981 503
p 2 0 389 531 887 498
p 2 0 398 522 938 497
p 2 0 381 539 892 491
p 2 0 403 517 967 510
p 2 0 457 463 1120 564
p 2 0 320 600 787 434
p 2 0 347 573 849 461
p 2 0 301 619 715 414
p 2 0 335 585 773 447
p 2 0 314 606 761 430
p 2 0 314 606 712 427
p 2 0 344 576 811 459
p 2 0 316 604 818 433
p 2 0 239 681 610 360
p 2 0 265 655 632 382
p 2 0 271 649 642 388
p 2 0 264 656 615 380
p 2 0 280 640 643 399
p 2 0 262 658 601 379
i 2 920 0 0 69053 4619
p 2 0 477 443 1264 600
p 2 0 516 404 1305 628
p 2 0 541 379 1468 651
p 2 0 636 284 1871 743
p 2 0 475 445 1268 581
p 2 0 497 423 1331 604
p 2 0 512 408 1455 616
p 2 0 438 482 1125 553
p 2 0 392 528 992 508
p 2 0 361 559 929 480
p 2 0 374 546 989 491
p 2 0 371 549 930 484
p 2 0 403 517 1013 513
p 2 0 392 528 1038 507
p 2 0 379 541 2327 496
p 2 0 373 547 2851 496
p 2 0 347 573 2867 474
p 2 0 345 575 2856 474
p 2 0 377 543 3018 503
p 2 0 421 499 3057 545
p 2 0 431 489 3216 554
p 2 0 337 583 2974 463
p 2 0 348 572 999 469
p 2 0 306 614 809 423
p 2 0 304 616 773 422
p 2 0 326 594 830 441
p 2 0 308 612 795 422
p 2 0 283 637 732 407
p 2 0 302 618 729 417
p 2 0 293 627 750 416
p 2 0 253 667 619 372
p 2 0 272 648 661 393
p 2 0 264 656 683 381
i 2 920 0 0 35577 4035
p 2 0 851 69 3511 1114
p 2 0 781 139 3921 1027
p 2 0 828 92 10136 1163
p 2 0 809 111 4584 1051
p 2 0 792 128 2931 978
p 2 0 825 95 11474 1166
p 2 0 789 131 3207 979
p 2 1 763 156 4397 975
p 2 0 791 129 10327 1115
p 2 2 776 142 5570 1021
p 2 0 755 165 2860 945
p 2 1 792 127 12620 1162
p 2 0 767 153 3232 956
p 2 1 750 169 4762 965
p 2 0 768 152 11626 1106
p 2 0 798 122 5064 1035
p 2 0 739 181 2827 927
p 2 0 768 152 13162 1139
p 2 0 734 186 3232 926
p 2 0 725 195 5575 953
p 2 1 762 157 11679 1076
p 2 0 742 178 6237 970
i 2 920 0 0 32312 3940
p 2 60 580 280 8743 1282
p 2 45 511 364 9664 1095
p 2 50 819 51 19869 1944
p 2 21 678 221 5606 1074
p 2 3 583 334 1895 778
p 2 9 833 78 13422 1711
p 2 0 614 306 1589 776
p 2 0 489 431 1121 633
p 2 3 836 81 15706 1578
p 2 0 648 272 1728 808
p 2 0 466 454 1068 603
p 2 2 817 101 16608 1529
p 2 0 597 323 1678 753
p 2 0 469 451 1096 594
p 2 1 811 108 14345 1565
p 2 0 560 360 1431 716
p 2 0 451 469 1002 584
p 2 2 823 95 17897 1686
p 2 46 629 245 5952 1231
p 2 46 516 358 5202 1004
p 2 59 772 89 18794 1861
p 2 3 599 318 2028 845
p 2 0 438 482 1055 576
p 2 6 805 109 19270 1634
p 2 0 553 367 1670 702
p 2 0 413 507 979 541
p 2 7 776 137 12878 1523
p 2 0 589 331 2702 825
i 2 920 0 0 42796 4161
p 2 2 918 0 16418 1715
p 2 5 914 1 18379 1791
p 2 5 914 1 19613 1785
p 2 6 914 0 20741 1803
